#{"t_start": 1779027334.002591, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed
0.240705,77,34.803002,hard,0.3171052631578947,0.3171052631578947,0,764
0.091107,78,64.806373,hard,0.1683066361556064,0.1683066361556064,0,772
0.120521,73,91.962651,hard,0.19342105263157894,0.19342105263157894,0,729
0.262026,74,120.124,hard,0.3351258581235698,0.3351258581235698,0,731
0.273336,71,146.594103,hard,0.34433638443935927,0.34433638443935927,0,710
0.160133,69,171.986218,hard,0.2288329519450801,0.2288329519450801,0,687
0.097411,75,202.088531,hard,0.17231121281464531,0.17231121281464531,0,749
0.14934,74,227.184557,hard,0.2225400457665904,0.2225400457665904,0,732
0.219116,70,250.091349,hard,0.28861556064073224,0.28861556064073224,0,695
0.072695,73,274.719821,hard,0.1455949656750572,0.1455949656750572,0,729
0.37571,71,298.459796,hard,0.44610983981693364,0.44610983981693364,0,704
0.226976,77,324.096402,hard,0.3037757437070938,0.3037757437070938,0,768
0.323856,75,350.988868,hard,0.3988558352402746,0.3988558352402746,0,750
0.086935,69,378.754588,hard,0.15543478260869564,0.15543478260869564,0,685
0.259907,72,403.135697,hard,0.33100686498855836,0.33100686498855836,0,711
1.294301,70,427.48368,hard,0.3635011441647597,1.3635011441647598,1,692
0.058658,68,452.026587,hard,0.12585812356979406,0.12585812356979406,0,672
0.138608,69,476.055398,hard,0.20680778032036612,0.20680778032036612,0,682
0.073195,73,501.756177,hard,0.1459954233409611,0.1459954233409611,0,728
0.059867,74,528.795663,hard,0.13386727688787187,0.13386727688787187,0,740
0.277042,73,554.975554,hard,0.34954233409610985,0.34954233409610985,0,725
0.277447,77,584.210731,hard,0.3539473684210526,0.3539473684210526,0,765
0.13964,71,608.333812,hard,0.20983981693363846,0.20983981693363846,0,702
0.021606,72,634.036603,hard,0.09290617848970252,0.09290617848970252,0,713
0.240541,71,658.008527,hard,0.3110411899313501,0.3110411899313501,0,705
0.141327,70,683.347591,hard,0.21132723112128146,0.21132723112128146,0,700
0.27854,69,708.891496,hard,0.34754004576659037,0.34754004576659037,0,690
0.080986,70,733.262767,hard,0.15028604118993136,0.15028604118993136,0,693
0.17126,69,764.547144,hard,0.23975972540045767,0.23975972540045767,0,685
0.117843,70,790.470751,hard,0.18724256292906177,0.18724256292906177,0,694
0.157561,84,821.789113,hard,0.24096109839816934,0.24096109839816934,0,834
0.231775,72,846.944738,hard,0.3033752860411899,0.3033752860411899,0,716
0.191936,77,873.789319,hard,0.2689359267734554,0.2689359267734554,0,770
0.310236,71,899.501504,hard,0.38123569794050344,0.38123569794050344,0,710
0.27041,88,929.219554,hard,0.3584096109839817,0.3584096109839817,0,880
0.290658,73,957.88133,hard,0.363558352402746,0.363558352402746,0,729
0.226044,75,984.271625,hard,0.30074370709382153,0.30074370709382153,0,747
0.185208,84,1014.905496,hard,0.26910755148741416,0.26910755148741416,0,839
0.327611,70,1040.40648,hard,0.3973112128146453,0.3973112128146453,0,697
0.114008,68,1065.827481,hard,0.18180778032036612,0.18180778032036612,0,678
0.340973,73,1091.855217,hard,0.4136727688787185,0.4136727688787185,0,727
0.273181,73,1118.128369,hard,0.34588100686498857,0.34588100686498857,0,727
0.138214,74,1150.840068,hard,0.2120137299771167,0.2120137299771167,0,738
0.111834,69,1174.909664,hard,0.18003432494279176,0.18003432494279176,0,682
0.187763,68,1199.637918,hard,0.25526315789473686,0.25526315789473686,0,675
0.189989,76,1225.867714,hard,0.2657894736842105,0.2657894736842105,0,758
0.108369,78,1253.494453,hard,0.1854691075514874,0.1854691075514874,0,771
0.156549,74,1278.563173,hard,0.2305491990846682,0.2305491990846682,0,740
0.285092,71,1302.968698,hard,0.3554919908466819,0.3554919908466819,0,704
0.086755,74,1333.249449,hard,0.16035469107551487,0.16035469107551487,0,736
0.251517,76,1360.342363,hard,0.3275171624713959,0.3275171624713959,0,760
0.181774,71,1385.231434,hard,0.25217391304347825,0.25217391304347825,0,704
0.133103,83,1414.240889,hard,0.21550343249427917,0.21550343249427917,0,824
0.321814,78,1442.716819,hard,0.39931350114416475,0.39931350114416475,0,775
0.36019,81,1470.483596,hard,0.4411899313501144,0.4411899313501144,0,810
0.157451,75,1501.658777,hard,0.23215102974828375,0.23215102974828375,0,747
0.256917,71,1527.008864,hard,0.3275171624713959,0.3275171624713959,0,706
0.260565,72,1552.544886,hard,0.3322654462242563,0.3322654462242563,0,717
0.201198,73,1578.868133,hard,0.27339816933638444,0.27339816933638444,0,722
0.209952,73,1604.007944,hard,0.2829519450800915,0.2829519450800915,0,730
0.182043,69,1625.66798,hard,0.25034324942791764,0.25034324942791764,0,683
0.044943,69,1647.630826,hard,0.11304347826086956,0.11304347826086956,0,681
0.238318,90,1683.655416,hard,0.32831807780320366,0.32831807780320366,0,900
0.07758,68,1708.049265,hard,0.1446796338672769,0.1446796338672769,0,671
0.243019,86,1738.750273,hard,0.32871853546910756,0.32871853546910756,0,857
0.185489,81,1768.201011,hard,0.2657894736842105,0.2657894736842105,0,803
0.250419,79,1795.058365,hard,0.32871853546910756,0.32871853546910756,0,783
