#{"t_start": 1779124162.610899, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.281484,58,20.867699,hard,0.20683066361556063,0.20683066361556063,0,575,4,2,2,2,2,0,0,0,0,0.00048054919908464757,0.0,0.00279999999999988,0.24436813186813186,0.012133333333333211,1,False,74,0.07926339285714286,0.09661573686253676,0.035537509157509146,0.00016819221967962663,0.09644754464285712,0.029324175824175826,0.0012133333333333213,0.005,0.0,0.0,0.0
0.291074,58,37.587951,hard,0.22133867276887872,0.22133867276887872,0,579,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.27843406593406594,0.0,2,False,68,0.06696428571428571,0.08422321428571428,0.043412087912087914,0.0,0.08422321428571428,0.03341208791208791,0.0,0.01,0.0,0.0,0.0
0.491889,60,55.101263,hard,0.41418764302059496,0.41418764302059496,0,594,4,2,2,2,2,0,0,0,0,0.007688787185354732,0.0,0.0,0.5,0.0,4,False,44,0.04321428571428571,0.05710178980058844,0.07999999999999999,0.002691075514874156,0.054410714285714284,0.059999999999999984,0.0,0.02,0.0,0.0,0.0
0.464496,60,72.537594,hard,0.362986270022883,0.362986270022883,0,600,4,2,2,2,2,0,0,0,0,0.015617848970251433,0.0,0.09099999999999835,0.27815934065934067,0.8399999999999961,1,False,31,0.02421875,0.039130309639588,0.1223791208791205,0.0054662471395880005,0.0336640625,0.033379120879120885,0.08399999999999962,0.005,0.0,0.0,0.0
0.531822,67,92.04427,hard,0.375926773455377,0.375926773455377,0,661,4,2,2,2,2,0,0,0,0,0.01225400457665851,0.0,0.07139999999999691,0.5,0.37706666666666355,4,False,96,0.10821428571428572,0.10428890160183048,0.11770666666666636,0.004288901601830478,0.1,0.060000000000000005,0.03770666666666636,0.02,0.0,0.0,0.0
0.420506,62,110.423284,hard,0.32070938215102973,0.32070938215102973,0,618,4,2,2,2,2,0,0,0,0,0.00985125858123576,0.023653846153846303,0.0,0.40741758241758136,0.0,3,False,72,0.07767857142857143,0.09770686907486108,0.06389010989010975,0.0034479405034325158,0.09425892857142856,0.04889010989010975,0.0,0.015,0.0,0.0,0.0
0.295819,58,128.196328,hard,0.21161327231121282,0.21161327231121282,0,571,4,2,2,2,2,0,0,0,0,0.014296338672768723,0.0,0.0,0.26085164835164837,0.0,1,False,117,0.10801339285714286,0.10500371853546905,0.03630219780219781,0.005003718535469052,0.1,0.03130219780219781,0.0,0.005,0.0,0.0,0.0
0.377312,59,145.80591,hard,0.3010869565217391,0.3010869565217391,0,586,4,2,2,2,2,0,0,0,0,0.009010297482837586,0.021634615384615523,0.0,0.22843406593406498,0.0,2,False,72,0.07767857142857143,0.09741253269042173,0.0374120879120878,0.0031536041189931547,0.09425892857142858,0.0274120879120878,0.0,0.01,0.0,0.0,0.0
0.301067,58,167.875066,hard,0.21445080091533184,0.21445080091533184,0,579,4,2,2,2,2,0,0,0,0,0.00684782608695646,0.010384615384615499,0.0,0.2676648351648347,0.0,2,False,92,0.10232142857142858,0.10239673913043476,0.04211978021978017,0.0023967391304347612,0.1,0.03211978021978017,0.0,0.01,0.0,0.0,0.0
0.370473,62,186.221206,hard,0.28466819221967965,0.28466819221967965,0,614,4,2,2,2,2,0,0,0,0,0.008049199084667913,0.004038461538461535,0.0,0.4362637362637361,0.0,3,False,48,0.07071428571428572,0.07985293396534807,0.06735164835164834,0.0028172196796337695,0.07703571428571429,0.052351648351648336,0.0,0.015,0.0,0.0,0.0
0.392685,64,204.801038,hard,0.3275171624713959,0.3275171624713959,0,638,4,2,2,2,2,0,0,0,0,0.00024027459954233416,0.0005769230769230771,0.0,0.3987637362637363,0.26366666666666666,3,False,35,0.02955357142857143,0.03974927468126839,0.08921831501831502,8.409610983981696e-05,0.03966517857142857,0.04785164835164835,0.02636666666666667,0.015,0.0,0.0,0.0
