#{"t_start": 1779124162.710081, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
1.708472,58,20.7683,hard,0.4840446224256293,1.4840446224256292,1,575,4,2,2,2,2,0,0,0,0,0.013049199084668218,0.03133241758241764,0.0,0.25564560439560324,1.0,2,True,76,0.06491071428571428,0.0912502553939196,0.1906774725274724,0.004567219679633876,0.08668303571428572,0.030677472527472393,0.1,0.01,0.05,0.0,0.0
0.493363,78,42.895269,hard,0.41779176201373,0.41779176201373,0,775,4,2,2,2,2,0,0,0,0,0.010125858123569793,0.02431318681318681,0.0,0.49999999999999883,0.0,4,False,52,0.05803571428571429,0.07307083605753513,0.07999999999999986,0.003544050343249427,0.06952678571428571,0.05999999999999986,0.0,0.02,0.0,0.0,0.0
0.492736,60,60.661824,hard,0.40514302059496565,0.40514302059496565,0,599,4,2,2,2,2,0,0,0,0,0.012808924485125849,0.030755494505494484,0.0,0.4782829670329655,0.0,3,False,44,0.06482142857142857,0.07509919499836548,0.07239395604395585,0.004483123569794047,0.07061607142857143,0.057393956043955856,0.0,0.015,0.0,0.0,0.0
0.287575,64,79.235712,hard,0.24490846681922196,0.24490846681922196,0,638,4,2,2,2,2,0,0,0,0,0.00684782608695659,0.0017307692307692323,0.0,0.34079670329670325,0.0,2,False,43,0.04223214285714286,0.055570846273291945,0.05089560439560439,0.0023967391304348063,0.05317410714285714,0.040895604395604385,0.0,0.01,0.0,0.0,0.0
0.339959,57,96.158284,hard,0.30635583524027443,0.30635583524027443,0,570,4,2,2,2,2,0,0,0,0,0.003724256292906018,0.0,0.0,0.24862637362637363,0.0,2,False,40,0.039285714285714285,0.050767775416802816,0.03983516483516483,0.0013034897025171062,0.04946428571428571,0.029835164835164834,0.0,0.01,0.0,0.0,0.0
0.396158,57,112.941974,hard,0.31570366132723104,0.31570366132723104,0,569,4,2,2,2,2,0,0,0,0,0.004204805491990743,0.010096153846153599,0.0,0.26353021978021934,0.0,2,False,72,0.07767857142857143,0.09573061049362533,0.04162362637362633,0.0014716819221967602,0.09425892857142856,0.031623626373626326,0.0,0.01,0.0,0.0,0.0
0.253466,58,130.664892,hard,0.1927345537757437,0.1927345537757437,0,577,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.2733516483516483,0.0,1,False,58,0.06883928571428571,0.08062946428571428,0.037802197802197804,0.0,0.08062946428571428,0.032802197802197806,0.0,0.005,0.0,0.0,0.0
0.366465,58,148.062993,hard,0.31430205949656753,0.31430205949656753,0,571,4,2,2,2,2,0,0,0,0,0.0016819221967963372,0.004038461538461535,0.0,0.260164835164835,0.0,2,False,43,0.061272321428571426,0.06804291384030729,0.041219780219780205,0.000588672768878718,0.06745424107142857,0.031219780219780207,0.0,0.01,0.0,0.0,0.0
0.424746,58,170.015846,hard,0.3351258581235698,0.3351258581235698,0,576,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.3101648351648352,0.0,2,False,120,0.12696428571428572,0.1,0.047219780219780225,0.0,0.1,0.03721978021978022,0.0,0.01,0.0,0.0,0.0
0.425918,57,187.027664,hard,0.3530320366132723,0.3530320366132723,0,567,4,2,2,2,2,0,0,0,0,0.013815789473684304,0.0,0.0,0.3531593406593407,0.0,1,False,55,0.06649553571428571,0.0822071781015038,0.04737912087912088,0.004835526315789506,0.07737165178571428,0.04237912087912088,0.0,0.005,0.0,0.0,0.0
0.417106,75,208.825445,hard,0.34708237986270024,0.34708237986270024,0,749,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.3388736263736264,0.0,2,False,72,0.07767857142857143,0.09425892857142856,0.050664835164835165,0.0,0.09425892857142856,0.04066483516483516,0.0,0.01,0.0,0.0,0.0
