#{"t_start": 1779124162.6678238, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.602035,58,20.812363,hard,0.45952517162471335,0.45952517162471335,0,580,4,2,2,2,2,0,0,0,0,0.02486842105263099,0.023653846153846303,0.08749999999999623,0.41222527472527354,0.3791666666666629,3,False,79,0.0665625,0.09812582236842085,0.1023836996336991,0.008703947368420846,0.089421875,0.04946703296703281,0.03791666666666629,0.015,0.0,0.0,0.0
0.406683,56,37.104773,hard,0.32700228832951944,0.32700228832951944,0,556,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.2906593406593407,0.0,1,False,70,0.08053571428571428,0.09540178571428572,0.03987912087912088,0.0,0.09540178571428572,0.03487912087912088,0.0,0.005,0.0,0.0,0.0
0.591185,59,54.19668,hard,0.449370709382151,0.449370709382151,0,585,4,2,2,2,2,0,0,0,0,0.023684210526315835,0.0,0.0,0.5690934065934066,0.037333333333333336,4,False,82,0.09241071428571429,0.10828947368421055,0.09202454212454213,0.008289473684210543,0.1,0.06829120879120879,0.0037333333333333337,0.02,0.0,0.0,0.0
0.356413,60,71.628653,hard,0.3234324942791762,0.3234324942791762,0,595,4,2,2,2,2,0,0,0,0,0.005526315789473745,0.013269230769230915,0.0,0.2820879120879115,0.0,2,False,43,0.03359375,0.04862952302631582,0.04385054945054939,0.0019342105263158104,0.04669531250000001,0.03385054945054939,0.0,0.01,0.0,0.0,0.0
0.496015,65,90.544718,hard,0.40806636155606407,0.40806636155606407,0,648,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.4651098901098901,0.049,3,False,48,0.07071428571428572,0.07703571428571429,0.07571318681318681,0.0,0.07703571428571429,0.05581318681318682,0.0049,0.015,0.0,0.0,0.0
0.312102,63,109.172947,hard,0.2574942791762014,0.2574942791762014,0,623,4,2,2,2,2,0,0,0,0,0.000961098398169347,0.002307692307692333,0.0,0.3517857142857143,0.0,3,False,48,0.047142857142857146,0.05969352729650213,0.05721428571428572,0.0003363844393592714,0.05935714285714286,0.04221428571428572,0.0,0.015,0.0,0.0,0.0
0.390568,66,129.314571,hard,0.3482837528604119,0.3482837528604119,0,658,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.28598901098901097,0.0,2,False,53,0.0496875,0.06376562499999999,0.04431868131868132,0.0,0.06376562499999999,0.03431868131868132,0.0,0.01,0.0,0.0,0.0
0.328022,58,146.647044,hard,0.27654462242562927,0.27654462242562927,0,571,4,2,2,2,2,0,0,0,0,0.007448512585812397,0.0,0.0,0.16950549450549451,0.0,1,False,58,0.06883928571428571,0.08323644369074862,0.025340659340659346,0.002606979405034339,0.08062946428571428,0.020340659340659345,0.0,0.005,0.0,0.0,0.0
0.472483,68,171.551101,hard,0.3775171624713959,0.3775171624713959,0,680,4,2,2,2,2,0,0,0,0,0.010091533180777967,0.0,0.0,0.41195054945054943,0.0,2,False,92,0.10508928571428572,0.10353203661327229,0.05943406593406593,0.003532036613272289,0.1,0.04943406593406593,0.0,0.01,0.0,0.0,0.0
0.262354,57,188.435014,hard,0.25446224256292904,0.25446224256292904,0,566,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.19739010989010988,0.0,1,False,32,0.02640625,0.0358046875,0.028686813186813192,0.0,0.0358046875,0.02368681318681319,0.0,0.005,0.0,0.0,0.0
1.762749,63,206.781082,hard,0.5524713958810065,1.5524713958810064,1,623,4,2,2,2,2,0,0,0,0,0.021864988558352078,0.0,0.1273999999999981,0.42376373626373626,0.9907333333333278,3,False,96,0.10821428571428572,0.10765274599542324,0.16492498168498115,0.007652745995423226,0.1,0.050851648351648356,0.0990733333333328,0.015,0.0,0.0,0.0
0.31458,60,225.232013,hard,0.2381578947368421,0.2381578947368421,0,599,4,2,2,2,2,0,0,0,0,0.005045766590389071,0.0,0.0,0.25247252747252746,0.0,2,False,72,0.07767857142857143,0.09602494687806473,0.0402967032967033,0.001766018306636175,0.09425892857142856,0.030296703296703295,0.0,0.01,0.0,0.0,0.0
0.344477,68,245.610578,hard,0.30429061784897027,0.30429061784897027,0,674,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.23612637362637362,0.0,2,False,48,0.060334821428571425,0.06925111607142857,0.03833516483516484,0.0,0.06925111607142857,0.028335164835164836,0.0,0.01,0.0,0.0,0.0
0.489418,60,263.653549,hard,0.33753432494279106,0.33753432494279106,0,594,4,2,2,2,2,0,0,0,0,0.016939359267733822,0.0,0.09869999999999575,0.323489010989011,0.5653666666666624,2,False,72,0.08946428571428572,0.10592877574370685,0.10535534798534756,0.005928775743706838,0.1,0.03881868131868132,0.05653666666666624,0.01,0.0,0.0,0.0
0.560242,60,282.358994,hard,0.4362128146453089,0.4362128146453089,0,599,4,2,2,2,2,0,0,0,0,0.02655034324942788,0.016730769230769313,0.0,0.49999999999999917,0.12833333333333333,4,False,72,0.06107142857142857,0.09109619156587119,0.09283333333333324,0.009292620137299758,0.08180357142857143,0.0599999999999999,0.012833333333333334,0.02,0.0,0.0,0.0
0.325496,60,300.931169,hard,0.25804347826086926,0.25804347826086926,0,592,4,2,2,2,2,0,0,0,0,0.005526315789473445,0.0,0.03219999999999861,0.3148351648351648,0.13953333333333193,2,False,58,0.0453125,0.06491858552631571,0.061733553113552976,0.001934210526315706,0.06298437500000001,0.03778021978021978,0.013953333333333196,0.01,0.0,0.0,0.0
0.526971,58,323.000559,hard,0.4105263157894737,0.4105263157894737,0,575,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.4912087912087912,0.0,3,False,79,0.08524553571428571,0.1,0.07394505494505495,0.0,0.1,0.05894505494505495,0.0,0.015,0.0,0.0,0.0
0.360222,61,341.37242,hard,0.3299599542334097,0.3299599542334097,0,604,4,2,2,2,2,0,0,0,0,0.0032437070938215323,0.007788461538461591,0.0,0.2977609890109889,0.0,2,False,37,0.03372767857142857,0.044931056411408966,0.045731318681318675,0.0011352974828375362,0.04379575892857143,0.03573131868131867,0.0,0.01,0.0,0.0,0.0
