#{"t_start": 1779124162.682859, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
3.002722,63,22.0904,medium,0.7745327102803738,2.774532710280374,2,627,4,2,2,2,2,0,0,0,0,0.02087227414330196,0.04475225225225228,0.023099999999999003,0.5468468468468448,1.0,3,True,33,0.048616071428571425,0.06026734952158426,0.23062162162162136,0.007305295950155684,0.05296205357142857,0.06562162162162137,0.1,0.015,0.05,0.0,0.0
3.136934,70,42.029775,medium,0.8912772585669781,2.891277258566978,2,693,4,2,2,2,2,0,0,0,0,0.008014018691588817,0.0,0.0,0.6855855855855856,1.0,3,True,48,0.05450892857142857,0.06768660297062752,0.24727027027027026,0.0028049065420560856,0.06488169642857143,0.08227027027027027,0.1,0.015,0.05,0.0,0.0
4.336277,72,63.229078,medium,1.0,4.0,3,713,4,2,2,2,2,0,0,0,0,0.05233644859812958,0.0,0.22399999999999462,1.0,0.9999999999999959,5,True,72,0.07767857142857143,0.11257668558077394,0.2949999999999996,0.01831775700934535,0.09425892857142859,0.12000000000000001,0.09999999999999959,0.025,0.05,0.0,0.0
4.310066,53,78.648818,medium,1.0,4.0,3,524,4,2,2,2,2,0,0,0,0,0.08271028037383174,0.0,0.22066666666666698,1.0,0.9999999999999961,5,True,24,0.03535714285714286,0.06746645527369825,0.2949999999999996,0.028948598130841104,0.038517857142857145,0.12,0.09999999999999962,0.025,0.05,0.0,0.0
3.146814,57,95.617532,medium,0.8598130841121495,2.8598130841121496,2,569,4,2,2,2,2,0,0,0,0,0.06552180685358105,0.041441441441441434,0.14209999999999387,0.9999999999999983,1.0,5,True,21,0.020625,0.04890138239875337,0.2949999999999998,0.02293263239875337,0.02596875,0.11999999999999979,0.1,0.025,0.05,0.0,0.0
3.066806,82,120.219054,medium,0.7975077881619937,2.797507788161994,2,817,4,2,2,2,2,0,0,0,0,0.008014018691588872,0.023175675675675928,0.0,0.8198198198198198,1.0,4,True,63,0.06441964285714286,0.08261963868491325,0.26837837837837836,0.002804906542056105,0.07981473214285714,0.09837837837837836,0.1,0.02,0.05,0.0,0.0
0.370039,61,138.572506,medium,0.3422196261682243,0.3422196261682243,0,603,4,2,2,2,2,0,0,0,0,0.005070093457943952,0.014662162162162241,0.0,0.5842567567567561,0.0,1,False,7,0.0103125,0.013008907710280385,0.07511081081081072,0.0017745327102803832,0.011234375000000001,0.07011081081081072,0.0,0.005,0.0,0.0,0.0
3.261697,90,170.040123,medium,0.9753115264797507,2.975311526479751,2,900,4,2,2,2,2,0,0,0,0,0.05119158878504552,0.0,0.21909999999999483,0.9286036036036036,0.9999999999999959,4,True,48,0.07071428571428572,0.09495277036048022,0.28143243243243204,0.01791705607476593,0.07703571428571429,0.11143243243243242,0.0999999999999996,0.02,0.05,0.0,0.0
4.132,43,182.806336,medium,1.0,4.0,3,430,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,1.0,5,True,0,0.0,-0.12,0.295,0.0,0.0,0.12,0.1,0.025,0.05,0.0,0.12
3.082694,77,205.328146,medium,0.8062305295950156,2.8062305295950156,2,765,4,2,2,2,2,0,0,0,0,0.012920560747663632,0.037364864864865094,0.0,0.8450450450450453,1.0,4,True,48,0.07071428571428572,0.08155791054739656,0.2714054054054054,0.004522196261682271,0.07703571428571429,0.10140540540540541,0.09999999999999999,0.02,0.05,0.0,0.0
