#{"t_start": 1779124162.7099159, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.299246,56,20.348602,hard,0.23479977116704812,0.23479977116704812,0,554,4,2,2,2,2,0,0,0,0,0.0027631578947368723,0.0,0.0,0.11565934065934066,0.0,1,False,85,0.08301339285714286,0.10096710526315791,0.01887912087912088,0.0009671052631579053,0.1,0.013879120879120879,0.0,0.005,0.0,0.0,0.0
0.629209,63,38.363669,hard,0.4688215102974819,0.4688215102974819,0,630,4,2,2,2,2,0,0,0,0,0.021624713958809137,0.0,0.12599999999999456,0.385989010989011,0.5949999999999945,2,False,76,0.08566964285714286,0.1075686498855832,0.11581868131868077,0.007568649885583197,0.1,0.04631868131868132,0.05949999999999946,0.01,0.0,0.0,0.0
0.424793,63,56.673389,hard,0.33867276887871856,0.33867276887871856,0,625,4,2,2,2,2,0,0,0,0,0.0010812356979405036,0.0,0.0,0.31868131868131866,0.0,2,False,96,0.10821428571428572,0.10037843249427918,0.04824175824175824,0.00037843249427917623,0.1,0.03824175824175824,0.0,0.01,0.0,0.0,0.0
0.38264,61,74.387657,hard,0.27906178489702516,0.27906178489702516,0,608,4,2,2,2,2,0,0,0,0,0.007328375286041229,0.01759615384615394,0.0,0.3901098901098892,0.0,3,False,114,0.12158482142857142,0.10256493135011444,0.0618131868131867,0.00256493135011443,0.1,0.0468131868131867,0.0,0.015,0.0,0.0,0.0
0.217664,56,90.791632,hard,0.13046338672768878,0.13046338672768878,0,556,4,2,2,2,2,0,0,0,0,0.000600686498855842,0.0014423076923077084,0.0,0.31325549450549445,0.0,1,False,102,0.10321428571428572,0.10021024027459954,0.04259065934065933,0.00021024027459954465,0.1,0.03759065934065933,0.0,0.005,0.0,0.0,0.0
0.351167,61,108.879862,hard,0.2851258581235698,0.2851258581235698,0,608,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.43736263736263736,0.0,3,False,48,0.047142857142857146,0.05935714285714286,0.06748351648351647,0.0,0.05935714285714286,0.05248351648351648,0.0,0.015,0.0,0.0,0.0
0.456383,60,127.19919,hard,0.38083524027459953,0.38083524027459953,0,593,4,2,2,2,2,0,0,0,0,0.013935926773455466,0.0,0.0,0.4199175824175824,0.0,3,False,48,0.05410714285714286,0.06945793151356656,0.0653901098901099,0.004877574370709412,0.06458035714285715,0.0503901098901099,0.0,0.015,0.0,0.0,0.0
0.201585,64,146.2871,hard,0.19679633867276888,0.19679633867276888,0,632,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.22527472527472528,0.0,1,False,32,0.026607142857142857,0.03595535714285714,0.03203296703296704,0.0,0.03595535714285714,0.02703296703296704,0.0,0.005,0.0,0.0,0.0
0.202446,57,168.049236,hard,0.15835240274599544,0.15835240274599544,0,568,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.1271978021978022,0.0,1,False,58,0.06883928571428571,0.08062946428571428,0.020263736263736263,0.0,0.08062946428571428,0.015263736263736264,0.0,0.005,0.0,0.0,0.0
0.340874,58,185.276349,hard,0.2737414187643021,0.2737414187643021,0,574,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.16277472527472528,0.0,1,False,90,0.08553571428571428,0.1,0.02453296703296703,0.0,0.1,0.01953296703296703,0.0,0.005,0.0,0.0,0.0
0.361294,58,202.119144,hard,0.2684153318077801,0.2684153318077801,0,580,4,2,2,2,2,0,0,0,0,0.005886727688786932,0.0,0.0,0.323489010989011,0.0,2,False,96,0.10821428571428572,0.10206035469107543,0.04881868131868131,0.002060354691075426,0.1,0.03881868131868131,0.0,0.01,0.0,0.0,0.0
0.498822,58,219.610536,hard,0.4139244851258582,0.4139244851258582,0,580,4,2,2,2,2,0,0,0,0,0.008890160183066459,0.0,0.04480000000000049,0.1550824175824176,0.9011333333333313,1,False,24,0.01875,0.029174056064073264,0.11372322344322325,0.0031115560640732607,0.026062500000000002,0.01860989010989011,0.09011333333333313,0.005,0.0,0.0,0.0
0.346929,56,236.559749,hard,0.2841533180778032,0.2841533180778032,0,554,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.18777472527472527,0.0,1,False,72,0.07285714285714286,0.09064285714285714,0.027532967032967034,0.0,0.09064285714285714,0.022532967032967033,0.0,0.005,0.0,0.0,0.0
0.471442,62,255.1121,hard,0.4118421052631579,0.4118421052631579,0,616,4,2,2,2,2,0,0,0,0,0.008123569794050342,0.019505494505494502,0.0,0.4395604395604386,0.0,4,False,42,0.0328125,0.048452624427917625,0.07274725274725263,0.0028432494279176197,0.04560937500000001,0.052747252747252636,0.0,0.02,0.0,0.0,0.0
0.433729,60,273.511717,hard,0.3590732265446223,0.3590732265446223,0,591,4,2,2,2,2,0,0,0,0,0.012013729977116642,0.007499999999999723,0.0,0.36766483516483484,0.0,2,False,47,0.06924107142857143,0.0796356090634194,0.05411978021978017,0.004204805491990825,0.07543080357142858,0.04411978021978017,0.0,0.01,0.0,0.0,0.0
0.393822,57,291.316994,hard,0.32863844393592667,0.32863844393592667,0,567,4,2,2,2,2,0,0,0,0,0.003123569794050228,0.007499999999999723,0.0,0.29458791208791174,0.0,2,False,58,0.06191964285714286,0.07653298157077472,0.045350549450549414,0.0010932494279175795,0.07543973214285714,0.03535054945054941,0.0,0.01,0.0,0.0,0.0
2.735517,61,309.826752,hard,0.5236842105263158,2.5236842105263158,2,603,4,2,2,2,2,0,0,0,0,0.036882151029747984,0.024807692307692475,0.1546999999999976,0.3508241758241746,0.9999999999999959,3,True,48,0.0375,0.06503375286041181,0.20709890109890056,0.012908752860411795,0.05212500000000001,0.042098901098900944,0.0999999999999996,0.015,0.05,0.0,0.0
