#{"t_start": 1779124162.6601017, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
3.270768,90,29.9276,medium,0.9917757009345796,2.9917757009345793,2,900,4,2,2,2,2,0,0,0,0,0.010467289719626266,0.030270270270270554,0.0,0.9762162162162149,1.0,4,True,59,0.06491071428571428,0.0818465871161549,0.2871459459459458,0.0036635514018691926,0.07818303571428571,0.1171459459459458,0.09999999999999999,0.02,0.05,0.0,0.0
2.995798,90,56.180586,medium,0.7455607476635514,2.7455607476635513,2,900,4,2,2,2,2,0,0,0,0,0.010981308411214951,0.0,0.0,0.6427927927927928,1.0,3,True,72,0.07767857142857143,0.0981023865153538,0.24213513513513513,0.0038434579439252325,0.09425892857142856,0.07713513513513512,0.09999999999999999,0.015,0.05,0.0,0.0
4.330243,58,73.048146,medium,1.0,4.0,3,576,4,2,2,2,2,0,0,0,0,0.04516355140186936,0.037364864864865094,0.0,1.0000000000000018,1.0,5,True,48,0.07071428571428572,0.09284295727636857,0.29500000000000026,0.015807242990654273,0.07703571428571429,0.12000000000000023,0.1,0.025,0.05,0.0,0.0
1.693373,72,93.998882,medium,0.5991433021806853,1.5991433021806853,1,719,4,2,2,2,2,0,0,0,0,0.011612149532710347,0.0,0.0,0.7610360360360361,0.0,3,False,48,0.04232142857142857,0.059805323765020055,0.10632432432432433,0.004064252336448621,0.05574107142857143,0.09132432432432433,0.0,0.015,0.0,0.0,0.0
2.850812,77,116.996095,medium,0.5861370716510903,2.5861370716510903,2,765,4,2,2,2,2,0,0,0,0,0.02142523364485893,0.0028378378378378375,0.08749999999999623,0.6139639639639639,1.0,2,True,79,0.08386160714285715,0.10749883177570063,0.23367567567567565,0.0074988317757006245,0.1,0.07367567567567566,0.1,0.01,0.05,0.0,0.0
3.017864,69,138.0429,medium,0.7991433021806854,2.7991433021806853,2,686,4,2,2,2,2,0,0,0,0,0.05249999999999864,0.012770270270270077,0.20579999999999446,0.8245495495495492,0.999999999999997,4,True,0,0.0,0.018374999999999524,0.2689459459459456,0.018374999999999524,0.0,0.09894594594594591,0.0999999999999997,0.02,0.05,0.0,0.0
0.549224,62,161.380871,medium,0.4855140186915888,0.4855140186915888,0,611,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.27004504504504506,0.47833333333333333,1,False,32,0.03142857142857143,0.03957142857142858,0.08523873873873876,0.0,0.03957142857142858,0.03240540540540541,0.047833333333333346,0.005,0.0,0.0,0.0
4.313082,70,181.955522,medium,1.0,4.0,3,694,4,2,2,2,2,0,0,0,0,0.03901869158878511,0.0,0.16700000000000026,1.0,0.9999999999999961,5,True,46,0.06776785714285714,0.08748243491321765,0.2949999999999996,0.013656542056074786,0.07382589285714286,0.12,0.0999999999999996,0.025,0.05,0.0,0.0
1.595456,60,199.440623,medium,0.5593457943925234,1.5593457943925233,1,594,4,2,2,2,2,0,0,0,0,0.03224299065420567,0.0,0.0,0.40135135135135136,0.0,2,False,24,0.01875,0.03734754672897199,0.058162162162162155,0.011285046728971985,0.026062500000000002,0.04816216216216215,0.0,0.01,0.0,0.0,0.0
4.265632,55,215.91452,medium,1.0,4.0,3,541,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,1.0,1.0,5,True,20,0.019642857142857142,0.024732142857142855,0.29500000000000004,0.0,0.024732142857142855,0.12000000000000001,0.1,0.025,0.05,0.0,0.0
