#{"t_start": 1778888881.5241065, "env_id": "None"}
r,l,t,damage_pct,score,stars,ticks_elapsed
2.65724,65,18.329195,0.7220404984423676,2.7220404984423676,2,648
0.233997,72,39.892202,0.3059968847352025,0.3059968847352025,0,720
0.359652,71,64.601253,0.43045171339563865,0.43045171339563865,0,708
0.310541,63,87.081534,0.37274143302180685,0.37274143302180685,0,622
1.497377,69,110.04389,0.5662772585669782,1.5662772585669782,1,689
0.315547,62,129.903682,0.37694704049844235,0.37694704049844235,0,614
0.234368,58,148.384246,0.29236760124610595,0.29236760124610595,0,580
1.641084,72,176.329823,0.7130841121495327,1.7130841121495326,1,720
0.392172,62,195.263054,0.45397196261682243,0.45397196261682243,0,618
0.18415,54,212.05874,0.23785046728971962,0.23785046728971962,0,537
0.439405,56,229.120962,0.49540498442367603,0.49540498442367603,0,560
1.520998,61,250.957776,0.5816978193146417,1.5816978193146416,1,607
0.295669,57,269.968325,0.3518691588785047,0.3518691588785047,0,562
1.658922,58,289.456171,0.7168224299065421,1.716822429906542,1,579
2.623853,58,308.618829,0.6811526479750779,2.681152647975078,2,573
0.408282,70,331.730939,0.4778816199376947,0.4778816199376947,0,696
0.248465,59,355.875801,0.3071651090342679,0.3071651090342679,0,587
0.241006,72,378.142352,0.31300623052959503,0.31300623052959503,0,720
0.18634,61,397.116667,0.2470404984423676,0.2470404984423676,0,607
2.782206,72,419.290118,0.8542056074766355,2.8542056074766355,2,720
2.669589,72,442.277307,0.741588785046729,2.741588785046729,2,720
0.410811,64,463.417257,0.4746105919003115,0.4746105919003115,0,638
0.379314,57,481.531018,0.4355140186915888,0.4355140186915888,0,562
0.416414,70,504.275239,0.4855140186915888,0.4855140186915888,0,691
2.88096,72,532.767195,0.9529595015576324,2.9529595015576326,2,720
0.419586,70,554.424004,0.4894859813084112,0.4894859813084112,0,699
2.74747,72,578.019856,0.8194704049844237,2.8194704049844237,2,720
2.774885,72,600.372714,0.8468847352024922,2.846884735202492,2,720
1.546896,67,622.092112,0.6133956386292835,1.6133956386292834,1,665
1.719277,72,645.648628,0.7912772585669782,1.791277258566978,1,720
2.697991,70,669.485615,0.7679906542056075,2.7679906542056076,2,700
0.395565,70,698.772577,0.46526479750778815,0.46526479750778815,0,697
0.13255,55,716.161212,0.18714953271028037,0.18714953271028037,0,546
2.706894,72,741.016692,0.7788940809968847,2.778894080996885,2,720
1.478156,72,764.553876,0.5501557632398754,1.5501557632398755,1,720
0.360484,61,784.575581,0.42118380062305294,0.42118380062305294,0,607
2.532673,72,808.913436,0.6046728971962617,2.6046728971962616,2,720
1.458764,64,829.258378,0.5226635514018692,1.5226635514018692,1,639
