#{"t_start": 1778888881.6639109, "env_id": "None"}
r,l,t,damage_pct,score,stars,ticks_elapsed
0.095246,58,16.530184,0.15234553775743706,0.15234553775743706,0,571
0.157044,70,37.325604,0.2261441647597254,0.2261441647597254,0,691
0.228514,59,57.660081,0.2870137299771167,0.2870137299771167,0,585
0.142559,72,83.058154,0.21435926773455377,0.21435926773455377,0,718
0.249396,72,107.035342,0.321395881006865,0.321395881006865,0,720
0.101632,52,124.040271,0.1530320366132723,0.1530320366132723,0,514
0.151409,57,141.755406,0.20800915331807782,0.20800915331807782,0,566
0.126888,63,161.651415,0.18918764302059496,0.18918764302059496,0,623
0.168725,54,183.699791,0.22202517162471397,0.22202517162471397,0,533
0.19756,55,200.809921,0.2524599542334096,0.2524599542334096,0,549
0.27092,59,218.957596,0.32991990846681923,0.32991990846681923,0,590
0.073958,52,235.431144,0.12585812356979406,0.12585812356979406,0,519
0.227824,56,255.355311,0.28312356979405034,0.28312356979405034,0,553
0.137907,69,279.048639,0.20640732265446224,0.20640732265446224,0,685
0.223359,54,296.633797,0.2770594965675057,0.2770594965675057,0,537
0.135216,54,314.751116,0.18901601830663617,0.18901601830663617,0,538
0.278795,67,336.324429,0.3451945080091533,0.3451945080091533,0,664
0.204182,55,358.934859,0.2589816933638444,0.2589816933638444,0,548
0.216206,65,379.197457,0.28060640732265446,0.28060640732265446,0,644
0.258102,56,396.646402,0.3139016018306636,0.3139016018306636,0,558
0.183544,55,413.580293,0.23844393592677346,0.23844393592677346,0,549
0.096617,56,431.837611,0.152116704805492,0.152116704805492,0,555
0.14066,62,451.229476,0.20245995423340962,0.20245995423340962,0,618
0.254316,72,474.757025,0.3263157894736842,0.3263157894736842,0,720
0.103506,64,494.962134,0.16750572082379864,0.16750572082379864,0,640
0.145735,72,524.002641,0.21773455377574372,0.21773455377574372,0,720
0.079679,52,540.138146,0.13157894736842105,0.13157894736842105,0,519
0.141896,55,557.410815,0.19639588100686498,0.19639588100686498,0,545
0.239785,72,580.644382,0.31178489702517165,0.31178489702517165,0,720
0.237033,67,602.050965,0.3038329519450801,0.3038329519450801,0,668
0.238886,62,621.962311,0.30028604118993135,0.30028604118993135,0,614
0.226117,65,642.39305,0.2902173913043478,0.2902173913043478,0,641
0.198789,67,666.325885,0.26498855835240276,0.26498855835240276,0,662
0.158731,57,690.353094,0.21493135011441647,0.21493135011441647,0,562
0.200962,54,708.797013,0.25446224256292904,0.25446224256292904,0,535
0.140249,53,726.661148,0.19244851258581236,0.19244851258581236,0,522
0.090886,59,746.291055,0.14988558352402745,0.14988558352402745,0,590
0.248374,55,764.101798,0.30257437070938215,0.30257437070938215,0,542
0.153172,72,787.694561,0.22517162471395882,0.22517162471395882,0,720
0.139843,61,808.504362,0.19994279176201374,0.19994279176201374,0,601
0.231776,72,831.242443,0.3037757437070938,0.3037757437070938,0,720
0.081785,55,849.354002,0.13678489702517163,0.13678489702517163,0,550
0.104096,55,871.775388,0.15909610983981692,0.15909610983981692,0,550
0.127283,58,892.187318,0.18478260869565216,0.18478260869565216,0,575
0.198277,57,910.357399,0.2549771167048055,0.2549771167048055,0,567
0.193255,56,928.826853,0.24845537757437072,0.24845537757437072,0,552
0.166459,61,948.871482,0.22665903890160183,0.22665903890160183,0,602
0.278226,70,971.317225,0.3474256292906179,0.3474256292906179,0,692
0.309176,58,991.892416,0.3668764302059497,0.3668764302059497,0,577
0.056156,56,1009.59384,0.11155606407322655,0.11155606407322655,0,554
0.172752,61,1035.327647,0.23295194508009154,0.23295194508009154,0,602
