#{"t_start": 1778877353.0361307, "env_id": "None"}
r,l,t,damage_pct,score,stars,ticks_elapsed
0.175242,62,20.12761,0.23684210526315788,0.23684210526315788,0,616
0.138895,58,40.627488,0.1959954233409611,0.1959954233409611,0,571
0.171332,57,60.585008,0.22803203661327232,0.22803203661327232,0,567
0.213927,72,84.782916,0.2859267734553776,0.2859267734553776,0,720
0.083575,58,105.393021,0.14067505720823797,0.14067505720823797,0,571
0.052543,61,126.90625,0.11304347826086956,0.11304347826086956,0,605
0.080588,59,146.697785,0.13958810068649885,0.13958810068649885,0,590
0.080591,62,167.325021,0.1423913043478261,0.1423913043478261,0,618
0.220162,72,196.274508,0.29216247139588103,0.29216247139588103,0,720
0.188169,60,217.630481,0.24816933638443936,0.24816933638443936,0,600
0.185647,56,237.199275,0.2408466819221968,0.2408466819221968,0,552
0.050919,54,254.370617,0.10411899313501144,0.10411899313501144,0,532
0.182577,72,277.02786,0.2545766590389016,0.2545766590389016,0,720
0.095708,62,297.547618,0.15720823798627,0.15720823798627,0,615
0.282149,62,318.461038,0.34324942791762014,0.34324942791762014,0,611
0.289443,61,338.425711,0.3499427917620137,0.3499427917620137,0,605
