#{"t_start": 1779123279.077918, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.3558,67,9.70705,hard,0.3151029748283753,0.3151029748283753,0,661,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.22747252747252747,0.0,2,False,64,0.05,0.0695,0.0372967032967033,0.0,0.0695,0.0272967032967033,0.0,0.01,0.0,0.0,0.0
0.434155,88,22.373893,hard,0.39546910755148695,0.39546910755148695,0,876,4,2,2,2,2,0,0,0,0,0.012614416475972126,0.0020192307692307914,0.0,0.33255494505494504,0.0,3,False,60,0.04928571428571429,0.07137933148087597,0.0549065934065934,0.004415045766590244,0.06696428571428573,0.0399065934065934,0.0,0.015,0.0,0.0,0.0
0.509569,63,31.776719,hard,0.4274084668192218,0.4274084668192218,0,626,4,2,2,2,2,0,0,0,0,0.01093249427917601,0.01240384615384629,0.03359999999999855,0.4688598901098896,0.15259999999999854,3,False,44,0.04321428571428571,0.05823708728342589,0.0865231868131866,0.003826372997711603,0.054410714285714284,0.05626318681318675,0.015259999999999855,0.015,0.0,0.0,0.0
0.482431,62,40.738986,hard,0.35578947368421016,0.35578947368421016,0,611,4,2,2,2,2,0,0,0,0,0.009851258581235273,0.0,0.05739999999999752,0.4487637362637363,0.38406666666666417,3,False,48,0.07071428571428572,0.08048365478914664,0.10725831501831477,0.0034479405034323453,0.07703571428571429,0.05385164835164835,0.03840666666666642,0.015,0.0,0.0,0.0
0.43271,56,48.947357,hard,0.3117963386727689,0.3117963386727689,0,556,4,2,2,2,2,0,0,0,0,0.0038443935926773605,0.009230769230769266,0.0,0.5014010989010985,0.0,3,False,96,0.10821428571428572,0.10134553775743708,0.07516813186813182,0.0013455377574370761,0.1,0.060168131868131816,0.0,0.015,0.0,0.0,0.0
0.36543,57,56.869191,hard,0.2990503432494279,0.2990503432494279,0,566,4,2,2,2,2,0,0,0,0,0.004565217391304361,0.004038461538461583,0.0,0.22354395604395588,0.0,1,False,71,0.07207589285714286,0.09115474572981365,0.0318252747252747,0.0015978260869565267,0.08955691964285713,0.026825274725274705,0.0,0.005,0.0,0.0,0.0
1.5527,59,65.197899,hard,0.3765446224256293,1.3765446224256292,1,586,4,2,2,2,2,0,0,0,0,0.033998855835239546,0.0,0.19809999999999575,0.24478021978021977,0.9999999999999959,2,True,30,0.024642857142857143,0.045381742399476704,0.18937362637362598,0.011899599542333838,0.03348214285714286,0.029373626373626383,0.0999999999999996,0.01,0.05,0.0,0.0
2.756165,57,73.132186,hard,0.5247711670480549,2.524771167048055,2,568,4,2,2,2,2,0,0,0,0,0.009038901601830662,0.0,0.05266666666666666,0.35343406593406596,0.9999999999999974,2,True,67,0.06549107142857143,0.0857819191320693,0.20241208791208765,0.0031636155606407316,0.08261830357142856,0.04241208791208792,0.09999999999999974,0.01,0.05,0.0,0.0
0.367285,60,90.685296,hard,0.27265446224256296,0.27265446224256296,0,596,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.4026098901098901,0.0,3,False,69,0.07522321428571428,0.0909174107142857,0.06331318681318682,0.0,0.0909174107142857,0.04831318681318681,0.0,0.015,0.0,0.0,0.0
0.440727,59,99.432149,hard,0.34324942791762014,0.34324942791762014,0,586,4,2,2,2,2,0,0,0,0,0.02318649885583494,0.018461538461538557,0.0,0.3296703296703288,0.0,3,False,66,0.08053571428571428,0.10151706031382794,0.054560439560439454,0.008115274599542229,0.09340178571428571,0.039560439560439455,0.0,0.015,0.0,0.0,0.0
0.372402,58,108.133317,hard,0.30850114416475977,0.30850114416475977,0,576,4,2,2,2,2,0,0,0,0,0.0031235697940503776,0.007500000000000082,0.0,0.24623626373626342,0.0,1,False,70,0.0678125,0.08695262442791764,0.03454835164835161,0.001093249427917632,0.085859375,0.029548351648351612,0.0,0.005,0.0,0.0,0.0
0.339899,65,117.053557,hard,0.2549199084668192,0.2549199084668192,0,644,4,2,2,2,2,0,0,0,0,0.0012013729977116703,0.0028846153846153843,0.0,0.3523351648351647,0.0,2,False,68,0.08357142857142857,0.09709905197777051,0.05228021978021976,0.0004204805491990846,0.09667857142857142,0.04228021978021976,0.0,0.01,0.0,0.0,0.0
0.393506,66,126.299556,hard,0.33004576659038876,0.33004576659038876,0,660,4,2,2,2,2,0,0,0,0,0.016458810068649618,0.0187500000000001,0.0,0.30233516483516387,0.0,2,False,56,0.06589285714285714,0.08318022638117022,0.04628021978021966,0.0057605835240273654,0.07741964285714285,0.036280219780219655,0.0,0.01,0.0,0.0,0.0
0.319294,62,135.047511,hard,0.27748855835240255,0.27748855835240255,0,613,4,2,2,2,2,0,0,0,0,0.012614416475972313,0.0,0.0,0.24258241758241758,0.0,1,False,48,0.05410714285714286,0.06899540290944746,0.03410989010989011,0.00441504576659031,0.06458035714285715,0.02910989010989011,0.0,0.005,0.0,0.0,0.0
0.380973,62,144.356665,hard,0.30829519450800913,0.30829519450800913,0,620,4,2,2,2,2,0,0,0,0,0.010572082379862647,0.0,0.0,0.24574175824175823,0.0,2,False,68,0.07665178571428571,0.0951890681186662,0.03948901098901099,0.0037002288329519265,0.09148883928571427,0.02948901098901099,0.0,0.01,0.0,0.0,0.0
2.743606,63,153.218844,hard,0.5239702517162471,2.5239702517162472,2,623,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.21978021978021978,1.0,2,True,88,0.06875,0.09556250000000001,0.18637362637362637,0.0,0.09556250000000001,0.026373626373626377,0.1,0.01,0.05,0.0,0.0
