#{"t_start": 1779123279.1111047, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
2.887595,59,8.607252,medium,0.6162772585669782,2.6162772585669782,2,582,4,2,2,2,2,0,0,0,0,0.024696261682242916,0.0,0.0,0.656981981981982,1.0,3,True,48,0.07071428571428572,0.0856794058744993,0.24383783783783786,0.008643691588785021,0.07703571428571429,0.07883783783783783,0.1,0.015,0.05,0.0,0.0
4.295503,67,18.361852,medium,1.0,4.0,3,665,4,2,2,2,2,0,0,0,0,0.07130841121495171,0.0,0.19669999999999507,1.0,0.9999999999999967,5,True,34,0.03339285714285714,0.06700258678237596,0.29499999999999965,0.024957943925233098,0.04204464285714286,0.11999999999999994,0.09999999999999969,0.025,0.05,0.0,0.0
4.254153,63,27.289776,medium,1.0,4.0,3,629,4,2,2,2,2,0,0,0,0,0.030911214953270694,0.0,0.0,1.0,1.0,5,True,7,0.0103125,0.022053300233644744,0.295,0.010818925233644743,0.011234375000000001,0.11999999999999997,0.1,0.025,0.05,0.0,0.0
3.054634,86,40.008623,medium,0.7985981308411215,2.7985981308411216,2,854,4,2,2,2,2,0,0,0,0,0.0013084112149532854,0.0037837837837838254,0.0,0.822972972972973,1.0,4,True,45,0.06629464285714286,0.0726789260680908,0.26875675675675675,0.00045794392523364983,0.07222098214285715,0.09875675675675674,0.1,0.02,0.05,0.0,0.0
1.637474,62,49.057326,medium,0.5204828660436137,1.5204828660436136,1,613,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.6470720720720721,0.0,2,False,72,0.07285714285714286,0.09064285714285714,0.0876486486486486,0.0,0.09064285714285714,0.07764864864864861,0.0,0.01,0.0,0.0,0.0
3.121586,81,60.412863,medium,0.8340342679127726,2.834034267912773,2,807,4,2,2,2,2,0,0,0,0,0.04254672897196274,0.02979729729729746,0.0,0.8860360360360362,1.0,4,True,48,0.07071428571428572,0.09192706942590124,0.27632432432432436,0.014891355140186958,0.07703571428571429,0.10632432432432433,0.1,0.02,0.05,0.0,0.0
2.932481,77,71.061592,medium,0.7249221183800623,2.7249221183800625,2,769,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.5405405405405406,1.0,3,True,37,0.048125,0.05459375,0.22986486486486485,0.0,0.05459375,0.06486486486486485,0.1,0.015,0.05,0.0,0.0
3.053777,65,89.36365,medium,0.8060747663551402,2.80607476635514,2,650,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.4391891891891892,1.0,2,True,86,0.09830357142857143,0.1,0.2127027027027027,0.0,0.1,0.052702702702702706,0.1,0.01,0.05,0.0,0.0
1.960641,68,99.39889,medium,0.7807632398753894,1.7807632398753894,1,679,4,2,2,2,2,0,0,0,0,0.018317757009345872,0.01939189189189194,0.0,0.568918918918918,0.7746666666666666,3,False,58,0.06883928571428571,0.08704067923898534,0.16073693693693686,0.006411214953271055,0.08062946428571428,0.06827027027027016,0.07746666666666668,0.015,0.0,0.0,0.0
3.030931,61,108.513139,medium,0.7897196261682243,2.789719626168224,2,604,4,2,2,2,2,0,0,0,0,0.047102803738316726,0.0,0.2015999999999956,0.6506756756756756,0.9999999999999959,3,True,34,0.03339285714285714,0.05853062416555371,0.24308108108108067,0.016485981308410856,0.04204464285714286,0.07808108108108107,0.0999999999999996,0.015,0.05,0.0,0.0
3.024459,90,120.773955,medium,0.7870716510903427,2.7870716510903426,2,900,4,2,2,2,2,0,0,0,0,0.0450000000000002,0.036891891891892174,0.0,0.5405405405405392,1.0,3,True,56,0.07169642857142858,0.0975223214285715,0.22986486486486468,0.015750000000000066,0.08177232142857144,0.0648648648648647,0.1,0.015,0.05,0.0,0.0
4.1341,41,126.742096,medium,1.0,4.0,3,409,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,1.0,5,True,0,0.0,-0.12,0.295,0.0,0.0,0.11999999999999998,0.1,0.025,0.05,0.0,0.12
4.291596,72,137.050009,medium,1.0,4.0,3,716,4,2,2,2,2,0,0,0,0,0.0,0.0,0.0,1.0,1.0,5,True,48,0.05892857142857143,0.06819642857142857,0.295,0.0,0.06819642857142857,0.12000000000000001,0.09999999999999999,0.025,0.05,0.0,0.0
1.641329,73,147.6944,medium,0.6080218068535825,1.6080218068535825,1,726,4,2,2,2,2,0,0,0,0,0.01733644859813028,0.0,0.0,0.5421171171171171,0.0,3,False,16,0.015714285714285715,0.025853471295059882,0.08005405405405404,0.006067757009345596,0.019785714285714285,0.06505405405405404,0.0,0.015,0.0,0.0,0.0
