#{"t_start": 1779077250.815431, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,frozen_threat_ticks,spell_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
1.743843,90,27.484936,medium,0.7350467289719627,1.7350467289719627,1,900,4,2,2,2,2,0,0,0,0,0.018644859813084207,48,0.09879672897196264,0.002796728971962631,0.096,0.0,0.0
1.542763,80,50.771119,medium,0.52196261682243,1.5219626168224298,1,792,4,2,2,2,2,0,0,0,0,0.0,58,0.1,0.0,0.1,0.0,0.0
1.669071,68,70.622229,medium,0.6374610591900312,1.6374610591900312,1,680,4,2,2,2,2,0,0,0,0,0.024065420560747716,48,0.09960981308411215,0.0036098130841121577,0.096,0.0,0.0
1.63371,86,95.317604,medium,0.6180529595015576,1.6180529595015576,1,853,4,2,2,2,2,0,0,0,0,0.0063785046728969215,72,0.10095677570093455,0.0009567757009345382,0.1,0.0,0.0
2.980966,89,120.473231,medium,0.9949376947040498,2.99493769470405,2,890,4,2,2,2,2,0,0,0,0,0.04685358255451733,34,0.0750280373831776,0.007028037383177601,0.068,0.0,0.0
2.938931,69,140.298515,medium,0.9034267912772586,2.9034267912772584,2,682,4,2,2,2,2,0,0,0,0,0.0246962616822431,65,0.10370443925233647,0.0037044392523364646,0.1,0.0,0.0
2.649885,68,164.422034,medium,0.6198598130841122,2.619859813084112,2,673,4,2,2,2,2,0,0,0,0,0.008831775700934628,48,0.0973247663551402,0.0013247663551401944,0.096,0.0,0.0
1.624618,75,185.851655,medium,0.5973520249221184,1.5973520249221185,1,745,4,2,2,2,2,0,0,0,0,0.011775700934579135,52,0.10176635514018688,0.00176635514018687,0.1,0.0,0.0
0.3928,59,202.359441,medium,0.3830996884735203,0.3830996884735203,0,583,4,2,2,2,2,0,0,0,0,0.0,34,0.068,0.0,0.068,0.0,0.0
2.698942,90,227.789392,medium,0.6898753894080997,2.6898753894081,2,900,4,2,2,2,2,0,0,0,0,0.02044392523364465,48,0.0990665887850467,0.0030665887850466977,0.096,0.0,0.0
2.83702,63,245.661234,medium,0.8721495327102804,2.8721495327102806,2,627,4,2,2,2,2,0,0,0,0,0.010467289719626089,13,0.027570093457943916,0.0015700934579439133,0.026000000000000002,0.0,0.0
1.645264,64,264.10306,medium,0.6123676012461059,1.612367601246106,1,633,4,2,2,2,2,0,0,0,0,0.0013084112149532854,48,0.09619626168224299,0.00019626168224299282,0.096,0.0,0.0
1.617607,69,283.924856,medium,0.6341900311526479,1.6341900311526478,1,683,4,2,2,2,2,0,0,0,0,0.011448598130841186,25,0.05171728971962618,0.001717289719626178,0.05,0.0,0.0
1.736531,90,314.168052,medium,0.7225077881619938,1.7225077881619937,1,900,4,2,2,2,2,0,0,0,0,0.02682242990654198,72,0.1040233644859813,0.004023364485981297,0.1,0.0,0.0
2.705125,90,340.100365,medium,0.697702492211838,2.697702492211838,2,900,4,2,2,2,2,0,0,0,0,0.009485981308411027,48,0.09742289719626165,0.0014228971962616539,0.096,0.0,0.0
