#{"t_start": 1779077250.7643955, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,frozen_threat_ticks,spell_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.340021,61,19.323485,hard,0.30068649885583526,0.30068649885583526,0,609,4,2,2,2,2,0,0,0,0,0.0015617848970251888,56,0.10023426773455378,0.00023426773455377832,0.1,0.0,0.0
0.217002,83,43.15884,hard,0.20360411899313502,0.20360411899313502,0,828,4,2,2,2,2,0,0,0,0,0.001321510297482852,48,0.09619822654462243,0.0001982265446224278,0.096,0.0,0.0
0.176096,64,61.623219,hard,0.17894736842105263,0.17894736842105263,0,635,4,2,2,2,2,0,0,0,0,0.004324942791762019,30,0.0606487414187643,0.0006487414187643028,0.06,0.0,0.0
0.280774,67,81.410333,hard,0.24485125858123538,0.24485125858123538,0,666,4,2,2,2,2,0,0,0,0,0.01681922196796306,96,0.10252288329519446,0.0025228832951944584,0.1,0.0,0.0
0.144759,59,98.261487,hard,0.15568649885583521,0.15568649885583521,0,590,4,2,2,2,2,0,0,0,0,0.00048054919908464757,24,0.0480720823798627,7.208237986269713e-05,0.048,0.0,0.0
0.162262,75,119.436634,hard,0.13514874141876396,0.13514874141876396,0,744,4,2,2,2,2,0,0,0,0,0.010091533180777695,80,0.10151372997711666,0.001513729977116654,0.1,0.0,0.0
0.325537,57,135.659517,hard,0.3311212814645309,0.3311212814645309,0,569,4,2,2,2,2,0,0,0,0,0.02210526315789441,24,0.05131578947368416,0.0033157894736841617,0.048,0.0,0.0
0.265268,58,157.167073,hard,0.2205434782608696,0.2205434782608696,0,576,4,2,2,2,2,0,0,0,0,0.015497711670480427,62,0.10232465675057206,0.002324656750572064,0.1,0.0,0.0
0.212166,62,174.461881,hard,0.17643020594965675,0.17643020594965675,0,614,4,2,2,2,2,0,0,0,0,0.007568649885583565,48,0.09713529748283754,0.0011352974828375347,0.096,0.0,0.0
0.150527,57,190.746007,hard,0.11092677345537758,0.11092677345537758,0,564,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
0.370958,57,206.958176,hard,0.32991990846681923,0.32991990846681923,0,568,4,2,2,2,2,0,0,0,0,0.012254004576659127,48,0.09783810068649887,0.001838100686498869,0.096,0.0,0.0
0.258336,62,224.346488,hard,0.2240274599542334,0.2240274599542334,0,620,4,2,2,2,2,0,0,0,0,0.0020594965675057213,48,0.09630892448512586,0.0003089244851258582,0.096,0.0,0.0
0.304448,76,246.023957,hard,0.27968535469107547,0.27968535469107547,0,754,4,2,2,2,2,0,0,0,0,0.0010812356979404568,68,0.10016218535469107,0.0001621853546910685,0.1,0.0,0.0
0.240159,71,266.445384,hard,0.2229691075514874,0.2229691075514874,0,709,4,2,2,2,2,0,0,0,0,0.0006006864988558094,44,0.08809010297482837,9.01029748283714e-05,0.08800000000000001,0.0,0.0
0.154226,83,289.923215,hard,0.16052631578947368,0.16052631578947368,0,823,4,2,2,2,2,0,0,0,0,0.0,38,0.07600000000000001,0.0,0.07600000000000001,0.0,0.0
0.390214,58,311.214444,hard,0.3470995423340962,0.3470995423340962,0,573,4,2,2,2,2,0,0,0,0,0.0027631578947368593,66,0.10041447368421054,0.0004144736842105289,0.1,0.0,0.0
0.2957,90,337.233607,hard,0.28541189931350114,0.28541189931350114,0,900,4,2,2,2,2,0,0,0,0,0.001922196796338694,71,0.10028832951945081,0.0002883295194508041,0.1,0.0,0.0
0.260416,57,353.748573,hard,0.21853546910755148,0.21853546910755148,0,563,4,2,2,2,2,0,0,0,0,0.014536613272311278,48,0.09818049199084669,0.0021804919908466917,0.096,0.0,0.0
0.301204,59,370.812395,hard,0.25892448512585814,0.25892448512585814,0,590,4,2,2,2,2,0,0,0,0,0.008529748283752909,72,0.10127946224256294,0.0012794622425629362,0.1,0.0,0.0
0.256835,62,389.032105,hard,0.27004004576659046,0.27004004576659046,0,618,4,2,2,2,2,0,0,0,0,0.003964530892448556,24,0.04859467963386729,0.0005946796338672834,0.048,0.0,0.0
0.285476,61,407.2673,hard,0.24456521739130435,0.24456521739130435,0,609,4,2,2,2,2,0,0,0,0,0.012070938215102973,59,0.10181064073226545,0.001810640732265446,0.1,0.0,0.0
0.125504,57,424.06366,hard,0.13410755148741413,0.13410755148741413,0,570,4,2,2,2,2,0,0,0,0,0.0026430205949656,24,0.04839645308924484,0.00039645308924484,0.048,0.0,0.0
0.159551,63,442.428018,hard,0.12185354691075514,0.12185354691075514,0,625,4,2,2,2,2,0,0,0,0,0.001315789473684211,96,0.10019736842105263,0.00019736842105263166,0.1,0.0,0.0
0.261321,63,464.864551,hard,0.22654462242562928,0.22654462242562928,0,629,4,2,2,2,2,0,0,0,0,0.011172768878718547,48,0.09767591533180778,0.001675915331807782,0.096,0.0,0.0
0.333988,68,484.794662,hard,0.30389016018306636,0.30389016018306636,0,672,4,2,2,2,2,0,0,0,0,0.008649885583523654,48,0.09729748283752855,0.0012974828375285482,0.096,0.0,0.0
0.248546,79,508.692962,hard,0.22734553775743707,0.22734553775743707,0,788,4,2,2,2,2,0,0,0,0,0.0,65,0.1,0.0,0.1,0.0,0.0
0.264373,58,526.193092,hard,0.24294622425629264,0.24294622425629264,0,576,4,2,2,2,2,0,0,0,0,0.006847826086956278,39,0.07902717391304344,0.0010271739130434418,0.078,0.0,0.0
0.256138,57,542.901504,hard,0.2121109839816934,0.2121109839816934,0,570,4,2,2,2,2,0,0,0,0,0.006847826086956597,68,0.1010271739130435,0.0010271739130434895,0.1,0.0,0.0
0.341072,61,560.998549,hard,0.29930778032036603,0.29930778032036603,0,602,4,2,2,2,2,0,0,0,0,0.013094965675057099,96,0.10196424485125857,0.001964244851258565,0.1,0.0,0.0
0.321716,67,580.79751,hard,0.28861556064073224,0.28861556064073224,0,669,4,2,2,2,2,0,0,0,0,0.0,56,0.1,0.0,0.1,0.0,0.0
0.206696,58,598.487147,hard,0.19639588100686498,0.19639588100686498,0,577,4,2,2,2,2,0,0,0,0,0.0,34,0.068,0.0,0.068,0.0,0.0
0.153155,56,619.016788,hard,0.15272883295194511,0.15272883295194511,0,557,4,2,2,2,2,0,0,0,0,0.0008409610983981754,28,0.05612614416475973,0.0001261441647597263,0.056,0.0,0.0
0.282606,62,636.900811,hard,0.24324942791762014,0.24324942791762014,0,614,4,2,2,2,2,0,0,0,0,0.005045766590388798,50,0.1007568649885583,0.0007568649885583197,0.09999999999999999,0.0,0.0
0.256629,65,656.480469,hard,0.22522883295194507,0.22522883295194507,0,646,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
