#{"t_start": 1778872739.5707862, "env_id": "None"}
r,l,t,damage_pct,score,stars,ticks_elapsed
0.089792,53,37.981464,0.14279176201372998,0.14279176201372998,0,530
0.19957,62,52.369038,0.2612700228832952,0.2612700228832952,0,617
0.181062,62,67.402551,0.242162471395881,0.242162471395881,0,611
0.13891,58,81.655417,0.19610983981693364,0.19610983981693364,0,572
0.23878,56,95.160275,0.2946796338672769,0.2946796338672769,0,559
0.253572,72,112.293964,0.3255720823798627,0.3255720823798627,0,720
0.109869,64,127.498802,0.17316933638443935,0.17316933638443935,0,633
0.1486,52,139.800913,0.2004004576659039,0.2004004576659039,0,518
0.154519,62,156.133082,0.2164187643020595,0.2164187643020595,0,619
0.160335,59,170.65477,0.21853546910755148,0.21853546910755148,0,582
0.122675,56,183.747551,0.17797482837528605,0.17797482837528605,0,553
0.216639,56,197.283715,0.2717391304347826,0.2717391304347826,0,551
0.0352,53,210.337029,0.08729977116704805,0.08729977116704805,0,521
0.064159,63,225.835504,0.12665903890160182,0.12665903890160182,0,625
0.102313,59,240.032854,0.16121281464530893,0.16121281464530893,0,589
0.159691,70,256.579738,0.22969107551487414,0.22969107551487414,0,700
0.080974,59,270.701132,0.1394736842105263,0.1394736842105263,0,585
0.149702,53,285.376618,0.20200228832951944,0.20200228832951944,0,523
0.179499,58,299.450585,0.23689931350114415,0.23689931350114415,0,574
0.121027,66,315.462158,0.18632723112128147,0.18632723112128147,0,653
0.027219,65,331.092395,0.0914187643020595,0.0914187643020595,0,642
0.142016,72,348.542209,0.21401601830663616,0.21401601830663616,0,720
0.08989,52,360.861411,0.1415903890160183,0.1415903890160183,0,517
0.026613,60,375.107589,0.08621281464530893,0.08621281464530893,0,596
0.297143,53,387.578124,0.3499427917620137,0.3499427917620137,0,528
0.196378,60,403.441435,0.25577803203661326,0.25577803203661326,0,594
0.067969,56,416.830545,0.12316933638443936,0.12316933638443936,0,552
0.11515,54,429.740214,0.16864988558352403,0.16864988558352403,0,535
0.080365,52,442.098418,0.1322654462242563,0.1322654462242563,0,519
0.208487,55,455.017504,0.2633867276887872,0.2633867276887872,0,549
0.235837,59,469.069797,0.29473684210526313,0.29473684210526313,0,589
0.405993,63,484.125797,0.46899313501144163,0.46899313501144163,0,630
0.144257,56,497.462145,0.19965675057208238,0.19965675057208238,0,554
0.169049,62,512.395498,0.2301487414187643,0.2301487414187643,0,611
0.084688,55,526.677675,0.13958810068649885,0.13958810068649885,0,549
0.187047,55,539.586262,0.24124713958810068,0.24124713958810068,0,542
0.045627,66,554.970798,0.11132723112128147,0.11132723112128147,0,657
0.115074,63,569.569503,0.17717391304347826,0.17717391304347826,0,621
0.172231,55,582.29385,0.22723112128146453,0.22723112128146453,0,550
0.394635,61,597.224676,0.45543478260869563,0.45543478260869563,0,608
0.149005,56,610.721312,0.2048054919908467,0.2048054919908467,0,558
0.086982,72,627.674563,0.1589816933638444,0.1589816933638444,0,720
0.109815,53,640.038026,0.16281464530892448,0.16281464530892448,0,530
0.194869,54,654.142462,0.24816933638443936,0.24816933638443936,0,533
0.204279,65,669.708505,0.26887871853546913,0.26887871853546913,0,646
0.279849,64,685.808249,0.34324942791762014,0.34324942791762014,0,634
0.187161,54,699.171693,0.24056064073226543,0.24056064073226543,0,534
0.18848,57,712.351017,0.2446796338672769,0.2446796338672769,0,562
0.176945,63,727.45987,0.23964530892448513,0.23964530892448513,0,627
0.127922,54,740.216178,0.1815217391304348,0.1815217391304348,0,536
0.086587,53,752.632281,0.13878718535469106,0.13878718535469106,0,522
0.20847,53,765.023314,0.2612700228832952,0.2612700228832952,0,528
0.25493,59,780.148043,0.3137299771167048,0.3137299771167048,0,588
0.155815,57,898.856686,0.2128146453089245,0.2128146453089245,0,570
0.172061,69,915.425223,0.24056064073226543,0.24056064073226543,0,685
0.155739,66,930.868378,0.2217391304347826,0.2217391304347826,0,660
0.001762,53,943.431313,0.05406178489702517,0.05406178489702517,0,523
0.204974,60,957.735888,0.2644736842105263,0.2644736842105263,0,595
0.189063,67,973.746025,0.25526315789473686,0.25526315789473686,0,662
0.115181,68,990.207576,0.1831807780320366,0.1831807780320366,0,680
0.172438,62,1006.038454,0.23363844393592678,0.23363844393592678,0,612
0.072661,56,1019.571445,0.1282608695652174,0.1282608695652174,0,556
0.298736,58,1033.195027,0.3566361556064073,0.3566361556064073,0,579
0.111069,63,1048.217052,0.17316933638443935,0.17316933638443935,0,621
0.158037,63,1063.312977,0.22013729977116706,0.22013729977116706,0,621
0.097622,72,1080.302982,0.1696224256292906,0.1696224256292906,0,720
0.153027,59,1094.40712,0.21132723112128146,0.21132723112128146,0,583
0.31608,67,1110.170051,0.38237986270022883,0.38237986270022883,0,663
0.049519,55,1124.353044,0.10451945080091533,0.10451945080091533,0,550
0.140479,54,1137.122319,0.194279176201373,0.194279176201373,0,538
