#{"t_start": 1779027332.5843787, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed
0.208439,63,30.56889,hard,0.27133867276887874,0.27133867276887874,0,629
0.363297,59,51.118575,hard,0.42219679633867274,0.42219679633867274,0,589
0.321236,61,70.992228,hard,0.38163615560640735,0.38163615560640735,0,604
0.079764,52,89.154437,hard,0.13106407322654462,0.13106407322654462,0,513
1.348884,63,110.063532,hard,0.41098398169336386,1.4109839816933638,1,621
0.302771,72,134.476295,hard,0.3747711670480549,0.3747711670480549,0,720
0.267609,53,152.546522,hard,0.3203089244851259,0.3203089244851259,0,527
0.328044,61,174.52449,hard,0.38844393592677345,0.38844393592677345,0,604
0.233034,72,205.988851,hard,0.30503432494279176,0.30503432494279176,0,720
0.143641,55,224.977507,hard,0.19794050343249428,0.19794050343249428,0,543
1.436524,72,248.517263,hard,0.5085240274599543,1.5085240274599543,1,720
0.219944,57,267.951601,hard,0.2761441647597254,0.2761441647597254,0,562
0.107706,60,289.263951,hard,0.16750572082379864,0.16750572082379864,0,598
0.267617,60,310.087737,hard,0.327116704805492,0.327116704805492,0,595
0.166526,56,329.346868,hard,0.22242562929061785,0.22242562929061785,0,559
0.193154,55,347.694274,hard,0.24725400457665903,0.24725400457665903,0,541
0.188778,68,376.801587,hard,0.25617848970251716,0.25617848970251716,0,674
0.287665,70,400.904012,hard,0.3568649885583524,0.3568649885583524,0,692
0.208026,53,418.448366,hard,0.26052631578947366,0.26052631578947366,0,525
1.337243,63,439.693228,hard,0.39994279176201375,1.3999427917620137,1,627
0.286837,59,460.173948,hard,0.345137299771167,0.345137299771167,0,583
0.350851,56,480.637309,hard,0.40675057208237986,0.40675057208237986,0,559
0.095585,54,498.886651,hard,0.14948512585812357,0.14948512585812357,0,539
0.205048,62,520.009929,hard,0.26704805491990846,0.26704805491990846,0,620
0.300674,64,542.85239,hard,0.36447368421052634,0.36447368421052634,0,638
0.262355,61,565.494143,hard,0.3230549199084668,0.3230549199084668,0,607
0.250593,56,584.867555,hard,0.3062929061784897,0.3062929061784897,0,557
1.401138,57,604.200958,hard,0.45783752860411897,1.457837528604119,1,567
0.22727,60,624.476263,hard,0.2866704805491991,0.2866704805491991,0,594
0.150805,54,642.741726,hard,0.20440503432494278,0.20440503432494278,0,536
0.166222,54,661.369845,hard,0.21962242562929063,0.21962242562929063,0,534
0.152323,56,681.236793,hard,0.20772311212814645,0.20772311212814645,0,554
0.195861,58,701.653368,hard,0.2532608695652174,0.2532608695652174,0,574
0.361698,62,722.709664,hard,0.42299771167048056,0.42299771167048056,0,613
2.500524,58,745.240183,hard,0.5581235697940503,2.5581235697940503,2,576
0.146509,62,766.771627,hard,0.20800915331807782,0.20800915331807782,0,615
0.020891,59,787.531204,hard,0.07929061784897025,0.07929061784897025,0,584
0.272362,57,806.935246,hard,0.32906178489702514,0.32906178489702514,0,567
0.224348,55,825.925346,hard,0.2793478260869565,0.2793478260869565,0,550
0.210389,55,845.473627,hard,0.26498855835240276,0.26498855835240276,0,546
0.075661,53,863.874732,hard,0.1282608695652174,0.1282608695652174,0,526
0.182355,53,881.543737,hard,0.23535469107551488,0.23535469107551488,0,530
0.120989,70,906.595947,hard,0.19078947368421054,0.19078947368421054,0,698
0.154223,54,926.642989,hard,0.20732265446224257,0.20732265446224257,0,531
0.342062,63,947.866041,hard,0.40446224256292906,0.40446224256292906,0,624
0.241423,54,965.91108,hard,0.2954233409610984,0.2954233409610984,0,540
0.151207,56,984.944524,hard,0.20640732265446224,0.20640732265446224,0,552
2.556727,55,1004.578636,hard,0.6109267734553776,2.6109267734553776,2,542
0.075462,54,1023.452859,hard,0.12906178489702516,0.12906178489702516,0,536
0.068839,53,1041.00922,hard,0.12173913043478261,0.12173913043478261,0,529
0.207528,55,1059.969122,hard,0.26212814645308924,0.26212814645308924,0,546
0.315586,72,1086.688865,hard,0.3875858123569794,0.3875858123569794,0,720
0.307159,58,1106.594911,hard,0.3643592677345538,0.3643592677345538,0,572
0.103196,56,1124.973567,hard,0.15869565217391304,0.15869565217391304,0,555
0.293585,56,1144.029822,hard,0.34908466819221967,0.34908466819221967,0,555
0.119773,57,1162.518182,hard,0.17677345537757438,0.17677345537757438,0,570
0.05923,55,1181.387222,hard,0.11332951945080091,0.11332951945080091,0,541
0.262612,61,1202.090637,hard,0.32311212814645307,0.32311212814645307,0,605
