#{"t_start": 1778878527.9103906, "env_id": "None"}
r,l,t,damage_pct,score,stars,ticks_elapsed
1.608919,72,28.531214,0.6809190031152648,1.6809190031152648,1,720
0.235866,72,52.236468,0.3078660436137072,0.3078660436137072,0,720
1.475118,72,75.932181,0.5471183800623053,1.5471183800623054,1,720
0.365004,63,96.688673,0.42780373831775703,0.42780373831775703,0,628
0.36907,59,114.620924,0.42757009345794394,0.42757009345794394,0,585
0.37042,62,132.575383,0.431619937694704,0.431619937694704,0,612
0.206738,56,149.669017,0.2618380062305296,0.2618380062305296,0,551
2.770212,72,177.15032,0.8422118380062306,2.8422118380062305,2,720
2.67029,72,198.040518,0.7422897196261682,2.742289719626168,2,720
0.090181,54,214.120541,0.1440809968847352,0.1440809968847352,0,539
1.597664,67,235.400396,0.6645638629283489,1.664563862928349,1,669
0.384604,69,255.574689,0.452803738317757,0.452803738317757,0,682
1.593107,62,273.913791,0.6549065420560748,1.6549065420560747,1,618
1.506491,62,291.182646,0.5679906542056075,1.5679906542056075,1,615
2.59123,65,310.104429,0.6555295950155763,2.6555295950155764,2,643
1.514962,66,333.941272,0.5800623052959502,1.5800623052959502,1,651
1.525072,71,354.803857,0.5958722741433021,1.5958722741433022,1,708
0.395056,72,376.652105,0.46705607476635513,0.46705607476635513,0,720
1.735555,72,397.795714,0.8075545171339564,1.8075545171339564,1,720
2.61291,61,415.838532,0.6739096573208723,2.6739096573208725,2,610
0.376196,71,436.429938,0.44719626168224297,0.44719626168224297,0,710
0.374237,70,455.798022,0.4442367601246106,0.4442367601246106,0,700
2.683139,63,473.192235,0.7456386292834891,2.745638629283489,2,625
1.737657,72,497.074772,0.8096573208722742,1.8096573208722742,1,720
0.240072,72,516.145288,0.3120716510903427,0.3120716510903427,0,720
1.516707,72,535.893502,0.5887071651090343,1.5887071651090343,1,720
2.490478,60,551.822462,0.5500778816199376,2.550077881619938,2,596
2.871792,64,569.752678,0.9355919003115265,2.9355919003115263,2,638
0.182206,72,590.457856,0.2542056074766355,0.2542056074766355,0,720
2.654512,71,609.563502,0.7253115264797507,2.725311526479751,2,708
2.519415,67,632.143129,0.586214953271028,2.586214953271028,2,668
2.585243,72,651.621195,0.6572429906542057,2.657242990654206,2,720
0.435557,58,667.001933,0.4927570093457944,0.4927570093457944,0,572
2.66953,53,681.919068,0.7224299065420561,2.722429906542056,2,529
0.224316,55,696.470817,0.278816199376947,0.278816199376947,0,545
1.521692,72,716.154392,0.5936915887850467,1.5936915887850467,1,720
0.213947,55,731.636205,0.2688473520249221,0.2688473520249221,0,549
2.885399,72,750.506172,0.957398753894081,2.957398753894081,2,720
2.707055,68,774.163757,0.7744548286604361,2.7744548286604362,2,674
1.545445,72,888.02663,0.6174454828660436,1.6174454828660436,1,720
0.437501,56,904.222104,0.492601246105919,0.492601246105919,0,551
1.471302,72,925.366547,0.5433021806853583,1.5433021806853584,1,720
3.9322,68,945.072654,1.0,4.0,3,678
2.880804,72,963.777174,0.952803738317757,2.952803738317757,2,720
1.45288,66,981.998683,0.518380062305296,1.518380062305296,1,655
2.677299,72,1000.935847,0.7492990654205608,2.7492990654205607,2,720
2.513449,57,1022.743517,0.5702492211838006,2.5702492211838006,2,568
0.313022,62,1040.062177,0.3749221183800623,0.3749221183800623,0,619
0.318966,72,1060.149844,0.3909657320872274,0.3909657320872274,0,720
1.50063,64,1078.175731,0.5643302180685358,1.5643302180685357,1,637
0.429502,64,1095.454881,0.49330218068535825,0.49330218068535825,0,638
0.380336,72,1116.925812,0.4523364485981308,0.4523364485981308,0,720
0.257048,54,1132.911227,0.3107476635514019,0.3107476635514019,0,537
1.646146,72,1152.653684,0.7181464174454829,1.718146417445483,1,720
2.489137,72,1178.05749,0.5611370716510904,2.5611370716510904,2,720
0.271607,59,1195.176426,0.33060747663551404,0.33060747663551404,0,590
2.657283,72,1215.643635,0.7292834890965733,2.729283489096573,2,720
2.791914,69,1235.279358,0.8605140186915888,2.860514018691589,2,686
2.63205,72,1255.793849,0.7040498442367601,2.70404984423676,2,720
2.587346,72,1276.998339,0.6593457943925234,2.6593457943925234,2,720
0.377081,59,1293.934027,0.43598130841121496,0.43598130841121496,0,589
2.783438,62,1316.186745,0.8449376947040499,2.8449376947040497,2,615
1.562502,72,1335.939555,0.6345015576323988,1.6345015576323987,1,720
0.291579,68,1354.94726,0.35957943925233643,0.35957943925233643,0,680
2.823093,72,1376.644025,0.8950934579439253,2.895093457943925,2,720
2.646925,72,1395.915465,0.7189252336448598,2.71892523364486,2,720
2.684386,72,1416.582561,0.756386292834891,2.756386292834891,2,720
0.292408,56,1432.373699,0.3475077881619938,0.3475077881619938,0,551
2.791318,72,1452.090376,0.8633177570093458,2.8633177570093458,2,720
1.488629,59,1472.340868,0.5467289719626168,1.546728971962617,1,581
2.812034,72,1492.872962,0.8840342679127726,2.8840342679127726,2,720
0.113377,53,1507.447316,0.1662772585669782,0.1662772585669782,0,529
1.482439,72,1528.666943,0.5544392523364486,1.5544392523364485,1,720
0.388981,72,1549.42554,0.46098130841121493,0.46098130841121493,0,720
2.476598,72,1570.026997,0.5485981308411215,2.5485981308411216,2,720
2.581182,72,1590.2211,0.6528816199376947,2.652881619937695,2,717
0.420665,54,1610.357966,0.4740654205607477,0.4740654205607477,0,534
0.217019,72,1630.971853,0.28901869158878507,0.28901869158878507,0,720
0.302844,72,1754.888101,0.3748442367601246,0.3748442367601246,0,720
2.850352,72,1774.933133,0.9223520249221184,2.9223520249221187,2,720
1.623405,72,1795.545874,0.695404984423676,1.695404984423676,1,720
1.566088,59,1811.766093,0.6246884735202493,1.6246884735202491,1,586
1.706349,72,1831.972266,0.7783489096573208,1.7783489096573208,1,720
2.589838,72,1853.230033,0.6618380062305296,2.6618380062305294,2,720
1.437034,72,1878.516009,0.5090342679127726,1.5090342679127726,1,720
1.470679,72,1898.903674,0.5426791277258567,1.5426791277258567,1,720
2.818787,72,1918.535206,0.8901869158878505,2.8901869158878504,2,714
1.545056,72,1938.295943,0.6170560747663552,1.6170560747663552,1,720
2.617953,72,1959.03545,0.6899532710280374,2.6899532710280374,2,720
2.853779,72,1979.457692,0.925778816199377,2.9257788161993767,2,720
1.553779,72,1999.714012,0.6257788161993769,1.625778816199377,1,720
2.793015,61,2020.818216,0.8531152647975078,2.8531152647975078,2,601
0.337302,56,2035.484694,0.39330218068535827,0.39330218068535827,0,560
0.373101,70,2055.350651,0.442601246105919,0.442601246105919,0,695
1.509854,72,2075.677059,0.5818535825545171,1.5818535825545172,1,720
0.367879,66,2093.972726,0.4338785046728972,0.4338785046728972,0,660
0.39786,72,2114.608293,0.4698598130841122,0.4698598130841122,0,720
2.79272,72,2136.655156,0.8647196261682243,2.8647196261682244,2,720
1.474069,69,2156.49917,0.5430685358255452,1.5430685358255452,1,690
2.822315,72,2180.571089,0.8943146417445483,2.8943146417445482,2,720
2.752844,72,2199.698767,0.8248442367601246,2.8248442367601245,2,720
1.682517,72,2218.924273,0.7545171339563863,1.7545171339563863,1,720
3.9326,68,2237.347706,1.0,4.0,3,674
1.497743,68,2256.069519,0.5653426791277258,1.5653426791277258,1,676
2.488307,67,2274.374184,0.5549065420560748,2.5549065420560746,2,666
2.616785,72,2294.912719,0.688785046728972,2.688785046728972,2,720
2.751191,59,2315.40218,0.8098909657320872,2.8098909657320874,2,587
2.889682,72,2336.186527,0.9616822429906542,2.961682242990654,2,720
2.52734,61,2353.669039,0.5882398753894081,2.5882398753894083,2,609
2.58571,72,2372.94988,0.6577102803738317,2.6577102803738315,2,720
2.785477,72,2392.471949,0.8574766355140186,2.8574766355140184,2,720
2.736188,63,2410.694551,0.79898753894081,2.79898753894081,2,628
2.76476,72,2431.117054,0.8367601246105919,2.836760124610592,2,720
2.771302,72,2455.845412,0.8433021806853582,2.8433021806853582,2,720
0.150685,55,2471.567788,0.2056853582554517,0.2056853582554517,0,550
1.512735,72,2590.160635,0.5847352024922119,1.584735202492212,1,720
0.341439,55,2606.391387,0.3956386292834891,0.3956386292834891,0,542
0.350543,65,2624.543727,0.4153426791277259,0.4153426791277259,0,648
2.653298,62,2643.099205,0.714797507788162,2.714797507788162,2,615
1.692408,72,2664.453722,0.7644080996884736,1.7644080996884735,1,720
0.38314,72,2687.179681,0.45514018691588787,0.45514018691588787,0,720
0.193612,57,2709.508261,0.2503115264797508,0.2503115264797508,0,567
2.798249,72,2729.818485,0.8702492211838007,2.8702492211838004,2,720
2.731894,72,2749.847009,0.8038940809968848,2.803894080996885,2,720
2.822003,72,2771.498115,0.8940031152647975,2.8940031152647974,2,720
2.718265,72,2792.225997,0.7902647975077881,2.7902647975077883,2,720
2.780627,65,2810.58232,0.8453271028037384,2.845327102803738,2,647
1.519355,72,2830.477744,0.5913551401869159,1.591355140186916,1,720
0.385242,64,2848.202529,0.4484423676012461,0.4484423676012461,0,632
2.586801,72,2872.267932,0.6588006230529595,2.6588006230529597,2,720
2.88927,72,2892.463578,0.9606697819314641,2.9606697819314642,2,714
0.309078,58,2909.219735,0.36697819314641744,0.36697819314641744,0,579
2.596146,72,2929.432536,0.6681464174454829,2.6681464174454828,2,720
2.886879,72,2949.241042,0.9588785046728971,2.958878504672897,2,720
2.673797,66,2968.859138,0.7390965732087228,2.7390965732087227,2,653
1.588125,72,2988.834702,0.6601246105919003,1.6601246105919003,1,720
3.9373,63,3011.152278,1.0,4.0,3,627
1.583919,72,3031.378848,0.6559190031152647,1.6559190031152649,1,720
2.639293,72,3051.938796,0.7112928348909657,2.7112928348909655,2,720
2.691551,72,3071.928686,0.7635514018691589,2.763551401869159,2,720
1.436402,65,3090.486661,0.5014018691588785,1.5014018691588786,1,650
2.739059,72,3111.021659,0.8110591900311527,2.811059190031153,2,720
2.702462,69,3130.291824,0.7712616822429906,2.7712616822429905,2,688
2.604323,64,3148.494282,0.6675233644859813,2.667523364485981,2,632
2.599807,72,3173.293427,0.6718068535825545,2.6718068535825545,2,720
2.789838,72,3193.239316,0.8618380062305296,2.8618380062305295,2,720
2.642146,68,3212.013407,0.7093457943925233,2.709345794392523,2,672
2.759656,66,3230.772886,0.8251557632398754,2.8251557632398754,2,655
2.909308,72,3250.577458,0.9813084112149533,2.981308411214953,2,720
1.548872,72,3270.683119,0.6208722741433021,1.6208722741433021,1,720
2.661695,60,3288.440534,0.7214953271028037,2.7214953271028035,2,598
2.759308,72,3312.851828,0.8313084112149532,2.831308411214953,2,720
2.774182,71,3332.675166,0.8447819314641745,2.8447819314641745,2,706
2.670913,72,3353.327368,0.7429127725856698,2.7429127725856697,2,720
0.092798,72,3475.00049,0.164797507788162,0.164797507788162,0,720
2.683997,72,3495.952782,0.7559968847352025,2.7559968847352025,2,720
2.815928,72,3518.1074,0.8879283489096573,2.887928348909657,2,720
2.813826,72,3538.225389,0.8858255451713396,2.8858255451713397,2,720
3.9399,61,3560.482282,1.0,4.0,3,601
2.84124,72,3582.133888,0.9132398753894081,2.913239875389408,2,720
2.771491,56,3597.034263,0.8267912772585669,2.826791277258567,2,553
2.769745,72,3617.389156,0.8417445482866044,2.8417445482866044,2,720
1.502081,59,3634.355969,0.560981308411215,1.560981308411215,1,589
