#{"t_start": 1778878527.9891043, "env_id": "None"}
r,l,t,damage_pct,score,stars,ticks_elapsed
1.447018,59,25.5779,0.5052180685358255,1.5052180685358256,1,582
2.56006,69,47.640817,0.6286604361370717,2.628660436137072,2,686
0.237346,72,71.111285,0.30934579439252335,0.30934579439252335,0,720
2.65436,66,92.881888,0.7198598130841122,2.719859813084112,2,655
1.534381,68,113.61851,0.6021806853582554,1.6021806853582554,1,678
0.205636,71,133.872792,0.2766355140186916,0.2766355140186916,0,710
1.716396,72,156.496306,0.7883956386292835,1.7883956386292836,1,720
0.417486,72,183.023207,0.4894859813084112,0.4894859813084112,0,720
0.377992,58,199.937145,0.4355919003115265,0.4355919003115265,0,576
1.626442,72,221.895206,0.6984423676012461,1.6984423676012461,1,720
0.393498,72,243.850158,0.46549844236760124,0.46549844236760124,0,720
0.281021,60,261.529111,0.3404205607476635,0.3404205607476635,0,594
0.411343,63,280.086978,0.47414330218068534,0.47414330218068534,0,628
1.621536,72,300.699265,0.6935358255451713,1.6935358255451713,1,720
0.28966,64,319.158766,0.35366043613707165,0.35366043613707165,0,640
0.380633,69,344.322999,0.44953271028037384,0.44953271028037384,0,689
2.835119,63,362.97612,0.8978193146417446,2.897819314641745,2,627
2.646352,68,383.109152,0.7142523364485981,2.714252336448598,2,679
1.528856,64,401.949935,0.5920560747663551,1.5920560747663552,1,632
0.339781,63,420.812305,0.40218068535825546,0.40218068535825546,0,624
2.861411,72,441.224509,0.9334112149532711,2.933411214953271,2,720
2.524614,61,458.011978,0.5855140186915888,2.5855140186915886,2,609
0.375899,57,473.580679,0.432398753894081,0.432398753894081,0,565
2.559028,71,497.24748,0.6291277258566979,2.629127725856698,2,701
0.2259,58,512.720814,0.28309968847352024,0.28309968847352024,0,572
0.249894,54,527.796282,0.30389408099688475,0.30389408099688475,0,540
0.216074,57,542.784025,0.2722741433021807,0.2722741433021807,0,562
1.51515,72,562.492124,0.5871495327102804,1.5871495327102805,1,720
0.336022,72,582.591296,0.4080218068535826,0.4080218068535826,0,720
0.352312,57,598.991956,0.4091121495327103,0.4091121495327103,0,568
0.349768,60,614.97797,0.4092679127725857,0.4092679127725857,0,595
0.297175,59,635.135618,0.3560747663551402,0.3560747663551402,0,589
0.358217,72,654.690043,0.4295171339563863,0.4295171339563863,0,713
