#{"t_start": 1779208300.4614005, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,troop_damage_taken_pct,splash_damage_taken_pct,splash_cluster_risk_pct,multi_hit_splash_events,deployments,deployment_unique_cells,deployment_top_cell_fraction,deployment_top3_cell_fraction,deployment_quadrant_entropy,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total,splash_risk_penalty_total
2.721805,75,49.604269,hard,0.5632437070938215,2.5632437070938217,2,741,8,4,4,4,4,0,0,0,0,0.0280606407322655,0.0014423076923077084,0.16000000000000025,0.4458104395604395,0.9999999999999961,4,True,68,0.06045774647887324,0.9380281690140838,0.6197464788732394,2.8145774647887323,30,65.0,43.0,0.1076923076923077,0.24615384615384617,0.05733775266807337,0.08916453411544785,0.2234972527472523,0.009821224256292923,0.07934330985915493,0.05349725274725271,0.0999999999999996,0.02,0.05,0.0,0.0,0.08
0.555534,78,91.53871,hard,0.48467391304347757,0.48467391304347757,0,780,8,4,4,4,4,0,0,0,0,0.02498855835240206,0.01932692307692319,0.09869999999999575,0.4670329670329664,0.49069999999999575,3,False,88,0.10225352112676056,0.9638028169014119,0.6321690140845069,1.0245774647887325,30,65.0,46.0,0.1076923076923077,0.24615384615384617,-0.0,0.10874599542334072,0.12011395604395554,0.008745995423340721,0.1,0.05604395604395596,0.049069999999999586,0.015,0.0,0.0,0.0,0.08
1.580006,79,133.046303,hard,0.5482437070938208,1.5482437070938206,1,790,8,4,4,4,4,0,0,0,0,0.026069794050342536,0.02134615384615392,0.10009999999999568,0.3901098901098891,0.4477666666666623,3,False,78,0.04806338028169014,0.9380281690140844,0.7976338028169011,4.864753521126761,43,65.0,45.0,0.06153846153846154,0.15384615384615385,0.16676100196548832,0.08417196312888749,0.10658985347985293,0.009124427917619887,0.0750475352112676,0.04681318681318669,0.04477666666666624,0.015,0.0,0.0,0.0,0.08
0.580089,82,174.663533,hard,0.46034324942791655,0.46034324942791655,0,814,8,4,4,4,4,0,0,0,0,0.04072082379862596,0.01758241758241759,0.19459999999999392,0.49999999999999917,0.8689333333333249,4,False,105,0.06470070422535211,0.9535211267605649,0.6993802816901404,1.0070070422535211,31,65.0,46.0,0.1076923076923077,0.2,0.16676100196548832,0.11425228832951909,0.16689333333333237,0.014252288329519086,0.1,0.05999999999999989,0.0868933333333325,0.02,0.0,0.0,0.0,0.08
0.312137,77,213.631881,hard,0.31790617848970254,0.31790617848970254,0,762,8,4,4,4,4,0,0,0,0,0.025000000000000088,0.013736263736263745,0.0,0.2640109890109884,0.0,2,False,167,0.1422007042253521,0.9454084507042253,0.6542535211267609,1.2946126760563381,28,65.0,40.0,0.09230769230769231,0.2153846153846154,0.46053679265217373,0.10875000000000004,0.04168131868131861,0.00875000000000003,0.1,0.031681318681318606,0.0,0.01,0.0,0.0,0.0,0.08
1.594727,80,252.313138,hard,0.43907322654462244,1.4390732265446224,1,800,8,4,4,4,4,0,0,0,0,0.009324942791762013,0.022390109890109887,0.0,0.3949175824175813,1.0,3,True,96,0.1115492957746479,0.9291830985915491,0.7339718309859153,1.4730281690140845,38,65.0,43.0,0.06153846153846154,0.16923076923076924,0.25206405738510845,0.1032637299771167,0.21239010989010976,0.003263729977116704,0.1,0.04739010989010974,0.1,0.015,0.05,0.0,0.0,0.08
1.658669,88,302.780151,hard,0.5539473684210526,1.5539473684210527,1,875,8,4,4,4,4,0,0,0,0,0.03385583524027479,0.0311538461538464,0.0,0.5086538461538446,0.7933333333333333,4,False,192,0.1707042253521127,0.9533239436619708,0.6856338028169014,4.157482394366197,26,65.0,48.0,0.046153846153846156,0.13846153846153847,0.2220630225397998,0.11184954233409618,0.16037179487179468,0.011849542334096172,0.1,0.06103846153846135,0.07933333333333334,0.02,0.0,0.0,0.0,0.08
0.295235,79,340.588435,hard,0.2892334096109838,0.2892334096109838,0,782,8,4,4,4,4,0,0,0,0,0.003363844393592532,0.0014423076923076304,0.0,0.40020604395604387,0.0,3,False,107,0.06593309859154929,0.9712957746478874,0.7016901408450703,1.0903169014084506,26,65.0,41.0,0.09230769230769231,0.23076923076923078,0.21291484811933445,0.1011773455377574,0.06302472527472527,0.0011773455377573861,0.1,0.048024725274725275,0.0,0.015,0.0,0.0,0.0,0.08
0.350783,73,375.289116,hard,0.3372082379862701,0.3372082379862701,0,728,8,4,4,4,4,0,0,0,0,0.005286041189931382,0.0014423076923077084,0.0,0.4127060439560439,0.0,3,False,144,0.11492957746478873,0.9629859154929573,0.7135492957746474,0.6929049295774647,36,65.0,39.0,0.07692307692307693,0.2,0.05733775266807337,0.10185011441647598,0.06452472527472528,0.0018501144164759836,0.1,0.04952472527472527,0.0,0.015,0.0,0.0,0.0,0.08
0.162422,75,410.719972,hard,0.2814702517162472,0.2814702517162472,0,742,5,1,4,1,4,0,0,0,3,0.0001201372997711684,0.0002884615384615417,0.0,0.18133241758241758,0.0,1,False,95,0.06779929577464788,0.9267605633802833,0.7109577464788738,1.4293485915492958,30,65.0,44.0,0.06153846153846154,0.16923076923076924,0.15610566617587138,0.008391519885905821,0.02675989010989011,4.2048054919908934e-05,0.09834947183098591,0.021759890109890108,0.0,0.005,0.0,0.0,0.09,0.08
2.820762,75,446.135361,hard,0.6290217391304348,2.629021739130435,2,742,8,4,4,4,4,0,0,0,0,0.009971395881006945,0.023942307692307884,0.0,0.603750000000001,1.0,4,True,116,0.07147887323943662,0.9307887323943651,0.6100563380281689,5.088838028169014,23,65.0,47.0,0.09230769230769231,0.2,0.15610566617587138,0.10348998855835244,0.2424500000000001,0.0034899885583524306,0.1,0.07245000000000011,0.1,0.02,0.05,0.0,0.0,0.08
1.513992,73,479.968019,hard,0.4496109839816934,1.4496109839816933,1,723,6,2,4,2,4,0,0,0,2,0.002643020594965704,0.006346153846153916,0.0,0.1729670329670327,1.0,1,True,172,0.10598591549295774,0.9211267605633807,0.8273521126760564,3.7657746478873237,45,65.0,38.0,0.07692307692307693,0.18461538461538463,0.05733775266807337,0.04092505720823801,0.17575604395604394,0.0009250572082379965,0.1,0.02075604395604392,0.1,0.005,0.05,0.0,0.06,0.08
0.373578,79,518.149675,hard,0.368941647597254,0.368941647597254,0,787,8,4,4,4,4,0,0,0,0,0.0034839816933638335,0.0,0.00069999999999997,0.3901098901098901,0.003033333333333303,3,False,144,0.11492957746478873,0.9517183098591544,0.7825352112676054,1.807693661971831,53,65.0,40.0,0.09230769230769231,0.23076923076923078,0.05733775266807337,0.10121939359267734,0.062116520146520145,0.0012193935926773415,0.1,0.046813186813186816,0.0003033333333333303,0.015,0.0,0.0,0.0,0.08
2.83873,81,565.367151,hard,0.6636155606407322,2.663615560640732,2,805,8,4,4,4,4,0,0,0,0,0.03676201372997628,0.036923076923077135,0.12459999999999462,0.4395604395604377,1.0,4,True,125,0.09285211267605634,0.9292394366197183,0.8174647887323941,3.588767605633803,50,65.0,44.0,0.09230769230769231,0.18461538461538463,0.16676100196548832,0.1128667048054917,0.22274725274725254,0.012866704805491699,0.1,0.052747252747252525,0.1,0.02,0.05,0.0,0.0,0.08
2.778001,84,605.807987,hard,0.585812356979405,2.585812356979405,2,831,8,4,4,4,4,0,0,0,0,0.07225400457665841,0.04431318681318702,0.1847999999999938,0.49999999999999784,0.9999999999999982,4,True,140,0.11246478873239436,0.9503661971830981,0.7893802816901406,2.8630105633802816,34,65.0,44.0,0.07692307692307693,0.18461538461538463,0.13491422385153698,0.12528890160183045,0.22999999999999954,0.025288901601830442,0.1,0.05999999999999974,0.09999999999999983,0.02,0.05,0.0,0.0,0.08
0.547584,77,643.170779,hard,0.4711441647597252,0.4711441647597252,0,761,8,4,4,4,4,0,0,0,0,0.025709382151029386,0.0,0.05319999999999869,0.33406593406593404,0.734533333333331,2,False,177,0.1390669014084507,0.9267605633802835,0.41050704225352114,1.1896126760563381,20,65.0,45.0,0.046153846153846156,0.13846153846153847,0.13491422385153698,0.10899828375286029,0.12354124542124519,0.008998283752860284,0.1,0.04008791208791209,0.0734533333333331,0.01,0.0,0.0,0.0,0.08
