#{"t_start": 1779208300.6095147, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,troop_damage_taken_pct,splash_damage_taken_pct,splash_cluster_risk_pct,multi_hit_splash_events,deployments,deployment_unique_cells,deployment_top_cell_fraction,deployment_top3_cell_fraction,deployment_quadrant_entropy,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total,splash_risk_penalty_total
2.933527,82,52.006029,medium,0.7842679127725857,2.784267912772586,2,816,8,4,4,4,4,0,0,0,0,0.016355140186916004,0.0,0.0700000000000005,0.3761261261261261,0.9999999999999966,2,True,111,0.08767605633802816,0.9465915492957758,0.5370704225352112,2.1966901408450705,18,65.0,59.0,0.03076923076923077,0.09230769230769231,0.6170342181038759,0.10572429906542061,0.20513513513513482,0.005724299065420602,0.1,0.04513513513513514,0.09999999999999966,0.01,0.05,0.0,0.0,0.08
3.126946,89,99.701036,medium,0.9027803738317752,2.9027803738317752,2,889,8,4,4,4,4,0,0,0,0,0.0321573208722737,0.054684684684684716,0.0,0.9317567567567541,1.0,4,True,106,0.09693661971830986,0.9179718309859207,0.4608169014084507,2.034700704225352,22,65.0,57.0,0.046153846153846156,0.1076923076923077,0.7809466943600093,0.1112550623052958,0.2818108108108105,0.011255062305295792,0.1,0.11181081081081048,0.1,0.02,0.05,0.0,0.0,0.08
3.012137,90,147.221867,medium,0.8262461059190032,2.826246105919003,2,897,8,4,4,4,4,0,0,0,0,0.022406542056074525,0.0,0.09519999999999901,0.8162162162162162,0.999999999999997,3,True,72,0.06507042253521127,0.9648450704225361,0.5121408450704226,2.576549295774648,15,65.0,59.0,0.03076923076923077,0.09230769230769231,0.7800515699278812,0.09264510662103453,0.2629459459459456,0.007842289719626083,0.08480281690140845,0.09794594594594593,0.09999999999999971,0.015,0.05,0.0,0.0,0.08
2.947947,100,198.079202,medium,0.7620482866043614,2.7620482866043616,2,1000,8,4,4,4,4,0,0,0,0,0.04235981308411241,0.02885135135135164,0.04620000000000025,0.7172747747747732,0.9999999999999978,3,True,140,0.13369718309859155,0.9258028169014099,0.5146478873239436,1.2999647887323944,26,65.0,60.0,0.03076923076923077,0.09230769230769231,0.6567948819341872,0.11482593457943935,0.2510729729729726,0.014825934579439343,0.1,0.08607297297297281,0.09999999999999978,0.015,0.05,0.0,0.0,0.08
4.251848,75,234.584884,medium,1.0,4.0,3,748,8,4,4,4,4,0,0,0,0,0.0548909657320874,0.10765765765765777,0.01749999999999997,0.9999999999999992,0.9999999999999992,5,True,71,0.07591549295774648,0.6949295774647883,0.39960563380281666,1.446549295774648,21,65.0,60.0,0.06153846153846154,0.12307692307692308,0.7858823524242337,0.11164845772454046,0.2949999999999998,0.01921183800623059,0.09243661971830987,0.11999999999999988,0.09999999999999995,0.025,0.05,0.0,0.0,0.08
3.004365,94,288.979,medium,0.7957165109034268,2.7957165109034268,2,938,8,4,4,4,4,0,0,0,0,0.05626168224298926,0.0,0.21909999999999483,0.8146396396396396,0.9999999999999959,3,True,80,0.08366197183098592,0.9307887323943694,0.561746478873239,2.149225352112676,24,65.0,62.0,0.03076923076923077,0.09230769230769231,0.4570877079159688,0.11969158878504624,0.26275675675675636,0.01969158878504624,0.1,0.09775675675675675,0.0999999999999996,0.015,0.05,0.0,0.0,0.08
3.019522,84,329.559773,medium,0.8498442367601247,2.8498442367601244,2,835,8,4,4,4,4,0,0,0,0,0.000817757009345795,0.0,0.0,0.5657657657657658,1.0,3,True,83,0.08327464788732394,0.9260845070422574,0.5561971830985911,2.7778521126760563,17,65.0,63.0,0.046153846153846156,0.07692307692307693,0.6702553868536483,0.10028621495327103,0.2328918918918919,0.0002862149532710282,0.1,0.06789189189189189,0.1,0.015,0.05,0.0,0.0,0.08
4.247564,77,365.566892,medium,1.0,4.0,3,764,8,4,4,4,4,0,0,0,0,0.05007788161993782,0.041441441441441434,0.15300000000000027,1.0000000000000016,0.9999999999999961,5,True,69,0.07591549295774648,0.7980281690140856,0.5536901408450703,2.467781690140845,20,65.0,61.0,0.03076923076923077,0.09230769230769231,0.740884897816414,0.1089638782852881,0.2949999999999998,0.017527258566978236,0.09143661971830987,0.12000000000000019,0.09999999999999962,0.025,0.05,0.0,0.0,0.08
4.217823,74,400.245861,medium,1.0,4.0,3,731,8,4,4,4,4,0,0,0,0,0.017819314641744535,0.03828828828828828,0.0,1.0000000000000018,1.0,5,True,63,0.05091549295774648,0.8127887323943671,0.5548169014084506,6.86862676056338,24,65.0,61.0,0.03076923076923077,0.09230769230769231,0.7148099968996294,0.07592337984292045,0.2950000000000002,0.0062367601246105875,0.06968661971830986,0.1200000000000002,0.09999999999999999,0.025,0.05,0.0,0.0,0.08
4.242295,79,437.897658,medium,1.0,4.0,3,782,8,4,4,4,4,0,0,0,0,0.015700934579439323,0.0066216216216216945,0.006999999999999998,0.9999999999999996,0.9999999999999997,5,True,115,0.09264084507042253,0.7269295774647894,0.5277183098591547,2.452200704225352,19,65.0,55.0,0.06153846153846154,0.13846153846153847,0.6907230496741487,0.10549532710280377,0.29499999999999993,0.0054953271028037615,0.1,0.11999999999999993,0.09999999999999998,0.025,0.05,0.0,0.0,0.08
4.231593,96,482.610665,medium,1.0,4.0,3,960,8,4,4,4,4,0,0,0,0,0.035981308411215114,0.03925675675675701,0.0,0.999999999999998,1.0,5,True,84,0.09051056338028168,0.8669859154929604,0.5380845070422533,1.0249471830985915,27,65.0,58.0,0.046153846153846156,0.1076923076923077,0.6640743686977263,0.11259345794392529,0.29499999999999976,0.01259345794392529,0.1,0.11999999999999975,0.1,0.025,0.05,0.0,0.0,0.08
