#{"t_start": 1779208300.307741, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,troop_damage_taken_pct,splash_damage_taken_pct,splash_cluster_risk_pct,multi_hit_splash_events,deployments,deployment_unique_cells,deployment_top_cell_fraction,deployment_top3_cell_fraction,deployment_quadrant_entropy,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total,splash_risk_penalty_total
0.311128,74,49.484236,hard,0.2937585812356979,0.2937585812356979,0,734,8,4,4,4,4,0,0,0,0,0.0022826086956521992,0.005480769230769291,0.0,0.4580906593406591,0.0,3,False,208,0.17838028169014084,0.9967887323943684,0.6019718309859153,0.9654049295774648,19,65.0,50.0,0.07692307692307693,0.18461538461538463,0.05733775266807337,0.10079891304347828,0.0699708791208791,0.0007989130434782696,0.1,0.05497087912087909,0.0,0.015,0.0,0.0,0.0,0.08
1.785216,75,89.88014,hard,0.6684954233409603,1.6684954233409603,1,746,8,4,4,4,4,0,0,0,0,0.027991990846681157,0.0,0.16309999999999553,0.5076923076923077,0.863099999999993,4,False,98,0.060387323943661975,0.9742535211267597,0.7700281690140843,6.5133978873239435,31,65.0,41.0,0.07692307692307693,0.18461538461538463,-0.0,0.10408768975408489,0.16723307692307623,0.009797196796338404,0.09429049295774648,0.06092307692307693,0.08630999999999932,0.02,0.0,0.0,0.0,0.08
3.079722,78,130.906503,hard,0.8349828375286041,2.834982837528604,2,779,8,4,4,4,4,0,0,0,0,0.05861556064073239,0.04413461538461541,0.22533333333333364,0.8510302197802273,0.9999999999999961,6,True,126,0.1202112676056338,0.9492957746478875,0.7722253521126766,5.665140845070423,28,65.0,46.0,0.09230769230769231,0.2,0.19172340579500008,0.12051544622425633,0.2821236263736269,0.020515446224256335,0.1,0.10212362637362728,0.09999999999999962,0.030000000000000002,0.05,0.0,0.0,0.08
2.924697,89,175.720952,hard,0.7345537757437071,2.734553775743707,2,888,8,4,4,4,4,0,0,0,0,0.03073226544622421,0.010096153846153854,0.0,0.6098901098901116,1.0,5,True,97,0.07286971830985915,0.9323943661971823,0.7508169014084505,4.412852112676056,37,65.0,40.0,0.06153846153846154,0.18461538461538463,0.2220630225397998,0.11075629290617847,0.2481868131868134,0.010756292906178471,0.1,0.0731868131868134,0.1,0.025,0.05,0.0,0.0,0.08
0.332246,79,215.672014,hard,0.33681350114416486,0.33681350114416486,0,785,8,4,4,4,4,0,0,0,0,0.032076659038901,0.021346153846153976,0.0,0.3142170329670325,0.0,1,False,163,0.1277112676056338,0.9431830985915522,0.5419999999999997,0.5696302816901408,14,65.0,45.0,0.06153846153846154,0.16923076923076924,0.13491422385153698,0.11122683066361536,0.042706043956043896,0.01122683066361535,0.1,0.0377060439560439,0.0,0.005,0.0,0.0,0.0,0.08
0.425807,79,253.686119,hard,0.36264302059496484,0.36264302059496484,0,789,8,4,4,4,4,0,0,0,0,0.020423340961097516,0.0,0.11619999999999499,0.3282967032967033,0.655199999999995,2,False,152,0.13514084507042254,0.9476901408450716,0.7571267605633804,1.3654577464788733,29,65.0,45.0,0.07692307692307693,0.2,-0.0,0.10714816933638413,0.1149156043956039,0.007148169336384131,0.1,0.0393956043956044,0.06551999999999951,0.01,0.0,0.0,0.0,0.08
0.52709,97,308.515053,hard,0.48338100686498836,0.48338100686498836,0,969,8,4,4,4,4,0,0,0,0,0.025062929061784762,0.04719780219780244,0.03149999999999864,0.6098901098901097,0.13649999999999862,5,False,140,0.1271830985915493,0.9680000000000003,0.6424788732394365,2.176355633802817,32,65.0,45.0,0.1076923076923077,0.2,0.09911748204888313,0.10877202517162467,0.11183681318681302,0.008772025171624665,0.1,0.07318681318681317,0.013649999999999864,0.025,0.0,0.0,0.0,0.08
2.843689,80,346.535383,hard,0.6472425629290618,2.647242562929062,2,800,8,4,4,4,4,0,0,0,0,0.024988558352402466,0.010961538461538581,0.0,0.6474999999999995,1.0,4,True,107,0.08283450704225352,0.9562535211267607,0.7078028169014084,3.338485915492958,34,65.0,42.0,0.09230769230769231,0.23076923076923078,0.1956217818146278,0.10874599542334087,0.24769999999999998,0.008745995423340864,0.1,0.07769999999999995,0.1,0.02,0.05,0.0,0.0,0.08
2.923192,93,390.15125,hard,0.7298054919908467,2.7298054919908465,2,928,8,4,4,4,4,0,0,0,0,0.05533752860411825,0.04344780219780239,0.21699999999999492,0.5984890109890088,0.9999999999999959,5,True,126,0.07764084507042253,0.9267605633802847,0.6980000000000001,1.6454577464788733,38,65.0,48.0,0.07692307692307693,0.16923076923076924,0.13491422385153698,0.11936813501144139,0.24681868131868068,0.019368135011441388,0.1,0.07181868131868106,0.0999999999999996,0.025,0.05,0.0,0.0,0.08
0.38009,78,427.459111,hard,0.37310640732265443,0.37310640732265443,0,780,8,4,4,4,4,0,0,0,0,0.005200228832951959,0.012486263736263768,0.0,0.40135989010988954,0.0,3,False,159,0.1361619718309859,0.9413239436619747,0.7080845070422535,1.3296302816901409,39,65.0,42.0,0.09230769230769231,0.2153846153846154,0.15610566617587138,0.10182008009153319,0.06316318681318675,0.0018200800915331853,0.1,0.04816318681318675,0.0,0.015,0.0,0.0,0.0,0.08
