#{"t_start": 1779208300.3968976, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,troop_damage_taken_pct,splash_damage_taken_pct,splash_cluster_risk_pct,multi_hit_splash_events,deployments,deployment_unique_cells,deployment_top_cell_fraction,deployment_top3_cell_fraction,deployment_quadrant_entropy,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total,splash_risk_penalty_total
4.196851,72,48.762867,medium,1.0,4.0,3,719,7,4,3,4,3,0,0,0,1,0.04023364485981306,0.03831081081081105,0.1154999999999993,1.0000000000000018,0.9999999999999959,5,True,58,0.054225352112676053,0.6133802816901411,0.3009859154929577,1.492781690140845,13,65.0,58.0,0.046153846153846156,0.1076923076923077,0.7201497823882227,0.05375078978544161,0.2949999999999998,0.014081775700934569,0.06966901408450704,0.12000000000000025,0.09999999999999959,0.025,0.05,0.0,0.03,0.08
4.241993,73,87.670011,medium,1.0,4.0,3,725,8,4,4,4,4,0,0,0,0,0.0,0.0,0.0,1.0,1.0,5,True,83,0.07732394366197183,0.6234084507042256,0.4601971830985916,4.993257042253521,19,65.0,62.0,0.03076923076923077,0.09230769230769231,0.6095301278985267,0.09949295774647889,0.295,0.0,0.09949295774647889,0.12,0.1,0.025,0.05,0.0,0.0,0.08
3.023625,98,138.390623,medium,0.8111370716510904,2.8111370716510904,2,980,8,4,4,4,4,0,0,0,0,0.06316978193146433,0.008513513513513607,0.16466666666666693,0.8198198198198194,0.9999999999999961,4,True,117,0.09612676056338028,0.954450704225354,0.5959718309859153,0.7399471830985915,14,65.0,61.0,0.046153846153846156,0.1076923076923077,0.635168558078152,0.12210942367601252,0.2683783783783779,0.022109423676012516,0.1,0.09837837837837832,0.09999999999999962,0.02,0.05,0.0,0.0,0.08
2.958841,82,179.893483,medium,0.7602803738317757,2.7602803738317756,2,818,8,4,4,4,4,0,0,0,0,0.053154205607475344,0.0,0.22749999999999446,0.6396396396396397,0.9999999999999959,3,True,129,0.11852112676056338,0.9317183098591557,0.6409014084507041,2.203521126760563,28,65.0,60.0,0.046153846153846156,0.1076923076923077,0.7048405857874742,0.11860397196261638,0.24175675675675634,0.01860397196261637,0.1,0.07675675675675675,0.0999999999999996,0.015,0.05,0.0,0.0,0.08
4.222919,70,215.580138,medium,1.0,4.0,3,694,7,4,3,4,3,0,0,0,1,0.08063084112149355,0.0,0.22399999999999454,1.0,0.9999999999999961,5,True,72,0.05746478873239436,0.6723098591549301,0.4198591549295774,4.425211267605634,14,63.0,56.0,0.047619047619047616,0.12698412698412698,0.6668251569796103,0.07731938594181853,0.2949999999999996,0.02822079439252274,0.07909859154929579,0.12,0.09999999999999962,0.025,0.05,0.0,0.03,0.08
3.199384,100,263.046904,medium,0.9736760124610592,2.973676012461059,2,1000,8,4,4,4,4,0,0,0,0,0.07098130841121386,0.06432432432432436,0.20859999999999518,0.923873873873871,0.9999999999999961,4,True,93,0.09169014084507042,0.9179718309859164,0.5350140845070421,2.3162147887323945,34,65.0,60.0,0.046153846153846156,0.1076923076923077,0.6191079163434231,0.12484345794392486,0.2808648648648641,0.02484345794392485,0.1,0.11086486486486452,0.0999999999999996,0.02,0.05,0.0,0.0,0.08
4.082009,69,305.043557,medium,1.0,4.0,3,690,4,2,2,2,2,0,0,0,4,0.011775700934579091,0.0,0.0,1.0,1.0,5,True,48,0.03718309859154929,0.6963943661971835,0.42394366197183075,1.0198591549295775,24,65.0,59.0,0.046153846153846156,0.1076923076923077,0.6762101602084896,-0.06399118072923535,0.295,0.004121495327102681,0.051887323943661974,0.11999999999999997,0.1,0.025,0.05,0.0,0.12,0.08
3.058865,96,350.598127,medium,0.8841900311526479,2.884190031152648,2,958,8,4,4,4,4,0,0,0,0,0.016183800623052434,0.009909909909909911,0.0,0.6650900900900897,1.0,3,True,144,0.13014084507042253,0.9332676056338043,0.5163098591549291,2.2104401408450705,13,65.0,60.0,0.03076923076923077,0.09230769230769231,0.6340474824128851,0.10566433021806836,0.2448108108108108,0.005664330218068353,0.1,0.07981081081081079,0.09999999999999999,0.015,0.05,0.0,0.0,0.08
2.925436,95,395.442347,medium,0.7390965732087228,2.7390965732087227,2,948,8,4,4,4,4,0,0,0,0,0.051518691588784575,0.008513513513513607,0.0888999999999987,0.6509009009009005,0.9999999999999974,3,True,96,0.09295774647887324,0.9260845070422552,0.5570985915492954,1.2417605633802817,30,65.0,56.0,0.046153846153846156,0.1076923076923077,0.6309002137279908,0.1180315420560746,0.2431081081081078,0.018031542056074604,0.1,0.07810810810810803,0.09999999999999976,0.015,0.05,0.0,0.0,0.08
3.107179,87,437.029388,medium,0.8342601246105921,2.834260124610592,2,868,8,4,4,4,4,0,0,0,0,0.040257009345794494,0.023175675675675803,0.0,0.9261036036036027,1.0,3,True,144,0.12253521126760564,0.9598309859154956,0.5928450704225351,0.15251760563380282,13,65.0,60.0,0.03076923076923077,0.09230769230769231,0.6713462995310601,0.11408995327102808,0.2761324324324323,0.014089953271028074,0.1,0.1111324324324323,0.09999999999999999,0.015,0.05,0.0,0.0,0.030503521126760566
