#{"t_start": 1779208299.660182, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,troop_damage_taken_pct,splash_damage_taken_pct,splash_cluster_risk_pct,multi_hit_splash_events,deployments,deployment_unique_cells,deployment_top_cell_fraction,deployment_top3_cell_fraction,deployment_quadrant_entropy,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total,splash_risk_penalty_total
0.407014,91,57.2568,hard,0.41418764302059496,0.41418764302059496,0,910,8,4,4,4,4,0,0,0,0,0.014897025171624787,0.03576923076923095,0.0,0.49999999999999833,0.0,4,False,78,0.0528169014084507,0.9533239436619753,0.742957746478873,1.56931338028169,21,65.0,38.0,0.07692307692307693,0.2,-0.0,0.0838266348664067,0.07999999999999981,0.005213958810068675,0.07861267605633802,0.059999999999999803,0.0,0.02,0.0,0.0,0.0,0.08
0.402844,80,100.65042,hard,0.39164759725400455,0.39164759725400455,0,800,8,4,4,4,4,0,0,0,0,0.007688787185354731,0.018461538461538557,0.0,0.44587912087912,0.0,3,False,118,0.09617957746478874,0.9533239436619725,0.7163943661971827,1.2823239436619718,30,65.0,42.0,0.06153846153846154,0.15384615384615385,0.05733775266807337,0.10269107551487416,0.0685054945054944,0.0026910755148741553,0.1,0.053505494505494404,0.0,0.015,0.0,0.0,0.0,0.08
2.892608,82,144.080195,hard,0.717391304347826,2.717391304347826,2,812,8,4,4,4,4,0,0,0,0,0.007808924485125867,0.01875000000000002,0.0,0.5686813186813179,1.0,5,True,94,0.057922535211267605,0.9492957746478882,0.6912112676056337,4.771742957746479,25,65.0,41.0,0.09230769230769231,0.23076923076923078,0.05733775266807337,0.09317502497824476,0.24324175824175814,0.0027331235697940527,0.09044190140845071,0.06824175824175815,0.1,0.025,0.05,0.0,0.0,0.08
2.699072,87,187.953611,hard,0.5444508009153318,2.5444508009153317,2,870,8,4,4,4,4,0,0,0,0,0.043249427917619224,0.00432692307692289,0.035699999999998455,0.4006868131868132,1.0,3,True,93,0.06253521126760564,0.9454647887323967,0.6482253521126756,2.330105633802817,36,65.0,43.0,0.09230769230769231,0.23076923076923078,0.19172340579500008,0.10853870822187096,0.21308241758241758,0.015137299771166731,0.09340140845070423,0.048082417582417575,0.1,0.015,0.05,0.0,0.0,0.08
1.628262,79,227.135528,hard,0.4743535469107552,1.4743535469107552,1,786,8,4,4,4,4,0,0,0,0,0.0293135011441644,0.007788461538461623,0.15189999999999773,0.4796291208791205,0.9999999999999959,3,True,79,0.05359154929577465,0.9469577464788739,0.7741690140845067,1.8383978873239437,41,65.0,44.0,0.1076923076923077,0.2,-0.0,0.08995338737228852,0.22255549450549406,0.01025972540045754,0.07969366197183098,0.057555494505494464,0.0999999999999996,0.015,0.05,0.0,0.0,0.08
2.886227,92,271.666711,hard,0.6711670480549199,2.6711670480549197,2,914,8,4,4,4,4,0,0,0,0,0.07676201372997617,0.03604395604395609,0.23029999999999431,0.7049450549450532,0.9999999999999961,5,True,230,0.1908450704225352,0.9501126760563393,0.7903098591549291,1.76806338028169,35,65.0,48.0,0.046153846153846156,0.13846153846153847,0.16676100196548832,0.12686670480549167,0.259593406593406,0.026866704805491654,0.1,0.08459340659340638,0.09999999999999962,0.025,0.05,0.0,0.0,0.08
0.429611,76,316.908544,hard,0.40736842105263166,0.40736842105263166,0,758,8,4,4,4,4,0,0,0,0,0.028592677345537866,0.03115384615384623,0.0,0.4836263736263723,0.0,2,False,120,0.12633802816901407,0.9254084507042271,0.7184788732394369,1.6195950704225353,30,65.0,39.0,0.07692307692307693,0.2153846153846154,0.09911748204888313,0.11000743707093825,0.06803516483516467,0.01000743707093825,0.1,0.058035164835164674,0.0,0.01,0.0,0.0,0.0,0.08
0.356141,86,357.510589,hard,0.35795194508009154,0.35795194508009154,0,856,8,4,4,4,4,0,0,0,0,0.005646453089244877,0.013557692307692371,0.0,0.3901098901098895,0.0,3,False,118,0.10147887323943662,0.9325915492957769,0.5115211267605628,0.4356514084507042,21,65.0,44.0,0.06153846153846154,0.16923076923076924,0.16676100196548832,0.10197625858123571,0.06181318681318673,0.001976258581235707,0.1,0.04681318681318673,0.0,0.015,0.0,0.0,0.0,0.08
0.353846,79,394.687997,hard,0.32875858123569757,0.32875858123569757,0,782,8,4,4,4,4,0,0,0,0,0.009250572082379463,0.0,0.023799999999998975,0.3978021978021978,0.1731333333333323,3,False,128,0.07887323943661972,0.9307887323943658,0.8525915492957743,1.8929401408450703,41,65.0,40.0,0.09230769230769231,0.2153846153846154,0.05733775266807337,0.10323770022883282,0.08004959706959698,0.003237700228832812,0.1,0.047736263736263745,0.017313333333333233,0.015,0.0,0.0,0.0,0.08
0.563538,80,432.809773,hard,0.4930778032036607,0.4930778032036607,0,791,8,4,4,4,4,0,0,0,0,0.01970251716247072,0.009807692307692309,0.09099999999999608,0.5269230769230765,0.39433333333332937,4,False,192,0.1707042253521127,0.9373521126760564,0.7135211267605631,3.719119718309859,31,65.0,48.0,0.06153846153846154,0.16923076923076924,0.2783171932701801,0.10689588100686476,0.12266410256410211,0.006895881006864752,0.1,0.06323076923076916,0.039433333333332946,0.02,0.0,0.0,0.0,0.08
0.420741,97,478.436734,hard,0.41418764302059496,0.41418764302059496,0,966,8,4,4,4,4,0,0,0,0,0.009010297482837167,0.0011538461538461667,0.0,0.49999999999999994,0.0,4,False,140,0.1271830985915493,0.9543943661971859,0.6288732394366195,1.4991725352112677,21,65.0,42.0,0.07692307692307693,0.18461538461538463,0.05733775266807337,0.10315360411899302,0.07999999999999999,0.0031536041189930077,0.1,0.05999999999999999,0.0,0.02,0.0,0.0,0.0,0.08
0.382769,79,516.61045,hard,0.37889016018306637,0.37889016018306637,0,785,8,4,4,4,4,0,0,0,0,0.04032036613272296,0.02527472527472527,0.0,0.4152472527472515,0.0,3,False,68,0.06591549295774649,0.9179718309859158,0.6770985915492954,1.3061971830985915,30,65.0,40.0,0.13846153846153847,0.23076923076923078,0.1956217818146278,0.09754874786476289,0.06482967032967019,0.014112128146453034,0.08343661971830986,0.04982967032967018,0.0,0.015,0.0,0.0,0.0,0.08
2.793365,78,562.396782,hard,0.6002860411899313,2.600286041189931,2,776,8,4,4,4,4,0,0,0,0,0.04716819221967873,0.02527472527472527,0.21349999999999447,0.534752747252746,0.9999999999999966,4,True,149,0.11637323943661972,0.9267605633802841,0.7011267605633803,1.8989260563380281,32,65.0,42.0,0.06153846153846154,0.18461538461538463,0.1145020974334985,0.11650886727688756,0.2341703296703292,0.016508867276887555,0.1,0.06417032967032951,0.09999999999999967,0.02,0.05,0.0,0.0,0.08
