#{"t_start": 1779208300.431318, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,troop_damage_taken_pct,splash_damage_taken_pct,splash_cluster_risk_pct,multi_hit_splash_events,deployments,deployment_unique_cells,deployment_top_cell_fraction,deployment_top3_cell_fraction,deployment_quadrant_entropy,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total,splash_risk_penalty_total
4.166175,71,48.421356,medium,1.0,4.0,3,702,6,3,3,3,3,0,0,0,2,0.0013084112149532715,0.0037837837837837855,0.0,1.0000000000000007,1.0,5,True,59,0.06855633802816902,0.7793521126760555,0.4742253521126762,3.8434859154929577,24,65.0,57.0,0.046153846153846156,0.1076923076923077,0.7522768591435405,0.02137519744636039,0.2950000000000001,0.00045794392523364506,0.08091725352112675,0.12000000000000008,0.1,0.025,0.05,0.0,0.06,0.08
4.055705,71,85.888958,medium,1.0,4.0,3,707,4,4,0,4,0,0,0,0,4,0.08972741433021685,0.041441441441441434,0.19249999999999598,0.999999999999998,0.9999999999999959,5,True,0,0.0,0.6234084507042253,0.25783098591549297,0.8157042253521126,11,65.0,61.0,0.03076923076923077,0.09230769230769231,0.6608578768161134,-0.08859540498442411,0.2949999999999993,0.03140459501557589,0.0,0.11999999999999973,0.0999999999999996,0.025,0.05,0.0,0.12,0.08
4.234412,84,130.240184,medium,1.0,4.0,3,831,8,4,4,4,4,0,0,0,0,0.02257009345794349,0.008513513513513588,0.0,0.9999999999999996,1.0,5,True,80,0.07281690140845071,0.8121126760563397,0.46228169014084514,3.537411971830986,22,65.0,59.0,0.03076923076923077,0.09230769230769231,0.7583020645674438,0.10251220876661826,0.295,0.00789953271028022,0.09461267605633804,0.11999999999999995,0.1,0.025,0.05,0.0,0.0,0.08
2.981826,100,180.329095,medium,0.7897196261682243,2.789719626168224,2,1000,8,4,4,4,4,0,0,0,0,0.03320093457943922,0.0,0.1105999999999995,0.7957207207207208,0.9999999999999959,3,True,105,0.07940140845070423,0.9142816901408475,0.655239436619718,1.182218309859155,25,65.0,56.0,0.03076923076923077,0.09230769230769231,0.7541450147770656,0.11162032710280373,0.26048648648648604,0.011620327102803724,0.1,0.09548648648648646,0.09999999999999959,0.015,0.05,0.0,0.0,0.08
4.11615,68,215.050245,medium,1.0,4.0,3,675,4,1,3,1,3,0,0,0,4,0.030257009345794086,0.0,0.1294999999999987,1.0,0.9999999999999959,5,True,62,0.06274647887323943,0.6461408450704219,0.45245070422535194,8.56507042253521,16,64.0,60.0,0.03125,0.09375,0.7564378900165245,-0.03135018757404247,0.2949999999999996,0.01058995327102793,0.07805985915492959,0.12,0.0999999999999996,0.025,0.05,0.0,0.12,0.08
4.253237,80,253.574455,medium,1.0,4.0,3,792,8,4,4,4,4,0,0,0,0,0.04982087227414293,0.041441441441441434,0.12179999999999827,0.999999999999998,0.9999999999999967,5,True,139,0.11866197183098591,0.7296901408450723,0.37723943661971826,0.6955985915492958,17,65.0,62.0,0.03076923076923077,0.09230769230769231,0.6668835815890297,0.11743730529595003,0.29499999999999943,0.01743730529595003,0.1,0.11999999999999976,0.09999999999999967,0.025,0.05,0.0,0.0,0.08
4.244023,93,306.36077,medium,1.0,4.0,3,925,8,4,4,4,4,0,0,0,0,0.06149532710280243,0.023648648648648744,0.2281999999999943,0.9999999999999988,0.9999999999999961,5,True,91,0.08334507042253521,0.8468732394366217,0.3087042253521127,3.792218309859155,9,65.0,58.0,0.046153846153846156,0.1076923076923077,0.7907222792172389,0.12152336448598086,0.2949999999999995,0.021523364485980852,0.1,0.11999999999999987,0.09999999999999962,0.025,0.05,0.0,0.0,0.08
4.242739,85,346.862079,medium,1.0,4.0,3,844,8,4,4,4,4,0,0,0,0,0.04301401869158841,0.0,0.0,1.0,1.0,5,True,86,0.07211267605633803,0.8854084507042272,0.4813239436619719,3.6706514084507043,16,65.0,58.0,0.046153846153846156,0.1076923076923077,0.7620644455591605,0.11213941358430946,0.295,0.015054906542055942,0.09708450704225352,0.12,0.1,0.025,0.05,0.0,0.0,0.08
4.231626,90,389.106902,medium,1.0,4.0,3,899,8,4,4,4,4,0,0,0,0,0.018644859813084235,0.0,0.0,1.0,1.0,5,True,102,0.09232394366197183,0.8765352112676057,0.7062253521126759,2.7170950704225354,35,65.0,55.0,0.046153846153846156,0.1076923076923077,0.5947092419789003,0.10652570093457948,0.295,0.006525700934579483,0.1,0.11999999999999998,0.1,0.025,0.05,0.0,0.0,0.08
3.06852,100,436.997617,medium,0.8598130841121495,2.8598130841121496,2,1000,8,4,4,4,4,0,0,0,0,0.022242990654205617,0.06432432432432436,0.0,0.9999999999999971,1.0,5,True,74,0.06522887323943662,0.9197183098591565,0.5559154929577463,1.7752640845070422,24,65.0,62.0,0.03076923076923077,0.09230769230769231,0.6803437484388528,0.09370670165854943,0.29499999999999965,0.007785046728971966,0.08592165492957746,0.11999999999999966,0.1,0.025,0.05,0.0,0.0,0.08
