#{"t_start": 1779208300.7113907, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,troop_damage_taken_pct,splash_damage_taken_pct,splash_cluster_risk_pct,multi_hit_splash_events,deployments,deployment_unique_cells,deployment_top_cell_fraction,deployment_top3_cell_fraction,deployment_quadrant_entropy,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total,splash_risk_penalty_total
3.137339,92,56.746193,medium,0.8696261682242991,2.869626168224299,2,918,8,4,4,4,4,0,0,0,0,0.04235981308411134,0.0018918918918918932,0.17849999999999655,1.0,0.9999999999999959,5,True,184,0.16359154929577466,0.9348732394366244,0.38214084507042256,0.2515669014084507,14,65.0,60.0,0.03076923076923077,0.09230769230769231,0.6634664799189477,0.11482593457943897,0.2949999999999996,0.014825934579438971,0.1,0.11999999999999998,0.09999999999999959,0.025,0.05,0.0,0.0,0.05031338028169014
4.262475,83,101.576701,medium,1.0,4.0,3,827,8,4,4,4,4,0,0,0,0,0.08621495327102718,0.053918918918919166,0.15119999999999587,0.9999999999999976,0.9999999999999976,5,True,95,0.11038732394366198,0.7240563380281707,0.36399999999999993,1.427887323943662,13,65.0,56.0,0.03076923076923077,0.09230769230769231,0.655154384857305,0.13017523364485953,0.2949999999999995,0.030175233644859512,0.1,0.11999999999999969,0.09999999999999978,0.025,0.05,0.0,0.0,0.08
4.228442,94,151.029746,medium,1.0,4.0,3,940,8,4,4,4,4,0,0,0,0,0.021261682242990684,0.06148648648648657,0.0,0.9999999999999981,1.0,5,True,96,0.07225352112676056,0.8205915492957763,0.4003380281690137,0.8046478873239437,17,65.0,61.0,0.03076923076923077,0.09230769230769231,0.6354243207826399,0.10744158878504674,0.29499999999999976,0.007441588785046738,0.1,0.11999999999999977,0.1,0.025,0.05,0.0,0.0,0.08
4.240466,93,198.562457,medium,1.0,4.0,3,922,8,4,4,4,4,0,0,0,0,0.050475077881619874,0.041441441441441434,0.039200000000000186,0.999999999999998,0.9999999999999982,5,True,116,0.09767605633802817,0.8451830985915506,0.5039154929577465,1.4987323943661972,25,65.0,62.0,0.03076923076923077,0.09230769230769231,0.5965816136858012,0.11766627725856696,0.2949999999999996,0.017666277258566957,0.1,0.11999999999999976,0.09999999999999983,0.025,0.05,0.0,0.0,0.08
4.299477,74,234.471864,medium,1.0,4.0,3,737,8,4,4,4,4,0,0,0,0,0.04778037383177609,0.02506756756756768,0.04200000000000022,1.0000000000000027,0.999999999999998,5,True,158,0.135,0.6667605633802829,0.2902535211267605,0.19272887323943663,9,65.0,59.0,0.03076923076923077,0.09230769230769231,0.7034497437306739,0.11672313084112164,0.29500000000000015,0.01672313084112163,0.1,0.12000000000000034,0.09999999999999981,0.025,0.05,0.0,0.0,0.038545774647887325
2.967623,100,291.822689,medium,0.772196261682243,2.772196261682243,2,1000,8,4,4,4,4,0,0,0,0,0.0426869158878496,0.018918918918918965,0.15469999999999623,0.7957207207207199,0.9999999999999971,3,True,96,0.08366197183098592,0.9438028169014108,0.48797183098591523,0.4527992957746479,14,65.0,62.0,0.03076923076923077,0.09230769230769231,0.7044626211213257,0.11494042056074737,0.2604864864864861,0.01494042056074736,0.1,0.09548648648648636,0.09999999999999973,0.015,0.05,0.0,0.0,0.08
4.174484,74,327.561506,medium,1.0,4.0,3,734,7,4,3,4,3,0,0,0,1,0.04327102803738328,0.04635135135135168,0.034000000000000016,0.9999999999999976,0.9999999999999984,5,True,49,0.030985915492957747,0.6072112676056342,0.3329577464788732,1.302992957746479,20,65.0,57.0,0.046153846153846156,0.12307692307692308,0.6695100461297685,0.032884296432802454,0.29499999999999954,0.015144859813084145,0.04773943661971831,0.11999999999999969,0.09999999999999985,0.025,0.05,0.0,0.03,0.08
4.22971,68,359.042784,medium,1.0,4.0,3,679,6,4,2,4,2,0,0,0,2,0.059852024922118635,0.025540540540540668,0.0,0.9999999999999988,1.0,5,True,48,0.04647887323943662,0.4582535211267597,0.16783098591549292,0.08598591549295774,8,62.0,60.0,0.03225806451612903,0.08064516129032258,0.7058578274484495,0.019807363652319,0.2949999999999999,0.020948208722741526,0.05885915492957747,0.11999999999999984,0.1,0.025,0.05,0.0,0.06,0.017197183098591553
1.73994,100,406.716918,medium,0.6914953271028037,1.6914953271028037,1,1000,8,4,4,4,4,0,0,0,0,0.010732087227414328,0.03103603603603603,0.0,0.7963513513513499,0.0,3,False,96,0.10225352112676056,0.8841690140845102,0.45273239436619694,0.3293661971830986,16,65.0,61.0,0.03076923076923077,0.09230769230769231,0.5751284533392245,0.10375623052959503,0.11056216216216204,0.0037562305295950147,0.1,0.09556216216216204,0.0,0.015,0.0,0.0,0.0,0.06587323943661973
4.208269,91,449.604182,medium,1.0,4.0,3,907,8,4,4,4,4,0,0,0,0,0.07313084112149425,0.0066216216216216945,0.214199999999995,1.0,0.9999999999999961,5,True,54,0.04183098591549296,0.8075774647887352,0.5123380281690137,1.3593838028169014,23,65.0,60.0,0.03076923076923077,0.09230769230769231,0.6486639018735785,0.0839690338291427,0.2949999999999996,0.025595794392522988,0.05837323943661971,0.11999999999999998,0.0999999999999996,0.025,0.05,0.0,0.0,0.08
