#{"t_start": 1779049697.0535698, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed
2.654969,86,41.113412,medium,0.740568535825545,2.740568535825545,2,856
2.628405,90,70.86499,medium,0.717904984423676,2.717904984423676,2,895
0.389605,64,90.251047,medium,0.45350467289719626,0.45350467289719626,0,639
0.274869,61,109.594342,medium,0.3349688473520249,0.3349688473520249,0,601
0.372617,90,137.490438,medium,0.46261682242990654,0.46261682242990654,0,900
0.353407,69,158.946187,medium,0.42180685358255454,0.42180685358255454,0,684
0.310823,57,183.476627,medium,0.36752336448598133,0.36752336448598133,0,567
2.771357,72,205.525044,medium,0.8427570093457943,2.842757009345794,2,714
0.222829,66,226.314919,medium,0.28862928348909656,0.28862928348909656,0,658
0.372209,60,245.168984,medium,0.43200934579439254,0.43200934579439254,0,598
1.560943,64,265.187143,medium,0.6241433021806854,1.6241433021806855,1,632
2.657493,88,293.270824,medium,0.7450934579439252,2.7450934579439252,2,876
0.336558,90,320.685024,medium,0.4265576323987539,0.4265576323987539,0,900
1.472695,90,354.528589,medium,0.5626947040498442,1.5626947040498442,1,900
1.795514,90,381.94916,medium,0.8855140186915887,1.8855140186915889,1,900
0.311269,58,399.281903,medium,0.3687694704049844,0.3687694704049844,0,575
1.539751,90,427.68617,medium,0.6297507788161993,1.6297507788161993,1,900
2.528851,76,451.880644,medium,0.6047507788161994,2.604750778816199,2,759
1.605196,76,476.545264,medium,0.6802959501557633,1.6802959501557633,1,751
2.827913,65,497.321394,medium,0.8929127725856698,2.89291277258567,2,650
1.545419,69,525.788686,medium,0.6140186915887851,1.614018691588785,1,686
0.252826,59,542.357421,medium,0.3115264797507788,0.3115264797507788,0,587
2.8073,76,565.075862,medium,0.8830996884735203,2.8830996884735205,2,758
0.216313,69,587.138452,medium,0.2848130841121495,0.2848130841121495,0,685
2.490547,87,613.871539,medium,0.5769470404984424,2.5769470404984425,2,864
1.491323,77,637.485452,medium,0.5675233644859813,1.5675233644859814,1,762
0.217342,65,658.050979,medium,0.28154205607476634,0.28154205607476634,0,642
2.758131,90,695.76798,medium,0.8481308411214953,2.8481308411214954,2,900
1.528745,64,715.064433,medium,0.5924454828660436,1.5924454828660437,1,637
0.228952,61,732.47455,medium,0.28925233644859816,0.28925233644859816,0,603
1.509065,90,760.679843,medium,0.5990654205607476,1.5990654205607475,1,900
0.341692,61,780.238267,medium,0.4024922118380062,0.4024922118380062,0,608
2.685973,61,798.848208,medium,0.7465732087227415,2.7465732087227415,2,606
2.884379,76,822.174854,medium,0.9595794392523365,2.9595794392523365,2,752
1.577935,82,856.146126,medium,0.6597352024922118,1.6597352024922118,1,818
0.188229,84,883.378569,medium,0.2717289719626168,0.2717289719626168,0,835
0.280506,74,906.949484,medium,0.3542056074766355,0.3542056074766355,0,737
0.37714,59,923.948069,medium,0.4357398753894081,0.4357398753894081,0,586
0.374408,90,951.023769,medium,0.4644080996884735,0.4644080996884735,0,900
0.426097,63,971.201857,medium,0.48909657320872274,0.48909657320872274,0,630
0.27541,58,989.45083,medium,0.33271028037383177,0.33271028037383177,0,573
2.734765,90,1023.798051,medium,0.8240654205607477,2.8240654205607476,2,893
0.301783,61,1043.484628,medium,0.3623831775700935,0.3623831775700935,0,606
2.876589,90,1072.065336,medium,0.966588785046729,2.9665887850467287,2,900
1.484303,68,1093.499968,medium,0.5521028037383178,1.5521028037383178,1,678
2.522362,58,1110.089714,medium,0.5800623052959502,2.58006230529595,2,577
0.389092,72,1130.803301,medium,0.46059190031152647,0.46059190031152647,0,715
1.450786,64,1150.888858,medium,0.5144859813084112,1.514485981308411,1,637
1.45852,90,1188.283827,medium,0.5485202492211838,1.5485202492211838,1,900
1.69305,78,1213.920279,medium,0.7709501557632399,1.7709501557632399,1,779
0.172572,57,1232.55425,medium,0.22897196261682243,0.22897196261682243,0,564
2.762103,90,1261.882234,medium,0.8521028037383177,2.8521028037383176,2,900
1.47421,75,1286.164181,medium,0.5489096573208723,1.5489096573208723,1,747
2.693584,70,1306.81199,medium,0.7630841121495328,2.763084112149533,2,695
0.295205,76,1330.192863,medium,0.37040498442367603,0.37040498442367603,0,752
1.475352,72,1361.356535,medium,0.5473520249221184,1.5473520249221184,1,720
1.528847,90,1390.462294,medium,0.6188473520249221,1.6188473520249222,1,900
1.550934,84,1417.675786,medium,0.6340342679127726,1.6340342679127726,1,831
2.518238,77,1442.185381,medium,0.5949376947040499,2.5949376947040497,2,767
1.484407,80,1467.782254,medium,0.5637071651090343,1.5637071651090344,1,793
0.40664,65,1486.591161,medium,0.47133956386292836,0.47133956386292836,0,647
2.65891,90,1521.867149,medium,0.7489096573208722,2.7489096573208722,2,900
2.802096,71,1545.103733,medium,0.872196261682243,2.8721962616822427,2,701
2.700772,87,1572.695177,medium,0.7870716510903427,2.7870716510903426,2,863
0.35824,80,1597.598065,medium,0.4382398753894081,0.4382398753894081,0,800
0.349616,80,1622.372713,medium,0.42881619937694704,0.42881619937694704,0,792
0.34548,65,1643.131571,medium,0.4102803738317757,0.4102803738317757,0,648
1.476322,66,1662.266258,medium,0.5418224299065421,1.5418224299065422,1,655
0.239697,59,1687.030568,medium,0.29789719626168226,0.29789719626168226,0,582
1.494574,78,1711.052038,medium,0.5722741433021807,1.5722741433021807,1,777
0.321273,67,1732.804386,medium,0.38777258566978196,0.38777258566978196,0,665
0.292796,80,1757.34027,medium,0.372196261682243,0.372196261682243,0,794
0.177059,63,1777.065054,medium,0.23915887850467285,0.23915887850467285,0,621
2.554957,63,1796.374373,medium,0.6177570093457944,2.6177570093457945,2,628
0.26724,63,1816.841534,medium,0.33014018691588787,0.33014018691588787,0,629
0.339987,68,1839.361394,medium,0.40708722741433023,0.40708722741433023,0,671
0.376039,62,1867.919394,medium,0.43753894080996886,0.43753894080996886,0,615
1.579081,90,1894.302351,medium,0.6690809968847352,1.6690809968847353,1,900
1.656643,84,1920.562515,medium,0.7403426791277259,1.7403426791277259,1,837
0.219122,64,1941.404279,medium,0.2830218068535826,0.2830218068535826,0,639
2.498669,87,1969.124703,medium,0.5849688473520249,2.584968847352025,2,863
0.266188,58,1987.011226,medium,0.32398753894080995,0.32398753894080995,0,578
0.344969,90,2015.272299,medium,0.4349688473520249,0.4349688473520249,0,900
0.323934,61,2042.759267,medium,0.38403426791277256,0.38403426791277256,0,601
1.546619,68,2062.393601,medium,0.6140186915887851,1.614018691588785,1,674
2.693396,70,2082.622636,medium,0.7633956386292835,2.7633956386292837,2,700
0.344758,74,2105.14321,medium,0.41845794392523367,0.41845794392523367,0,737
1.462635,81,2130.084844,medium,0.5428348909657321,1.5428348909657321,1,802
1.459903,68,2151.393223,medium,0.5271028037383177,1.5271028037383179,1,672
0.388642,60,2171.931462,medium,0.4484423676012461,0.4484423676012461,0,598
1.563798,68,2201.918365,medium,0.6316978193146418,1.6316978193146419,1,679
0.392332,58,2220.521118,medium,0.450132398753894,0.450132398753894,0,578
1.489122,78,2245.501592,medium,0.5668224299065421,1.566822429906542,1,777
2.637056,72,2266.507345,medium,0.7089563862928349,2.7089563862928348,2,719
1.522896,75,2288.38457,medium,0.597196261682243,1.597196261682243,1,743
1.58114,66,2308.876423,medium,0.6470404984423676,1.6470404984423674,1,659
1.413972,90,2337.367714,medium,0.5039719626168224,1.5039719626168224,1,900
1.62526,87,2374.791393,medium,0.7117601246105919,1.711760124610592,1,865
0.237297,61,2394.923491,medium,0.29789719626168226,0.29789719626168226,0,606
0.377968,74,2418.672544,medium,0.45116822429906545,0.45116822429906545,0,732
2.673919,66,2440.38445,medium,0.7390186915887851,2.739018691588785,2,651
2.762718,85,2465.45447,medium,0.8471183800623053,2.847118380062305,2,844
2.718808,79,2488.233021,medium,0.7975077881619937,2.797507788161994,2,787
1.621184,75,2511.453275,medium,0.696183800623053,1.696183800623053,1,750
2.841142,83,2551.384897,medium,0.9234423676012461,2.923442367601246,2,823
2.729938,90,2580.257203,medium,0.8199376947040499,2.8199376947040498,2,900
2.645125,74,2604.373558,medium,0.7189252336448598,2.71892523364486,2,738
0.420844,63,2624.248481,medium,0.4829439252336449,0.4829439252336449,0,621
2.696126,82,2650.40808,medium,0.7777258566978194,2.7777258566978196,2,816
0.334364,81,2673.855913,medium,0.4145638629283489,0.4145638629283489,0,802
2.699923,76,2704.264967,medium,0.7756230529595015,2.7756230529595016,2,757
1.539844,77,2728.586817,medium,0.6160436137071651,1.616043613707165,1,762
0.336377,72,2751.627526,medium,0.4074766355140187,0.4074766355140187,0,711
0.311151,61,2770.9477,medium,0.3716510903426791,0.3716510903426791,0,605
0.368456,74,2794.656672,medium,0.44205607476635517,0.44205607476635517,0,736
