#{"t_start": 1779135059.9700205, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
1.804962,81,29.325463,medium,0.6669470404984424,1.6669470404984423,1,807,8,4,4,4,4,0,0,0,0,0.036627725856697525,0.026936936936937075,0.0,0.5897747747747736,0.7816666666666666,1,False,54,0.03327464788732394,0.06477568996533709,0.1539396396396395,0.01281970404984413,0.051955985915492955,0.07077297297297282,0.07816666666666668,0.005,0.0,0.0,0.0
3.175958,79,53.190489,medium,0.85696261682243,2.85696261682243,2,782,8,4,4,4,4,0,0,0,0,0.05658878504672844,0.04918918918918966,0.16939999999999691,0.9365765765765744,0.9999999999999961,3,True,164,0.14580985915492958,0.11980607476635496,0.27738918918918853,0.01980607476635495,0.1,0.11238918918918893,0.09999999999999963,0.015,0.05,0.0,0.0
1.692901,90,79.75065,medium,0.5652647975077881,1.5652647975077882,1,900,8,4,4,4,4,0,0,0,0,0.010303738317757064,0.0028378378378378696,0.0,0.6394144144144144,0.273,2,False,106,0.09147887323943663,0.10360630841121497,0.11402972972972973,0.003606308411214972,0.1,0.07672972972972973,0.027300000000000005,0.01,0.0,0.0,0.0
4.30604,81,104.632011,medium,1.0,4.0,3,802,8,4,4,4,4,0,0,0,0,0.022079439252336464,0.0,0.09450000000000006,1.0,0.9999999999999959,5,True,70,0.06468309859154929,0.09124012768197973,0.2949999999999996,0.007727803738317761,0.08351232394366197,0.11999999999999997,0.0999999999999996,0.025,0.05,0.0,0.0
1.743351,85,130.509066,medium,0.6505451713395639,1.650545171339564,1,849,8,4,4,4,4,0,0,0,0,0.026822429906541892,0.0,0.0,0.6650900900900901,0.0,3,False,68,0.05267605633802817,0.0828948927208108,0.09481081081081079,0.009387850467289661,0.07350704225352113,0.07981081081081079,0.0,0.015,0.0,0.0,0.0
3.011778,90,157.613227,medium,0.761144859813084,2.761144859813084,2,900,8,4,4,4,4,0,0,0,0,0.05887850467289577,0.01466216216216189,0.23029999999999431,0.889887387387387,0.9999999999999961,4,True,40,0.030985915492957747,0.06384691325523183,0.27678648648648607,0.020607476635513516,0.04323943661971831,0.10678648648648645,0.09999999999999962,0.02,0.05,0.0,0.0
1.956612,85,189.903676,medium,0.7941978193146406,1.7941978193146406,1,842,8,4,4,4,4,0,0,0,0,0.04644859813084017,0.013716216216216366,0.11899999999999525,0.5712837837837835,0.7536666666666615,3,False,74,0.04591549295774648,0.08769362906410393,0.15892072072072017,0.016257009345794063,0.07143661971830986,0.06855405405405401,0.07536666666666617,0.015,0.0,0.0,0.0
2.843292,78,213.04684,medium,0.5886682242990653,2.5886682242990653,2,771,8,4,4,4,4,0,0,0,0,0.0024532710280372773,0.0,0.0,0.5905405405405405,1.0,2,True,117,0.08899647887323944,0.10085864485981305,0.23086486486486485,0.0008586448598130469,0.1,0.07086486486486483,0.09999999999999999,0.01,0.05,0.0,0.0
1.784379,82,237.481981,medium,0.6760903426791277,1.6760903426791276,1,811,8,4,4,4,4,0,0,0,0,0.03684579439252301,0.018108108108108287,0.0,0.7389639639639639,0.0,3,False,70,0.050422535211267605,0.08571292944583375,0.10367567567567565,0.012896028037383052,0.07281690140845071,0.08867567567567565,0.0,0.015,0.0,0.0,0.0
1.738307,90,264.564902,medium,0.6710280373831776,1.6710280373831776,1,900,8,4,4,4,4,0,0,0,0,0.009158878504672932,0.024121621621621722,0.0,0.7243243243243231,0.0,2,False,56,0.038873239436619716,0.06036053705410031,0.09691891891891875,0.0032056074766355267,0.057154929577464784,0.08691891891891876,0.0,0.01,0.0,0.0,0.0
3.240447,85,291.360539,medium,0.9465809968847352,2.946580996884735,2,844,8,4,4,4,4,0,0,0,0,0.05110591900311491,0.05745495495495495,0.0,0.8455180180180153,1.0,4,True,75,0.06855633802816902,0.10680432517221697,0.27146216216216185,0.017887071651090217,0.08891725352112675,0.10146216216216183,0.1,0.02,0.05,0.0,0.0
4.112933,73,313.878896,medium,1.0,4.0,3,730,4,4,0,4,0,0,0,0,4,0.03123831775700899,0.0,0.0,1.0,1.0,5,True,0,0.0,-0.10906658878504685,0.295,0.010933411214953144,0.0,0.11999999999999998,0.1,0.025,0.05,0.0,0.12
