#{"t_start": 1779135059.99656, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.259195,82,29.570732,hard,0.19850114416475978,0.19850114416475978,0,815,8,4,4,4,4,0,0,0,0,0.0021624713958810233,0.0014423076923076909,0.0,0.3036401098901098,0.0,1,False,100,0.08295774647887325,0.10075686498855836,0.041436813186813186,0.0007568649885583581,0.1,0.03643681318681319,0.0,0.005,0.0,0.0,0.0
0.28748,76,52.675008,hard,0.21973684210526315,0.21973684210526315,0,759,8,4,4,4,4,0,0,0,0,0.0,0.0,0.0,0.28035714285714286,0.0,2,False,78,0.09063380281690141,0.1,0.04364285714285715,0.0,0.1,0.03364285714285715,0.0,0.01,0.0,0.0,0.0
0.342012,75,74.827862,hard,0.27027459954233407,0.27027459954233407,0,749,8,4,4,4,4,0,0,0,0,0.006127002288329538,0.014711538461538505,0.0,0.40170329670329613,0.0,2,False,68,0.06971830985915493,0.08843318319528154,0.05820439560439554,0.0021444508009153384,0.0862887323943662,0.04820439560439554,0.0,0.01,0.0,0.0,0.0
0.155074,70,96.522001,hard,0.21533180778032027,0.21533180778032027,0,699,5,4,1,4,1,0,0,0,3,0.003604118993134908,0.008653846153845905,0.0,0.26978021978021943,0.0,2,False,48,0.04267605633802817,-0.032731516098881655,0.042373626373626336,0.0012614416475972177,0.05600704225352112,0.032373626373626334,0.0,0.01,0.0,0.0,0.09
0.290325,73,118.367809,hard,0.23524027459954233,0.23524027459954233,0,727,8,4,4,4,4,0,0,0,0,0.002402745995423335,0.004326923076923124,0.0,0.2824862637362638,0.0,1,False,75,0.0673943661971831,0.0888867357462855,0.038898351648351655,0.0008409610983981671,0.08804577464788733,0.03389835164835166,0.0,0.005,0.0,0.0,0.0
0.217989,78,142.233807,hard,0.16894736842105268,0.16894736842105268,0,778,8,4,4,4,4,0,0,0,0,0.008529748283752917,0.020480769230769368,0.0,0.28546703296703285,0.0,1,False,82,0.058133802816901406,0.08758576401198959,0.03925604395604394,0.002985411899313521,0.08460035211267607,0.034256043956043945,0.0,0.005,0.0,0.0,0.0
0.322895,90,176.27836,hard,0.25109267734553775,0.25109267734553775,0,900,8,4,4,4,4,0,0,0,0,0.02606979405034341,0.040961538461538535,0.0,0.35564560439560255,0.0,2,False,142,0.12098591549295774,0.1091244279176202,0.05267747252747231,0.009124427917620194,0.1,0.04267747252747231,0.0,0.01,0.0,0.0,0.0
0.408886,78,199.496151,hard,0.3122425629290618,0.3122425629290618,0,771,8,4,4,4,4,0,0,0,0,0.019736842105263063,0.0012362637362637369,0.0,0.47362637362637355,0.0,2,False,204,0.16827464788732394,0.10690789473684208,0.0668351648351648,0.006907894736842073,0.1,0.0568351648351648,0.0,0.01,0.0,0.0,0.0
0.4032,87,224.942103,hard,0.33290617848970216,0.33290617848970216,0,863,8,4,4,4,4,0,0,0,0,0.008649885583523654,0.0,0.0,0.36304945054945054,0.0,2,False,148,0.13158450704225352,0.10302745995423329,0.05356593406593405,0.003027459954233279,0.1,0.04356593406593405,0.0,0.01,0.0,0.0,0.0
0.278444,76,247.86513,hard,0.214216247139588,0.214216247139588,0,756,8,4,4,4,4,0,0,0,0,0.007929061784896961,0.019038461538461386,0.0,0.267101648351648,0.0,1,False,137,0.1286619718309859,0.10277517162471395,0.03705219780219776,0.002775171624713936,0.1,0.032052197802197764,0.0,0.005,0.0,0.0,0.0
