#{"t_start": 1779135060.0256467, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.382001,76,28.060632,hard,0.31310068649885586,0.31310068649885586,0,758,8,4,4,4,4,0,0,0,0,0.010932494279176275,0.0066346153846154575,0.0,0.25728021978021975,0.0,2,False,96,0.07436619718309859,0.1038263729977117,0.04087362637362638,0.0038263729977116964,0.1,0.03087362637362638,0.0,0.01,0.0,0.0,0.0
0.385431,75,50.742069,hard,0.30215102974828345,0.30215102974828345,0,741,8,4,4,4,4,0,0,0,0,0.02378718535469085,0.027403846153846344,0.0,0.32545329670329615,0.0,2,False,104,0.08605633802816902,0.1083255148741418,0.04905439560439554,0.008325514874141796,0.1,0.03905439560439554,0.0,0.01,0.0,0.0,0.0
0.520695,82,74.799865,hard,0.3928890160183057,0.3928890160183057,0,812,8,4,4,4,4,0,0,0,0,0.027991990846681067,0.007499999999999988,0.07699999999999667,0.3556318681318678,0.41533333333333,3,False,117,0.10100352112676056,0.10979719679633837,0.09920915750915714,0.009797196796338371,0.1,0.042675824175824134,0.041533333333333006,0.015,0.0,0.0,0.0
0.399457,73,97.376656,hard,0.32870137299771174,0.32870137299771174,0,727,8,4,4,4,4,0,0,0,0,0.0020423340961098348,0.0049038461538461415,0.0,0.4035302197802196,0.0,2,False,78,0.06042253521126761,0.08503171834208914,0.05842362637362636,0.0007148169336384421,0.0843169014084507,0.048423626373626356,0.0,0.01,0.0,0.0,0.0
0.271941,86,123.350276,hard,0.23524027459954233,0.23524027459954233,0,854,8,4,4,4,4,0,0,0,0,0.013215102974828473,0.0,0.0,0.31758241758241756,0.0,1,False,68,0.05382042253521127,0.07899060294259842,0.0431098901098901,0.004625286041189966,0.07436531690140846,0.038109890109890104,0.0,0.005,0.0,0.0,0.0
0.254169,76,146.683379,hard,0.19899885583524027,0.19899885583524027,0,754,8,4,4,4,4,0,0,0,0,0.0006006864988558387,0.0014423076923077006,0.0,0.21133241758241753,0.0,1,False,140,0.11014084507042253,0.10021024027459954,0.030359890109890104,0.00021024027459954354,0.1,0.025359890109890103,0.0,0.005,0.0,0.0,0.0
0.538475,79,177.155974,hard,0.4608466819221968,0.4608466819221968,0,785,8,4,4,4,4,0,0,0,0,0.0067276887871854235,0.01615384615384632,0.0,0.3647802197802191,0.0,2,False,86,0.07985915492957746,0.1023546910755149,0.053773626373626295,0.002354691075514898,0.1,0.04377362637362629,0.0,0.01,0.0,0.0,0.0
0.436051,90,203.777132,hard,0.3723112128146453,0.3723112128146453,0,900,8,4,4,4,4,0,0,0,0,0.008409610983981708,0.0,0.0,0.3399725274725275,0.0,2,False,116,0.09383802816901408,0.1029433638443936,0.050796703296703306,0.0029433638443935976,0.1,0.040796703296703304,0.0,0.01,0.0,0.0,0.0
0.348696,87,229.322221,hard,0.33152173913043476,0.33152173913043476,0,865,8,4,4,4,4,0,0,0,0,0.003661327231121282,0.0,0.0,0.301510989010989,0.0,2,False,52,0.040281690140845074,0.05749273213652625,0.046181318681318695,0.0012814645308924487,0.0562112676056338,0.03618131868131869,0.0,0.01,0.0,0.0,0.0
0.35575,76,252.180325,hard,0.2846109839816934,0.2846109839816934,0,758,8,4,4,4,4,0,0,0,0,0.0034839816933638595,0.0,0.0,0.29766483516483516,0.0,2,False,101,0.07948943661971831,0.10121939359267736,0.04571978021978022,0.0012193935926773508,0.1,0.03571978021978022,0.0,0.01,0.0,0.0,0.0
