#{"t_start": 1778905818.3871992, "env_id": "None"}
r,l,t,damage_pct,score,stars,ticks_elapsed
1.524396,72,26.459782,0.596395881006865,1.596395881006865,1,720
0.322379,60,45.917188,0.3819794050343249,0.3819794050343249,0,596
0.107714,55,65.145215,0.1624141876430206,0.1624141876430206,0,547
2.458092,72,91.776817,0.5300915331807781,2.5300915331807783,2,720
1.389041,72,119.102469,0.4610411899313501,1.46104118993135,1,720
0.182905,60,141.091573,0.24210526315789474,0.24210526315789474,0,592
0.236231,66,165.015899,0.30183066361556066,0.30183066361556066,0,656
0.26046,55,184.631279,0.31516018306636157,0.31516018306636157,0,547
0.249796,59,211.650787,0.30869565217391304,0.30869565217391304,0,589
0.177771,72,237.529932,0.2497711670480549,0.2497711670480549,0,720
0.298856,63,259.561414,0.36115560640732264,0.36115560640732264,0,623
0.125068,72,283.844824,0.1969679633867277,0.1969679633867277,0,719
0.039024,58,305.163627,0.09622425629290618,0.09622425629290618,0,572
0.177451,55,324.503478,0.23175057208237987,0.23175057208237987,0,543
1.461066,72,349.6797,0.5330663615560641,1.533066361556064,1,720
0.208532,57,369.743853,0.26533180778032034,0.26533180778032034,0,568
0.284325,63,398.686148,0.34702517162471397,0.34702517162471397,0,627
0.192972,58,419.60382,0.2505720823798627,0.2505720823798627,0,576
0.15371,55,440.807134,0.2084096109839817,0.2084096109839817,0,547
0.101703,63,462.356095,0.1647025171624714,0.1647025171624714,0,630
0.196174,57,482.766028,0.25257437070938216,0.25257437070938216,0,564
0.160537,60,503.360062,0.22013729977116706,0.22013729977116706,0,596
0.163252,71,527.950383,0.23335240274599542,0.23335240274599542,0,701
0.144102,58,548.017668,0.20200228832951944,0.20200228832951944,0,579
0.322479,72,578.955732,0.394279176201373,0.394279176201373,0,718
0.021495,62,601.497003,0.08329519450800915,0.08329519450800915,0,618
0.240773,61,623.257836,0.3013729977116705,0.3013729977116705,0,606
0.125259,52,642.770791,0.17705949656750572,0.17705949656750572,0,518
0.184176,57,664.295614,0.2410755148741419,0.2410755148741419,0,569
0.219644,57,684.444246,0.2761441647597254,0.2761441647597254,0,565
0.2645,61,706.227275,0.3245995423340961,0.3245995423340961,0,601
1.314438,69,731.809396,0.38323798627002287,1.3832379862700228,1,688
0.176252,57,757.817569,0.23295194508009154,0.23295194508009154,0,567
2.602771,72,785.52118,0.674771167048055,2.674771167048055,2,720
0.147003,56,807.416021,0.20240274599542335,0.20240274599542335,0,554
0.306787,70,833.349175,0.3760869565217391,0.3760869565217391,0,693
2.442059,60,855.223345,0.5020594965675057,2.502059496567506,2,600
0.069076,72,882.510045,0.14107551487414188,0.14107551487414188,0,720
0.114366,56,903.142805,0.17036613272311213,0.17036613272311213,0,560
0.220243,55,921.227158,0.27494279176201375,0.27494279176201375,0,547
0.088677,54,940.339866,0.14267734553775743,0.14267734553775743,0,540
0.201062,53,965.928195,0.2540617848970252,0.2540617848970252,0,530
0.182762,60,987.562372,0.242162471395881,0.242162471395881,0,594
0.238035,56,1008.025362,0.29353546910755146,0.29353546910755146,0,555
0.226316,64,1031.278731,0.28941647597254005,0.28941647597254005,0,631
0.165237,55,1052.040789,0.22013729977116706,0.22013729977116706,0,549
0.360534,57,1074.579499,0.41693363844393594,0.41693363844393594,0,564
0.083654,52,1092.922749,0.134954233409611,0.134954233409611,0,513
0.359236,72,1118.475924,0.4312356979405034,0.4312356979405034,0,720
0.262004,54,1136.682376,0.31590389016018305,0.31590389016018305,0,539
0.220128,55,1162.944951,0.2744279176201373,0.2744279176201373,0,543
0.181054,54,1185.314425,0.234954233409611,0.234954233409611,0,539
0.254557,58,1207.313092,0.3119565217391304,0.3119565217391304,0,574
0.276122,56,1229.440681,0.33152173913043476,0.33152173913043476,0,554
0.226527,60,1251.586437,0.28632723112128144,0.28632723112128144,0,598
1.394946,58,1272.322307,0.4523455377574371,1.452345537757437,1,574
0.357501,69,1298.630958,0.4258009153318078,0.4258009153318078,0,683
2.568466,65,1323.448371,0.6326659038901602,2.6326659038901603,2,642
0.156947,72,1356.618948,0.22894736842105262,0.22894736842105262,0,720
0.117473,59,1377.135761,0.17637299771167048,0.17637299771167048,0,589
0.287476,55,1395.613732,0.34187643020594966,0.34187643020594966,0,544
2.638469,72,1424.586803,0.7104691075514874,2.7104691075514875,2,720
1.305612,56,1445.256853,0.36081235697940506,1.360812356979405,1,552
0.165241,58,1467.875226,0.22294050343249427,0.22294050343249427,0,577
1.34703,55,1488.721097,0.4014302059496567,1.4014302059496568,1,544
0.213692,55,1509.138234,0.26779176201372995,0.26779176201372995,0,541
0.16462,53,1529.002277,0.21762013729977117,0.21762013729977117,0,530
0.197178,59,1557.113772,0.2553775743707094,0.2553775743707094,0,582
0.219762,72,1585.307911,0.2917620137299771,0.2917620137299771,0,720
0.229712,57,1607.797636,0.28581235697940505,0.28581235697940505,0,561
0.216346,62,1630.649179,0.27774599542334094,0.27774599542334094,0,614
