#{"t_start": 1778956386.2170322, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed
1.437112,72,23.741552,medium,0.5091121495327103,1.5091121495327102,1,720
0.397055,62,45.282253,medium,0.45825545171339566,0.45825545171339566,0,612
2.643143,56,64.673975,medium,0.6991433021806853,2.699143302180685,2,560
0.387091,56,83.976903,medium,0.44299065420560746,0.44299065420560746,0,559
0.381711,68,105.859421,medium,0.44961059190031155,0.44961059190031155,0,679
0.292986,64,126.772303,medium,0.356386292834891,0.356386292834891,0,634
1.428198,63,146.988844,medium,0.49049844236760126,1.4904984423676013,1,623
2.675293,70,170.177533,medium,0.744392523364486,2.744392523364486,2,691
0.43916,56,190.539091,medium,0.49485981308411214,0.49485981308411214,0,557
0.335477,72,214.335719,medium,0.4074766355140187,0.4074766355140187,0,720
0.378,72,237.881361,medium,0.45,0.45,0,720
2.54747,72,262.043924,medium,0.6194704049844236,2.6194704049844235,2,720
2.547197,59,281.583093,medium,0.6059968847352025,2.6059968847352026,2,588
0.378139,60,301.255938,medium,0.43753894080996886,0.43753894080996886,0,594
2.43353,72,324.972429,medium,0.5055295950155764,2.5055295950155765,2,720
1.457984,72,351.432417,medium,0.5299844236760125,1.5299844236760125,1,720
1.533218,72,375.66785,medium,0.6052180685358255,1.6052180685358255,1,720
0.409892,68,398.390773,medium,0.4774922118380062,0.4774922118380062,0,676
0.244341,54,416.151063,medium,0.29774143302180683,0.29774143302180683,0,534
3.9452,55,434.466791,medium,1.0,4.0,3,548
2.631208,67,456.910209,medium,0.6975077881619938,2.6975077881619938,2,663
0.346345,63,477.458012,medium,0.4086448598130841,0.4086448598130841,0,623
2.838124,72,501.603822,medium,0.9094236760124611,2.909423676012461,2,713
2.844049,68,526.294827,medium,0.9114485981308411,2.911448598130841,2,674
2.55046,62,546.870758,medium,0.6117601246105919,2.611760124610592,2,613
0.258685,64,567.806581,medium,0.3218847352024922,0.3218847352024922,0,632
2.846638,66,590.002671,medium,0.9118380062305296,2.9118380062305294,2,652
1.610432,64,610.948352,medium,0.6738317757009346,1.6738317757009344,1,634
0.317764,72,634.385468,medium,0.38956386292834894,0.38956386292834894,0,718
0.418434,66,656.224104,medium,0.4840342679127726,0.4840342679127726,0,656
0.407829,72,680.318139,medium,0.4798286604361371,0.4798286604361371,0,720
2.773166,68,705.045117,medium,0.8409657320872275,2.8409657320872275,2,678
2.855201,71,728.358562,medium,0.9257009345794392,2.925700934579439,2,705
2.694355,72,752.337939,medium,0.7663551401869159,2.7663551401869158,2,720
0.347974,58,771.578891,medium,0.4053738317757009,0.4053738317757009,0,574
0.243073,54,789.007848,medium,0.29657320872274145,0.29657320872274145,0,535
1.542642,72,812.636307,medium,0.6146417445482866,1.6146417445482866,1,720
2.475352,72,836.771899,medium,0.5473520249221184,2.5473520249221187,2,720
2.761241,70,863.026125,medium,0.8308411214953271,2.830841121495327,2,696
1.508878,59,883.230655,medium,0.5669781931464174,1.5669781931464173,1,581
2.445803,57,902.409982,medium,0.5021028037383177,2.5021028037383175,2,563
1.483062,72,926.458997,medium,0.5550623052959501,1.5550623052959502,1,720
1.694511,72,950.586501,medium,0.7665109034267913,1.7665109034267914,1,720
0.387197,61,969.881783,medium,0.44789719626168223,0.44789719626168223,0,607
1.539293,72,993.220347,medium,0.6112928348909658,1.6112928348909659,1,720
1.439682,72,1017.146732,medium,0.5116822429906542,1.5116822429906542,1,720
0.333841,72,1042.840314,medium,0.4058411214953271,0.4058411214953271,0,720
0.35152,72,1066.826836,medium,0.4235202492211838,0.4235202492211838,0,720
0.349495,72,1091.021416,medium,0.42149532710280374,0.42149532710280374,0,720
2.777688,72,1115.607784,medium,0.8496884735202492,2.8496884735202492,2,720
2.751053,72,1139.874438,medium,0.8230529595015577,2.823052959501558,2,720
1.663436,72,1163.637597,medium,0.7354361370716511,1.7354361370716511,1,720
0.270559,66,1185.878805,medium,0.33605919003115264,0.33605919003115264,0,655
1.475931,56,1207.224184,medium,0.5319314641744548,1.5319314641744548,1,560
2.759153,72,1231.599398,medium,0.8311526479750779,2.831152647975078,2,720
0.369814,66,1254.159231,medium,0.4355140186915888,0.4355140186915888,0,657
1.452002,58,1274.467039,medium,0.5095015576323988,1.5095015576323987,1,575
2.693265,72,1298.41023,medium,0.7652647975077882,2.765264797507788,2,720
1.625819,72,1323.00846,medium,0.6978193146417445,1.6978193146417446,1,720
0.27284,66,1344.641984,medium,0.3382398753894081,0.3382398753894081,0,654
1.54124,72,1369.482549,medium,0.613239875389408,1.6132398753894082,1,720
2.861022,72,1395.291481,medium,0.9330218068535826,2.9330218068535827,2,720
1.642642,72,1419.278371,medium,0.7146417445482866,1.7146417445482864,1,720
0.34449,65,1441.247728,medium,0.40919003115264796,0.40919003115264796,0,647
0.182595,56,1459.983577,medium,0.23769470404984425,0.23769470404984425,0,551
0.327245,65,1481.400453,medium,0.3917445482866044,0.3917445482866044,0,645
2.574064,58,1500.451713,medium,0.6314641744548286,2.6314641744548286,2,574
2.669309,63,1520.630386,medium,0.7320093457943925,2.7320093457943924,2,627
0.402098,64,1541.440814,medium,0.46549844236760124,0.46549844236760124,0,634
2.687657,72,1565.494655,medium,0.7596573208722741,2.7596573208722743,2,720
2.756259,63,1586.000941,medium,0.819158878504673,2.819158878504673,2,629
1.44278,68,1609.122572,medium,0.5102803738317757,1.5102803738317756,1,675
0.212769,56,1627.59752,medium,0.26876947040498445,0.26876947040498445,0,560
1.569397,70,1651.213682,medium,0.6390965732087227,1.6390965732087226,1,697
3.9308,70,1674.936643,medium,1.0,4.0,3,692
2.798561,72,1699.024379,medium,0.8705607476635514,2.8705607476635513,2,720
0.285632,72,1725.22539,medium,0.3576323987538941,0.3576323987538941,0,720
0.254991,55,1743.786064,medium,0.30989096573208724,0.30989096573208724,0,549
2.783763,72,1768.776547,medium,0.8557632398753894,2.8557632398753894,2,720
0.289682,72,1793.511952,medium,0.3616822429906542,0.3616822429906542,0,720
0.254713,72,1817.920366,medium,0.3267133956386293,0.3267133956386293,0,720
2.895134,72,1842.336665,medium,0.9671339563862928,2.967133956386293,2,720
0.439744,61,1862.272498,medium,0.4998442367601246,0.4998442367601246,0,601
0.18555,61,1883.299188,medium,0.24595015576323986,0.24595015576323986,0,604
2.831419,67,1907.870872,medium,0.8978193146417446,2.897819314641745,2,664
1.496345,63,1928.635923,medium,0.5586448598130841,1.558644859813084,1,623
1.467735,67,1951.77892,medium,0.5347352024922118,1.5347352024922118,1,670
1.534698,72,1976.201135,medium,0.6066978193146417,1.6066978193146417,1,720
0.315461,72,2001.687242,medium,0.38746105919003115,0.38746105919003115,0,720
0.336209,62,2022.422938,medium,0.39820872274143304,0.39820872274143304,0,620
0.299963,72,2046.568749,medium,0.3719626168224299,0.3719626168224299,0,720
1.506972,72,2071.453038,medium,0.5789719626168224,1.5789719626168224,1,720
1.462434,72,2097.828038,medium,0.5340342679127725,1.5340342679127725,1,716
0.382595,72,2121.161247,medium,0.454595015576324,0.454595015576324,0,720
0.35191,72,2145.673533,medium,0.42390965732087227,0.42390965732087227,0,720
2.644978,72,2169.421459,medium,0.7169781931464174,2.716978193146417,2,720
1.507361,72,2194.47232,medium,0.579361370716511,1.5793613707165108,1,720
1.408953,56,2212.542425,medium,0.4649532710280374,1.4649532710280373,1,560
2.825677,66,2235.255322,medium,0.8912772585669781,2.891277258566978,2,656
1.551781,68,2261.992574,medium,0.6190809968847352,1.619080996884735,1,673
2.729246,72,2287.142328,medium,0.8012461059190031,2.8012461059190032,2,720
0.301844,65,2309.533642,medium,0.3660436137071651,0.3660436137071651,0,642
1.513439,58,2329.040463,medium,0.5706386292834891,1.570638629283489,1,572
0.305103,72,2353.797056,medium,0.3771028037383178,0.3771028037383178,0,720
0.317564,72,2377.737058,medium,0.38956386292834894,0.38956386292834894,0,720
0.264471,56,2397.742946,medium,0.32017133956386296,0.32017133956386296,0,557
2.672925,63,2419.776315,medium,0.7351246105919003,2.7351246105919005,2,622
0.268085,54,2439.634074,medium,0.3218847352024922,0.3218847352024922,0,538
1.552061,69,2463.267091,medium,0.6205607476635514,1.6205607476635513,1,685
0.397017,58,2483.406873,medium,0.45451713395638627,0.45451713395638627,0,575
0.407161,64,2505.103761,medium,0.4705607476635514,0.4705607476635514,0,634
2.749678,68,2528.048163,medium,0.8169781931464174,2.8169781931464173,2,673
0.143888,72,2551.525449,medium,0.21588785046728973,0.21588785046728973,0,720
2.663144,62,2573.281082,medium,0.7248442367601247,2.7248442367601244,2,617
0.168576,72,2597.785626,medium,0.24057632398753895,0.24057632398753895,0,720
2.652766,72,2624.583541,medium,0.724766355140187,2.724766355140187,2,720
2.653692,57,2643.721421,medium,0.7105919003115265,2.7105919003115266,2,569
0.425395,63,2665.272002,medium,0.4876947040498442,0.4876947040498442,0,623
0.256008,59,2685.516589,medium,0.3144080996884735,0.3144080996884735,0,584
2.451199,57,2704.866113,medium,0.507398753894081,2.5073987538940807,2,562
2.663748,72,2728.75442,medium,0.7357476635514019,2.7357476635514018,2,720
0.286411,72,2753.649285,medium,0.35841121495327105,0.35841121495327105,0,720
2.780309,68,2776.837624,medium,0.848208722741433,2.848208722741433,2,679
2.648561,72,2803.96422,medium,0.7205607476635514,2.7205607476635514,2,720
0.114204,56,2822.355264,medium,0.16970404984423676,0.16970404984423676,0,555
0.405161,66,2845.066542,medium,0.4705607476635514,0.4705607476635514,0,654
2.543268,66,2867.22637,medium,0.6092679127725856,2.6092679127725855,2,660
2.691629,72,2890.942093,medium,0.7636292834890965,2.7636292834890965,2,720
2.759962,71,2915.496964,medium,0.8300623052959502,2.83006230529595,2,701
0.228885,68,2939.329337,medium,0.2968847352024922,0.2968847352024922,0,680
1.499262,72,2965.880749,medium,0.5712616822429907,1.5712616822429908,1,720
0.441818,56,2985.073634,medium,0.4971183800623053,0.4971183800623053,0,553
1.518265,72,3009.129536,medium,0.5902647975077882,1.5902647975077882,1,720
0.333919,72,3033.49337,medium,0.4059190031152648,0.4059190031152648,0,720
2.578845,72,3058.347645,medium,0.6505451713395639,2.650545171339564,2,717
2.870056,72,3083.046586,medium,0.9420560747663551,2.942056074766355,2,720
2.816551,72,3107.676484,medium,0.8885514018691589,2.888551401869159,2,720
1.495219,61,3128.476789,medium,0.5559190031152648,1.5559190031152648,1,607
0.439812,53,3149.048597,medium,0.49221183800623053,0.49221183800623053,0,524
0.275117,55,3167.63483,medium,0.32951713395638627,0.32951713395638627,0,544
0.225975,72,3192.24735,medium,0.2979750778816199,0.2979750778816199,0,720
0.404012,72,3217.202104,medium,0.47601246105919004,0.47601246105919004,0,720
2.628935,72,3241.242455,medium,0.7009345794392523,2.7009345794392523,2,720
2.729642,60,3261.758595,medium,0.7896417445482866,2.7896417445482866,2,600
1.436777,63,3283.469869,medium,0.49937694704049845,1.4993769470404985,1,626
3.9299,71,3307.156392,medium,1.0,4.0,3,701
0.221067,55,3327.159549,medium,0.27546728971962614,0.27546728971962614,0,544
2.677158,67,3350.221002,medium,0.7434579439252337,2.743457943925234,2,663
2.788592,72,3375.992423,medium,0.8605919003115264,2.8605919003115265,2,720
1.45853,72,3400.881593,medium,0.5305295950155763,1.5305295950155764,1,720
1.535477,72,3424.436126,medium,0.6074766355140186,1.6074766355140186,1,720
1.588592,72,3449.003771,medium,0.6605919003115265,1.6605919003115264,1,720
0.38096,72,3474.077567,medium,0.45295950155763237,0.45295950155763237,0,720
1.332139,56,3495.595133,medium,0.38753894080996887,1.3875389408099688,1,554
0.382139,56,3514.879746,medium,0.43753894080996886,0.43753894080996886,0,554
0.408685,72,3538.989667,medium,0.4806853582554517,0.4806853582554517,0,720
2.643231,64,3562.053337,medium,0.7069314641744548,2.706931464174455,2,637
0.272189,62,3583.016359,medium,0.33348909657320874,0.33348909657320874,0,613
0.289631,68,3606.091366,medium,0.3569314641744548,0.3569314641744548,0,673
2.821706,67,3629.429121,medium,0.888006230529595,2.8880062305295953,2,663
2.680025,72,3654.71738,medium,0.75202492211838,2.75202492211838,2,720
0.229177,54,3674.943089,medium,0.2824766355140187,0.2824766355140187,0,533
2.710207,70,3699.236222,medium,0.7799065420560748,2.7799065420560747,2,697
0.230548,56,3717.926018,medium,0.28574766355140185,0.28574766355140185,0,552
2.705492,72,3741.607125,medium,0.7774922118380062,2.7774922118380063,2,720
2.679012,72,3764.568002,medium,0.7510124610591901,2.75101246105919,2,720
0.414526,72,3788.410007,medium,0.48652647975077884,0.48652647975077884,0,720
1.586489,72,3812.540854,medium,0.6584890965732088,1.6584890965732089,1,720
0.374992,69,3835.921461,medium,0.4436915887850467,0.4436915887850467,0,687
2.806054,60,3857.440229,medium,0.8656542056074766,2.8656542056074765,2,596
2.70191,72,3882.03785,medium,0.7739096573208722,2.773909657320872,2,720
2.819277,72,3905.172679,medium,0.8912772585669781,2.891277258566978,2,720
2.69031,59,3924.879227,medium,0.7489096573208722,2.7489096573208722,2,586
1.570601,72,3948.699182,medium,0.642601246105919,1.642601246105919,1,720
0.421069,72,3973.140497,medium,0.49306853582554516,0.49306853582554516,0,720
0.308425,61,3991.996217,medium,0.3689252336448598,0.3689252336448598,0,605
0.364645,61,4014.114306,medium,0.4255451713395639,0.4255451713395639,0,609
0.427002,67,4036.215775,medium,0.49330218068535825,0.49330218068535825,0,663
2.633374,56,4055.276538,medium,0.6891744548286605,2.6891744548286605,2,558
1.642564,72,4080.212132,medium,0.714563862928349,1.7145638629283488,1,720
2.589048,56,4099.358262,medium,0.6445482866043614,2.6445482866043615,2,555
2.785477,72,4123.892644,medium,0.8574766355140186,2.8574766355140184,2,720
2.69638,72,4148.764828,medium,0.768380062305296,2.768380062305296,2,720
2.774627,71,4173.382425,medium,0.8453271028037384,2.845327102803738,2,707
2.740773,72,4200.142741,medium,0.8127725856697819,2.812772585669782,2,720
3.9309,70,4224.06505,medium,1.0,4.0,3,691
2.772621,69,4247.58392,medium,0.8411214953271028,2.8411214953271027,2,685
0.326364,72,4271.611336,medium,0.3983644859813084,0.3983644859813084,0,720
2.817174,72,4295.310234,medium,0.8891744548286604,2.8891744548286606,2,720
2.720757,72,4319.634292,medium,0.7927570093457944,2.7927570093457943,2,720
1.587424,72,4344.318608,medium,0.6594236760124611,1.659423676012461,1,720
0.146853,60,4366.515927,medium,0.20615264797507787,0.20615264797507787,0,593
1.553406,68,4389.884173,medium,0.6211059190031153,1.6211059190031154,1,677
2.492026,70,4413.234452,medium,0.5615264797507789,2.561526479750779,2,695
2.660802,66,4435.388152,medium,0.7264018691588785,2.7264018691588783,2,656
1.612657,72,4459.554453,medium,0.6846573208722742,1.6846573208722742,1,720
1.501988,72,4484.680422,medium,0.57398753894081,1.57398753894081,1,720
1.636567,72,4509.157387,medium,0.7085669781931464,1.7085669781931463,1,720
1.438202,72,4534.03038,medium,0.510202492211838,1.510202492211838,1,720
2.80607,64,4558.174825,medium,0.8694704049844236,2.8694704049844235,2,634
2.474417,72,4583.288479,medium,0.5464174454828661,2.546417445482866,2,720
2.570791,65,4605.024871,medium,0.6348909657320873,2.634890965732087,2,641
3.9359,65,4626.595518,medium,1.0,4.0,3,641
2.67504,72,4651.685818,medium,0.7470404984423676,2.7470404984423675,2,720
2.719978,72,4676.572556,medium,0.7919781931464175,2.7919781931464174,2,720
2.825035,60,4697.441563,medium,0.8847352024922118,2.884735202492212,2,597
1.418641,63,4720.8054,medium,0.4808411214953271,1.480841121495327,1,622
0.422315,72,4744.895633,medium,0.4943146417445483,0.4943146417445483,0,720
2.70228,67,4767.388604,medium,0.768380062305296,2.768380062305296,2,661
2.577844,72,4792.364325,medium,0.6498442367601246,2.6498442367601247,2,720
2.747003,72,4817.220287,medium,0.8190031152647975,2.8190031152647976,2,720
0.40003,65,4839.23207,medium,0.4643302180685358,0.4643302180685358,0,643
2.913748,72,4863.907395,medium,0.9857476635514019,2.9857476635514018,2,720
0.347484,58,4884.227768,medium,0.40498442367601245,0.40498442367601245,0,575
2.500747,60,4906.899424,medium,0.5600467289719626,2.5600467289719626,2,593
