#{"t_start": 1779077250.6474488, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,frozen_threat_ticks,spell_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
2.827903,65,20.028087,medium,0.8120716510903426,2.8120716510903425,2,644,4,2,2,2,2,0,0,0,0,0.04154205607476606,37,0.08023130841121491,0.006231308411214909,0.074,0.0,0.0
2.763554,71,40.53627,medium,0.7363707165109035,2.7363707165109035,2,710,4,2,2,2,2,0,0,0,0,0.014556074766355238,48,0.09818341121495329,0.0021834112149532858,0.096,0.0,0.0
1.526069,90,65.568357,medium,0.5183021806853583,1.5183021806853583,1,900,4,2,2,2,2,0,0,0,0,0.011775700934579003,48,0.09776635514018685,0.0017663551401868505,0.096,0.0,0.0
1.645081,90,90.851077,medium,0.6325545171339565,1.6325545171339564,1,900,4,2,2,2,2,0,0,0,0,0.016845794392523476,71,0.10252686915887853,0.002526869158878521,0.1,0.0,0.0
0.431023,71,110.810847,medium,0.4456542056074766,0.4456542056074766,0,709,4,2,2,2,2,0,0,0,0,0.015124610591900314,27,0.056268691588785044,0.002268691588785047,0.054,0.0,0.0
4.016065,61,127.587944,medium,1.0,4.0,3,604,4,2,2,2,2,0,0,0,0,0.029766355140186978,36,0.07646495327102805,0.004464953271028046,0.07200000000000001,0.0,0.0
1.56683,70,152.295476,medium,0.5401869158878505,1.5401869158878505,1,697,4,2,2,2,2,0,0,0,0,0.002289719626168236,48,0.09634345794392524,0.0003434579439252354,0.096,0.0,0.0
0.316274,69,171.273277,medium,0.336214953271028,0.336214953271028,0,688,4,2,2,2,2,0,0,0,0,0.005724299065420314,24,0.04885864485981305,0.0008586448598130471,0.048,0.0,0.0
0.478492,66,189.688245,medium,0.4436915887850467,0.4436915887850467,0,652,4,2,2,2,2,0,0,0,0,0.0,58,0.1,0.0,0.1,0.0,0.0
1.557422,64,207.565271,medium,0.5234423676012461,1.523442367601246,1,631,4,2,2,2,2,0,0,0,0,0.007196261682243014,48,0.09707943925233646,0.001079439252336452,0.096,0.0,0.0
2.673207,74,228.545876,medium,0.6913629283489094,2.6913629283489096,2,738,4,2,2,2,2,0,0,0,0,0.010957943925233388,27,0.05564369158878501,0.001643691588785008,0.054,0.0,0.0
2.629114,77,250.425081,medium,0.7044859813084112,2.7044859813084114,2,765,4,2,2,2,2,0,0,0,0,0.007523364485981378,0,0.0011285046728972065,0.0011285046728972065,0.0,0.0,0.0
2.793037,69,269.847808,medium,0.7565420560747663,2.756542056074766,2,690,4,2,2,2,2,0,0,0,0,0.03663551401869066,68,0.1054953271028036,0.0054953271028035985,0.1,0.0,0.0
2.818594,61,286.869069,medium,0.7787383177570093,2.7787383177570093,2,606,4,2,2,2,2,0,0,0,0,0.003037383177570094,72,0.10045560747663553,0.00045560747663551406,0.1,0.0,0.0
0.445691,90,317.084351,medium,0.4426791277258567,0.4426791277258567,0,900,4,2,2,2,2,0,0,0,0,0.033411214953270756,44,0.09301168224299061,0.005011682242990614,0.088,0.0,0.0
0.238666,58,333.447408,medium,0.2273831775700935,0.2273831775700935,0,576,4,2,2,2,2,0,0,0,0,0.005887850467289738,34,0.06888317757009346,0.0008831775700934607,0.068,0.0,0.0
2.665299,90,358.726434,medium,0.6545872274143303,2.6545872274143303,2,900,4,2,2,2,2,0,0,0,0,0.004742990654205659,58,0.10071144859813086,0.0007114485981308489,0.1,0.0,0.0
1.607624,62,376.139336,medium,0.6013239875389408,1.6013239875389407,1,617,4,2,2,2,2,0,0,0,0,0.0,34,0.068,0.0,0.068,0.0,0.0
2.70578,81,399.372398,medium,0.7183800623052959,2.718380062305296,2,806,4,2,2,2,2,0,0,0,0,0.0,34,0.068,0.0,0.068,0.0,0.0
0.438677,65,418.219511,medium,0.43333333333333335,0.43333333333333335,0,643,4,2,2,2,2,0,0,0,0,0.010957943925233702,34,0.06964369158878506,0.001643691588785055,0.068,0.0,0.0
2.80979,90,443.044198,medium,0.7997663551401869,2.799766355140187,2,900,4,2,2,2,2,0,0,0,0,0.026822429906542287,48,0.10002336448598134,0.0040233644859813435,0.096,0.0,0.0
