#{"t_start": 1779077250.6282125, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,frozen_threat_ticks,spell_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
2.73563,90,27.079147,medium,0.7204049844236761,2.720404984423676,2,900,4,2,2,2,2,0,0,0,0,0.03483644859813107,70,0.10522546728971967,0.005225467289719661,0.1,0.0,0.0
0.394659,83,50.883129,medium,0.3775700934579439,0.3775700934579439,0,821,4,2,2,2,2,0,0,0,0,0.021261682242990805,48,0.09918925233644862,0.0031892523364486203,0.096,0.0,0.0
0.4355,75,71.943494,medium,0.44190031152647974,0.44190031152647974,0,744,4,2,2,2,2,0,0,0,0,0.0,34,0.068,0.0,0.068,0.0,0.0
2.835241,63,89.56553,medium,0.7973520249221184,2.7973520249221187,2,627,4,2,2,2,2,0,0,0,0,0.003925233644859643,82,0.10058878504672895,0.0005887850467289465,0.1,0.0,0.0
1.7655,90,114.527338,medium,0.7567367601246104,1.7567367601246104,1,900,4,2,2,2,2,0,0,0,0,0.018419003115264617,48,0.09876285046728969,0.002762850467289693,0.096,0.0,0.0
0.446449,82,137.482424,medium,0.45786604361370714,0.45786604361370714,0,816,4,2,2,2,2,0,0,0,0,0.014556074766354796,34,0.07018341121495322,0.002183411214953219,0.068,0.0,0.0
0.467439,58,158.671521,medium,0.4226635514018692,0.4226635514018692,0,578,4,2,2,2,2,0,0,0,0,0.01717289719626181,72,0.10257593457943928,0.002575934579439271,0.1,0.0,0.0
0.381155,57,174.461901,medium,0.3394392523364487,0.3394392523364487,0,561,4,2,2,2,2,0,0,0,0,0.012102803738317855,48,0.09781542056074768,0.001815420560747678,0.096,0.0,0.0
1.637775,82,197.338326,medium,0.62297507788162,1.62297507788162,1,812,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
1.585975,90,222.775388,medium,0.59797507788162,1.59797507788162,1,900,4,2,2,2,2,0,0,0,0,0.0,39,0.07800000000000001,0.0,0.07800000000000001,0.0,0.0
2.575991,59,239.463192,medium,0.5725856697819315,2.5725856697819314,2,582,4,2,2,2,2,0,0,0,0,0.050700934579437994,27,0.0616051401869157,0.0076051401869157,0.054,0.0,0.0
1.646009,73,260.107613,medium,0.6171339563862929,1.6171339563862928,1,722,4,2,2,2,2,0,0,0,0,0.007165109034267916,70,0.10107476635514019,0.0010747663551401874,0.1,0.0,0.0
0.326112,61,277.045006,medium,0.29190031152647977,0.29190031152647977,0,607,4,2,2,2,2,0,0,0,0,0.00607476635514019,47,0.09491121495327103,0.0009112149532710284,0.094,0.0,0.0
1.616614,64,299.425049,medium,0.6110591900311526,1.6110591900311526,1,635,4,2,2,2,2,0,0,0,0,0.007032710280373853,34,0.06905490654205608,0.001054906542056078,0.068,0.0,0.0
2.925138,77,321.769875,medium,0.9328660436137072,2.932866043613707,2,766,4,2,2,2,2,0,0,0,0,0.032476635514018755,32,0.06887149532710282,0.004871495327102814,0.064,0.0,0.0
2.918223,72,341.837956,medium,0.8891822429906538,2.8891822429906537,2,714,4,2,2,2,2,0,0,0,0,0.02960280373831747,48,0.10044042056074762,0.004440420560747621,0.096,0.0,0.0
0.474211,83,365.252822,medium,0.48722741433021804,0.48722741433021804,0,825,4,2,2,2,2,0,0,0,0,0.009890965732087233,34,0.06948364485981309,0.0014836448598130848,0.068,0.0,0.0
1.626883,75,386.408814,medium,0.6011682242990655,1.6011682242990655,1,748,4,2,2,2,2,0,0,0,0,0.003434579439252268,72,0.10051518691588784,0.0005151869158878401,0.1,0.0,0.0
2.550386,69,406.355068,medium,0.6160436137071651,2.616043613707165,2,687,4,2,2,2,2,0,0,0,0,0.02028037383177581,0,0.0030420560747663715,0.0030420560747663715,0.0,0.0,0.0
1.746715,90,431.658981,medium,0.7404205607476636,1.7404205607476637,1,900,4,2,2,2,2,0,0,0,0,0.001962616822429928,48,0.0962943925233645,0.0002943925233644892,0.096,0.0,0.0
1.513412,90,461.669046,medium,0.5054984423676012,1.5054984423676012,1,900,4,2,2,2,2,0,0,0,0,0.012757009345794471,48,0.09791355140186918,0.0019135514018691706,0.096,0.0,0.0
2.605197,82,485.457483,medium,0.5896495327102804,2.5896495327102804,2,814,4,2,2,2,2,0,0,0,0,0.0063161993769470645,48,0.09694742990654207,0.0009474299065420597,0.096,0.0,0.0
0.44164,75,507.086124,medium,0.41654205607476635,0.41654205607476635,0,750,4,2,2,2,2,0,0,0,0,0.0006542056074766429,69,0.1000981308411215,9.813084112149644e-05,0.1,0.0,0.0
2.786024,66,526.11825,medium,0.748309968847352,2.748309968847352,2,655,4,2,2,2,2,0,0,0,0,0.021425233644859834,69,0.10321378504672898,0.0032137850467289747,0.1,0.0,0.0
1.60693,83,549.690514,medium,0.5893302180685358,1.5893302180685358,1,824,4,2,2,2,2,0,0,0,0,0.0,57,0.1,0.0,0.1,0.0,0.0
2.874008,72,570.486108,medium,0.8486760124610592,2.848676012461059,2,711,4,2,2,2,2,0,0,0,0,0.0028816199376947046,48,0.09643224299065421,0.0004322429906542057,0.096,0.0,0.0
0.353358,59,587.451244,medium,0.3112538940809969,0.3112538940809969,0,590,4,2,2,2,2,0,0,0,0,0.007359813084112178,70,0.10110397196261683,0.0011039719626168268,0.1,0.0,0.0
2.699537,64,610.328017,medium,0.7078660436137072,2.7078660436137074,2,639,4,2,2,2,2,0,0,0,0,0.050475077881619444,24,0.05557126168224292,0.007571261682242915,0.048,0.0,0.0
0.45882,90,635.870473,medium,0.49369158878504665,0.49369158878504665,0,900,4,2,2,2,2,0,0,0,0,0.007523364485981263,27,0.05512850467289719,0.0011285046728971896,0.054,0.0,0.0
1.598002,68,655.724291,medium,0.5811526479750779,1.581152647975078,1,671,4,2,2,2,2,0,0,0,0,0.026331775700934142,40,0.0839497663551401,0.003949766355140122,0.07999999999999999,0.0,0.0
1.616632,75,677.344934,medium,0.5893302180685358,1.5893302180685358,1,750,4,2,2,2,2,0,0,0,0,0.015342679127725854,80,0.10230140186915888,0.0023014018691588783,0.1,0.0,0.0
1.520261,90,702.877827,medium,0.5062227414330218,1.5062227414330218,1,900,4,2,2,2,2,0,0,0,0,0.040257009345794396,49,0.10403855140186917,0.00603855140186916,0.098,0.0,0.0
0.339835,58,719.474515,medium,0.30093457943925234,0.30093457943925234,0,571,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
1.727055,79,742.480301,medium,0.7042601246105908,1.7042601246105908,1,787,4,2,2,2,2,0,0,0,0,0.0366355140186906,48,0.1014953271028036,0.005495327102803591,0.096,0.0,0.0
0.47471,76,769.080577,medium,0.44750778816199377,0.44750778816199377,0,753,4,2,2,2,2,0,0,0,0,0.016682242990654326,72,0.10250233644859816,0.002502336448598149,0.1,0.0,0.0
0.309603,55,784.694821,medium,0.26791277258566976,0.26791277258566976,0,548,4,2,2,2,2,0,0,0,0,0.0032710280373831743,48,0.09649065420560748,0.0004906542056074761,0.096,0.0,0.0
1.572746,65,803.497328,medium,0.5348909657320873,1.5348909657320873,1,645,4,2,2,2,2,0,0,0,0,0.015700934579439364,53,0.10235514018691591,0.002355140186915904,0.1,0.0,0.0
0.419691,90,829.425714,medium,0.45825545171339566,0.45825545171339566,0,893,4,2,2,2,2,0,0,0,0,0.00490654205607474,25,0.050735981308411206,0.000735981308411211,0.049999999999999996,0.0,0.0
0.42197,72,849.818818,medium,0.3923676012461059,0.3923676012461059,0,716,4,2,2,2,2,0,0,0,0,0.008014018691588852,72,0.10120210280373833,0.0012021028037383277,0.1,0.0,0.0
0.284229,90,876.338834,medium,0.3149532710280374,0.3149532710280374,0,900,4,2,2,2,2,0,0,0,0,0.008504672897196298,29,0.05927570093457945,0.0012757009345794447,0.058,0.0,0.0
2.824173,72,897.444585,medium,0.7975077881619937,2.797507788161994,2,720,4,2,2,2,2,0,0,0,0,0.017764797507788154,48,0.09866471962616823,0.002664719626168223,0.096,0.0,0.0
2.65283,69,922.181416,medium,0.6249221183800623,2.6249221183800624,2,690,4,2,2,2,2,0,0,0,0,0.006051401869158903,48,0.09690771028037384,0.0009077102803738354,0.096,0.0,0.0
2.809316,90,948.117218,medium,0.8498442367601247,2.8498442367601244,2,900,4,2,2,2,2,0,0,0,0,0.009813084112149591,24,0.04947196261682244,0.0014719626168224387,0.048,0.0,0.0
1.592656,65,966.437114,medium,0.5751557632398754,1.5751557632398754,1,645,4,2,2,2,2,0,0,0,0,0.0,41,0.08200000000000002,0.0,0.08200000000000002,0.0,0.0
0.492302,82,989.168015,medium,0.4883956386292835,0.4883956386292835,0,817,4,2,2,2,2,0,0,0,0,0.02404205607476631,41,0.08560630841121494,0.003606308411214946,0.082,0.0,0.0
0.418308,60,1006.383034,medium,0.424563862928349,0.424563862928349,0,598,4,2,2,2,2,0,0,0,0,0.02362928348909665,25,0.053544392523364494,0.003544392523364498,0.049999999999999996,0.0,0.0
1.811558,90,1032.31735,medium,0.8015576323987539,1.8015576323987539,1,900,4,2,2,2,2,0,0,0,0,0.0,50,0.1,0.0,0.1,0.0,0.0
2.878881,66,1055.624928,medium,0.8402647975077882,2.840264797507788,2,658,4,2,2,2,2,0,0,0,0,0.029439252336447327,94,0.1044158878504671,0.0044158878504671,0.1,0.0,0.0
2.695897,70,1075.67845,medium,0.7363707165109035,2.7363707165109035,2,697,4,2,2,2,2,0,0,0,0,0.008177570093458033,14,0.029226635514018707,0.0012266355140187048,0.028,0.0,0.0
2.805671,71,1095.650393,medium,0.8273364485981308,2.827336448598131,2,705,4,2,2,2,2,0,0,0,0,0.005560747663551404,24,0.04883411214953271,0.0008341121495327107,0.048,0.0,0.0
0.47248,60,1112.834938,medium,0.4312928348909656,0.4312928348909656,0,595,4,2,2,2,2,0,0,0,0,0.004579439252336295,72,0.10068691588785045,0.0006869158878504442,0.1,0.0,0.0
2.846327,90,1138.656636,medium,0.8351246105919004,2.8351246105919,2,900,4,2,2,2,2,0,0,0,0,0.008014018691588817,65,0.10120210280373833,0.0012021028037383225,0.1,0.0,0.0
2.841389,70,1158.859498,medium,0.8308411214953271,2.830841121495327,2,695,4,2,2,2,2,0,0,0,0,0.026985981308410237,38,0.08004789719626154,0.0040478971962615365,0.076,0.0,0.0
2.947264,90,1184.87144,medium,0.9693146417445483,2.9693146417445484,2,900,4,2,2,2,2,0,0,0,0,0.02633177570093461,32,0.06794976635514019,0.003949766355140192,0.064,0.0,0.0
0.418351,67,1208.661896,medium,0.3885514018691589,0.3885514018691589,0,662,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
0.319407,63,1226.700588,medium,0.28234423676012427,0.28234423676012427,0,622,4,2,2,2,2,0,0,0,0,0.021752336448597857,48,0.09926285046728968,0.0032628504672896777,0.096,0.0,0.0
3.989266,74,1248.317895,medium,1.0,4.0,3,731,4,2,2,2,2,0,0,0,0,0.055771028037382035,27,0.0623656542056073,0.008365654205607306,0.054,0.0,0.0
1.590589,88,1272.34689,medium,0.5814797507788162,1.5814797507788163,1,877,4,2,2,2,2,0,0,0,0,0.005397196261682243,48,0.09680957943925234,0.0008095794392523364,0.096,0.0,0.0
2.90724,66,1291.115941,medium,0.9219626168224299,2.9219626168224297,2,652,4,2,2,2,2,0,0,0,0,0.016518691588785165,24,0.05047780373831778,0.0024778037383177747,0.048,0.0,0.0
2.889731,90,1317.352097,medium,0.8912772585669781,2.891277258566978,2,900,4,2,2,2,2,0,0,0,0,0.016355140186916004,43,0.08845327102803742,0.002453271028037401,0.08600000000000002,0.0,0.0
1.549279,69,1337.530347,medium,0.5162772585669781,1.5162772585669781,1,684,4,2,2,2,2,0,0,0,0,0.009345794392523369,58,0.10140186915887851,0.0014018691588785052,0.1,0.0,0.0
2.884305,90,1368.225919,medium,0.8771028037383177,2.8771028037383175,2,900,4,2,2,2,2,0,0,0,0,0.008014018691588826,48,0.09720210280373832,0.0012021028037383238,0.096,0.0,0.0
0.494122,71,1388.502569,medium,0.4781931464174455,0.4781931464174455,0,705,4,2,2,2,2,0,0,0,0,0.016191588785046788,42,0.086428738317757,0.002428738317757018,0.08399999999999999,0.0,0.0
2.851219,88,1414.527436,medium,0.8411214953271028,2.8411214953271027,2,879,4,2,2,2,2,0,0,0,0,0.026651090342679127,47,0.09799766355140187,0.003997663551401869,0.094,0.0,0.0
2.771032,71,1434.823911,medium,0.7366744548286606,2.736674454828661,2,707,4,2,2,2,2,0,0,0,0,0.03371495327102817,76,0.10505724299065423,0.005057242990654225,0.1,0.0,0.0
0.46014,79,1457.183426,medium,0.4382398753894081,0.4382398753894081,0,781,4,2,2,2,2,0,0,0,0,0.0,58,0.1,0.0,0.1,0.0,0.0
0.539319,56,1472.935833,medium,0.4987694704049844,0.4987694704049844,0,555,4,2,2,2,2,0,0,0,0,0.00032710280373831924,48,0.09604906542056076,4.906542056074788e-05,0.096,0.0,0.0
1.621967,64,1491.273246,medium,0.5859345794392513,1.5859345794392512,1,635,4,2,2,2,2,0,0,0,0,0.023551401869157863,48,0.09953271028037368,0.00353271028037368,0.096,0.0,0.0
0.47309,63,1513.390559,medium,0.4672897196261682,0.4672897196261682,0,622,4,2,2,2,2,0,0,0,0,0.0,34,0.068,0.0,0.068,0.0,0.0
0.485652,58,1530.371637,medium,0.4473520249221184,0.4473520249221184,0,577,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
0.453947,88,1555.923419,medium,0.4672897196261682,0.4672897196261682,0,875,4,2,2,2,2,0,0,0,0,0.041051401869158226,34,0.07415771028037374,0.006157710280373732,0.068,0.0,0.0
3.9905,70,1575.854853,medium,1.0,4.0,3,695,4,2,2,2,2,0,0,0,0,0.0,30,0.060000000000000005,0.0,0.060000000000000005,0.0,0.0
1.676967,69,1596.037398,medium,0.6491433021806854,1.6491433021806854,1,682,4,2,2,2,2,0,0,0,0,0.00015576323987538947,48,0.09602336448598131,2.336448598130842e-05,0.096,0.0,0.0
2.8372,66,1614.822814,medium,0.8052336448598125,2.8052336448598125,2,658,4,2,2,2,2,0,0,0,0,0.011775700934578932,48,0.09776635514018685,0.0017663551401868396,0.096,0.0,0.0
1.592195,72,1635.048393,medium,0.5638006230529595,1.5638006230529595,1,719,4,2,2,2,2,0,0,0,0,0.001962616822429928,72,0.1002943925233645,0.00029439252336448915,0.1,0.0,0.0
2.839696,82,1662.661355,medium,0.847196261682243,2.8471962616822433,2,815,4,2,2,2,2,0,0,0,0,0.0,37,0.07400000000000001,0.0,0.07400000000000001,0.0,0.0
1.654083,71,1683.087658,medium,0.628582554517134,1.628582554517134,1,705,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
