#{"t_start": 1779077250.5927765, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,frozen_threat_ticks,spell_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
2.809781,90,27.103024,medium,0.8027258566978193,2.802725856697819,2,900,4,2,2,2,2,0,0,0,0,0.007032710280373555,48,0.09705490654205604,0.0010549065420560333,0.096,0.0,0.0
0.471617,73,48.08813,medium,0.44517133956386296,0.44517133956386296,0,724,4,2,2,2,2,0,0,0,0,0.01897196261682255,48,0.09884579439252339,0.0028457943925233823,0.096,0.0,0.0
0.464128,68,67.017589,medium,0.45378504672897163,0.45378504672897163,0,673,4,2,2,2,2,0,0,0,0,0.037616822429905786,36,0.07764252336448588,0.005642523364485868,0.07200000000000001,0.0,0.0
2.950031,75,88.206855,medium,0.9279595015576324,2.9279595015576323,2,741,4,2,2,2,2,0,0,0,0,0.0011448598130841133,48,0.09617172897196262,0.00017172897196261698,0.096,0.0,0.0
2.756181,80,110.610099,medium,0.7382866043613706,2.7382866043613707,2,799,4,2,2,2,2,0,0,0,0,0.011962616822429798,48,0.09779439252336447,0.00179439252336447,0.096,0.0,0.0
1.598906,67,129.048008,medium,0.5887850467289719,1.588785046728972,1,663,4,2,2,2,2,0,0,0,0,0.00280373831775701,38,0.07642056074766357,0.0004205607476635515,0.07600000000000001,0.0,0.0
1.534213,67,152.863162,medium,0.5006386292834879,1.500638629283488,1,664,4,2,2,2,2,0,0,0,0,0.026495327102802595,48,0.0999742990654204,0.003974299065420389,0.096,0.0,0.0
0.327733,62,169.871407,medium,0.3313473520249217,0.3313473520249217,0,617,4,2,2,2,2,0,0,0,0,0.01390186915887811,28,0.05808528037383172,0.002085280373831716,0.056,0.0,0.0
0.216051,62,187.235795,medium,0.17646417445482873,0.17646417445482873,0,611,4,2,2,2,2,0,0,0,0,0.004579439252336497,50,0.10068691588785048,0.0006869158878504744,0.1,0.0,0.0
2.909231,89,212.180282,medium,0.9235981308411215,2.9235981308411216,2,886,4,2,2,2,2,0,0,0,0,0.014883177570093026,36,0.07423247663551397,0.002232476635513954,0.07200000000000001,0.0,0.0
0.527539,67,231.086882,medium,0.4945327102803738,0.4945327102803738,0,666,4,2,2,2,2,0,0,0,0,0.02404205607476621,48,0.09960630841121493,0.0036063084112149314,0.096,0.0,0.0
2.805888,70,251.066115,medium,0.7990654205607477,2.7990654205607477,2,693,4,2,2,2,2,0,0,0,0,0.000817757009345795,38,0.07612266355140188,0.00012266355140186925,0.07600000000000001,0.0,0.0
2.721548,66,269.642423,medium,0.7229439252336449,2.722943925233645,2,658,4,2,2,2,2,0,0,0,0,0.016028037383177682,31,0.06440420560747666,0.002404205607476652,0.062000000000000006,0.0,0.0
0.484904,64,287.462481,medium,0.452803738317757,0.452803738317757,0,639,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
2.886272,77,313.891008,medium,0.8640186915887851,2.864018691588785,2,763,4,2,2,2,2,0,0,0,0,0.0303582554517128,47,0.09855373831775693,0.00455373831775692,0.09400000000000001,0.0,0.0
2.660557,69,333.508966,medium,0.6317757009345792,2.631775700934579,2,682,4,2,2,2,2,0,0,0,0,0.006542056074766144,48,0.09698130841121493,0.0009813084112149215,0.096,0.0,0.0
2.84366,64,351.422827,medium,0.8536604361370717,2.853660436137072,2,640,4,2,2,2,2,0,0,0,0,0.0,27,0.054,0.0,0.054,0.0,0.0
2.935738,65,369.783333,medium,0.9034267912772586,2.9034267912772584,2,644,4,2,2,2,2,0,0,0,0,0.004742990654205601,48,0.09671144859813084,0.0007114485981308402,0.096,0.0,0.0
2.884763,82,392.922028,medium,0.8706386292834891,2.870638629283489,2,813,4,2,2,2,2,0,0,0,0,0.04949376947040346,44,0.09542406542056052,0.00742406542056052,0.088,0.0,0.0
1.527214,90,419.110549,medium,0.516822429906542,1.516822429906542,1,900,4,2,2,2,2,0,0,0,0,0.029275700934579638,48,0.10039135514018695,0.004391355140186946,0.096,0.0,0.0
0.290576,71,438.693754,medium,0.28176012461059186,0.28176012461059186,0,710,4,2,2,2,2,0,0,0,0,0.012102803738317305,39,0.07981542056074761,0.0018154205607475958,0.07800000000000001,0.0,0.0
0.503477,90,468.812736,medium,0.4929127725856698,0.4929127725856698,0,900,4,2,2,2,2,0,0,0,0,0.0037616822429906594,55,0.1005642523364486,0.0005642523364485989,0.1,0.0,0.0
0.478574,61,486.626323,medium,0.4391744548286604,0.4391744548286604,0,606,4,2,2,2,2,0,0,0,0,0.0,57,0.1,0.0,0.1,0.0,0.0
1.617963,62,504.550445,medium,0.577803738317757,1.577803738317757,1,615,4,2,2,2,2,0,0,0,0,0.011059190031152646,72,0.10165887850467291,0.001658878504672897,0.1,0.0,0.0
2.84661,79,527.241976,medium,0.8233644859813084,2.8233644859813083,2,783,4,2,2,2,2,0,0,0,0,0.010303738317757079,69,0.10154556074766356,0.0015455607476635618,0.1,0.0,0.0
0.460341,66,545.959685,medium,0.42906542056074737,0.42906542056074737,0,660,4,2,2,2,2,0,0,0,0,0.008504672897195939,48,0.09727570093457939,0.0012757009345793907,0.096,0.0,0.0
0.474605,60,563.241144,medium,0.4339330218068535,0.4339330218068535,0,595,4,2,2,2,2,0,0,0,0,0.0011448598130840628,55,0.10017172897196261,0.00017172897196260942,0.1,0.0,0.0
0.496695,71,583.618722,medium,0.47149532710280373,0.47149532710280373,0,708,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
0.434843,63,606.302238,medium,0.44255451713395644,0.44255451713395644,0,623,4,2,2,2,2,0,0,0,0,0.003925233644859856,27,0.05458878504672898,0.0005887850467289784,0.054000000000000006,0.0,0.0
1.546225,90,632.158168,medium,0.5467289719626168,1.546728971962617,1,900,4,2,2,2,2,0,0,0,0,0.009976635514018744,44,0.08949649532710283,0.0014964953271028119,0.08800000000000001,0.0,0.0
0.489905,83,656.060512,medium,0.47258566978193145,0.47258566978193145,0,829,4,2,2,2,2,0,0,0,0,0.028130841121495113,48,0.10021962616822427,0.004219626168224268,0.096,0.0,0.0
0.332651,72,676.755064,medium,0.3085280373831776,0.3085280373831776,0,720,4,2,2,2,2,0,0,0,0,0.0008177570093458035,48,0.09612266355140187,0.00012266355140187052,0.096,0.0,0.0
2.789975,90,702.407262,medium,0.8356697819314641,2.8356697819314642,2,900,4,2,2,2,2,0,0,0,0,0.04203271028037304,19,0.04430490654205596,0.0063049065420559556,0.038000000000000006,0.0,0.0
0.200909,57,718.604529,medium,0.15700934579439252,0.15700934579439252,0,561,4,2,2,2,2,0,0,0,0,0.0,68,0.1,0.0,0.1,0.0,0.0
2.74434,73,740.042084,medium,0.7336448598130841,2.7336448598130842,2,722,4,2,2,2,2,0,0,0,0,0.019299065420560896,40,0.08289485981308414,0.0028948598130841344,0.08,0.0,0.0
0.473467,71,765.151,medium,0.4424454828660436,0.4424454828660436,0,705,4,2,2,2,2,0,0,0,0,0.010140186915887904,54,0.10152102803738319,0.0015210280373831857,0.1,0.0,0.0
0.49989,86,789.496771,medium,0.491588785046729,0.491588785046729,0,860,4,2,2,2,2,0,0,0,0,0.015342679127725854,46,0.09430140186915888,0.002301401869158878,0.092,0.0,0.0
2.893342,83,813.189338,medium,0.8741433021806854,2.8741433021806855,2,821,4,2,2,2,2,0,0,0,0,0.035327102803737374,48,0.10129906542056061,0.005299065420560607,0.096,0.0,0.0
