#{"t_start": 1779077250.639267, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,frozen_threat_ticks,spell_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.138346,63,19.53782,hard,0.13241990846681925,0.13241990846681925,0,622,4,2,2,2,2,0,0,0,0,0.0008409610983981787,34,0.06812614416475973,0.0001261441647597268,0.068,0.0,0.0
0.293412,68,39.146881,hard,0.260812356979405,0.260812356979405,0,674,4,2,2,2,2,0,0,0,0,0.0,60,0.1,0.0,0.1,0.0,0.0
0.353989,58,55.360263,hard,0.31538901601830666,0.31538901601830666,0,574,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
0.171589,57,71.351671,hard,0.12818077803203665,0.12818077803203665,0,567,4,2,2,2,2,0,0,0,0,0.0007208237986270103,72,0.10010812356979405,0.00010812356979405155,0.1,0.0,0.0
0.333072,58,87.627544,hard,0.2894336384439359,0.2894336384439359,0,571,4,2,2,2,2,0,0,0,0,0.004925629290617861,58,0.10073884439359268,0.0007388443935926792,0.1,0.0,0.0
0.207027,59,104.365648,hard,0.16978260869565212,0.16978260869565212,0,589,4,2,2,2,2,0,0,0,0,0.0009610983981692949,48,0.0961441647597254,0.00014416475972539426,0.096,0.0,0.0
0.051391,69,123.06883,hard,0.067637299771167,0.067637299771167,0,683,4,2,2,2,2,0,0,0,0,0.0003604118993134922,26,0.05205406178489702,5.406178489702382e-05,0.052,0.0,0.0
0.294301,62,140.723552,hard,0.2601830663615561,0.2601830663615561,0,619,4,2,2,2,2,0,0,0,0,0.00012013729977116708,48,0.09601802059496568,1.802059496567506e-05,0.096,0.0,0.0
0.257647,75,166.280423,hard,0.23175057208237987,0.23175057208237987,0,745,4,2,2,2,2,0,0,0,0,0.002643020594965671,56,0.10039645308924486,0.0003964530892448507,0.1,0.0,0.0
0.243021,64,184.095394,hard,0.20532036613272311,0.20532036613272311,0,632,4,2,2,2,2,0,0,0,0,0.006006864988558376,57,0.10090102974828376,0.0009010297482837565,0.1,0.0,0.0
0.291779,57,200.157202,hard,0.2565789473684211,0.2565789473684211,0,568,4,2,2,2,2,0,0,0,0,0.0,46,0.092,0.0,0.092,0.0,0.0
0.136773,90,225.519419,hard,0.12677345537757437,0.12677345537757437,0,900,4,2,2,2,2,0,0,0,0,0.0,68,0.1,0.0,0.1,0.0,0.0
0.350238,57,241.645406,hard,0.31561212814645273,0.31561212814645273,0,566,4,2,2,2,2,0,0,0,0,0.021504576659038623,44,0.09122568649885579,0.0032256864988557932,0.088,0.0,0.0
0.242046,62,259.23857,hard,0.20314645308924484,0.20314645308924484,0,611,4,2,2,2,2,0,0,0,0,0.0,68,0.1,0.0,0.1,0.0,0.0
0.200985,58,275.407835,hard,0.15729405034324942,0.15729405034324942,0,573,4,2,2,2,2,0,0,0,0,0.006607551487414215,58,0.10099113272311214,0.0009911327231121323,0.1,0.0,0.0
2.653534,90,305.082948,hard,0.6418764302059496,2.64187643020595,2,900,4,2,2,2,2,0,0,0,0,0.011052631578947444,63,0.10165789473684213,0.0016578947368421164,0.1,0.0,0.0
0.203911,65,323.960013,hard,0.17231121281464531,0.17231121281464531,0,644,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
0.445012,59,340.439157,hard,0.40240274599542336,0.40240274599542336,0,583,4,2,2,2,2,0,0,0,0,0.006064073226544626,72,0.1009096109839817,0.0009096109839816938,0.1,0.0,0.0
0.320832,67,359.321584,hard,0.290675057208238,0.290675057208238,0,661,4,2,2,2,2,0,0,0,0,0.001716247139588101,48,0.09625743707093821,0.00025743707093821516,0.096,0.0,0.0
0.296602,61,376.424902,hard,0.28941647597254005,0.28941647597254005,0,604,4,2,2,2,2,0,0,0,0,0.0105720823798624,33,0.06758581235697936,0.0015858123569793602,0.066,0.0,0.0
0.513992,61,393.726571,hard,0.4774599542334096,0.4774599542334096,0,610,4,2,2,2,2,0,0,0,0,0.01021167048054927,48,0.0975317505720824,0.00153175057208239,0.096,0.0,0.0
0.251428,57,410.344643,hard,0.21212814645308925,0.21212814645308925,0,567,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
0.107109,57,426.378253,hard,0.09570938215102975,0.09570938215102975,0,566,4,2,2,2,2,0,0,0,0,0.0,34,0.068,0.0,0.068,0.0,0.0
0.214261,56,441.944521,hard,0.22574370709382152,0.22574370709382152,0,555,4,2,2,2,2,0,0,0,0,0.00011441647597254009,22,0.044017162471395886,1.7162471395881012e-05,0.044000000000000004,0.0,0.0
0.235747,61,463.873467,hard,0.1995995423340961,0.1995995423340961,0,607,4,2,2,2,2,0,0,0,0,0.005646453089244914,48,0.09684696796338674,0.000846967963386737,0.096,0.0,0.0
0.381028,64,482.598022,hard,0.34324942791762014,0.34324942791762014,0,638,4,2,2,2,2,0,0,0,0,0.010526315789473682,55,0.10157894736842106,0.0015789473684210522,0.1,0.0,0.0
0.184583,60,499.922409,hard,0.14696224256292914,0.14696224256292914,0,597,4,2,2,2,2,0,0,0,0,0.008804347826087005,48,0.09732065217391306,0.0013206521739130507,0.096,0.0,0.0
0.35305,59,517.020579,hard,0.3440503432494279,0.3440503432494279,0,590,4,2,2,2,2,0,0,0,0,0.0,34,0.068,0.0,0.068,0.0,0.0
0.35772,61,534.445831,hard,0.32991990846681923,0.32991990846681923,0,602,4,2,2,2,2,0,0,0,0,0.0,44,0.088,0.0,0.088,0.0,0.0
0.368101,63,552.36737,hard,0.32679633867276886,0.32679633867276886,0,625,4,2,2,2,2,0,0,0,0,0.02536613272311219,81,0.10380491990846684,0.0038049199084668286,0.1,0.0,0.0
0.397986,62,570.187307,hard,0.3591533180778032,0.3591533180778032,0,616,4,2,2,2,2,0,0,0,0,0.002883295194508036,64,0.10043249427917621,0.00043249427917620533,0.1,0.0,0.0
0.352065,90,600.549586,hard,0.3448512585812357,0.3448512585812357,0,899,4,2,2,2,2,0,0,0,0,0.0074256292906178705,48,0.09711384439359268,0.0011138443935926805,0.096,0.0,0.0
0.446291,79,622.920719,hard,0.42929061784897027,0.42929061784897027,0,790,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
0.374212,61,640.468502,hard,0.34233409610983984,0.34233409610983984,0,608,4,2,2,2,2,0,0,0,0,0.004519450800915334,46,0.0926779176201373,0.0006779176201373001,0.092,0.0,0.0
0.259931,69,660.571493,hard,0.2284324942791762,0.2284324942791762,0,687,4,2,2,2,2,0,0,0,0,0.0013215102974827805,72,0.10019822654462242,0.00019822654462241707,0.1,0.0,0.0
0.286446,60,677.923908,hard,0.24561212814645306,0.24561212814645306,0,594,4,2,2,2,2,0,0,0,0,0.0015617848970251042,92,0.10023426773455377,0.00023426773455376563,0.1,0.0,0.0
0.283989,58,694.251147,hard,0.25308924485125855,0.25308924485125855,0,571,4,2,2,2,2,0,0,0,0,0.0,44,0.088,0.0,0.088,0.0,0.0
0.413692,65,712.909044,hard,0.37687643020594963,0.37687643020594963,0,645,4,2,2,2,2,0,0,0,0,0.008770022883294907,72,0.10131550343249424,0.001315503432494236,0.1,0.0,0.0
0.44308,66,732.002001,hard,0.4100686498855835,0.4100686498855835,0,654,4,2,2,2,2,0,0,0,0,0.016075514874141893,48,0.09841132723112128,0.0024113272311212836,0.096,0.0,0.0
0.195479,63,754.830585,hard,0.194279176201373,0.194279176201373,0,628,4,2,2,2,2,0,0,0,0,0.0,32,0.064,0.0,0.064,0.0,0.0
0.191386,59,772.045523,hard,0.14988558352402745,0.14988558352402745,0,585,4,2,2,2,2,0,0,0,0,0.0,96,0.1,0.0,0.1,0.0,0.0
0.319348,58,788.238635,hard,0.2754405034324942,0.2754405034324942,0,573,4,2,2,2,2,0,0,0,0,0.008049199084668144,72,0.10120737986270023,0.0012073798627002218,0.1,0.0,0.0
0.179954,55,804.354554,hard,0.134954233409611,0.134954233409611,0,550,4,2,2,2,2,0,0,0,0,0.0,72,0.1,0.0,0.1,0.0,0.0
0.201423,90,830.241963,hard,0.1954233409610984,0.1954233409610984,0,900,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
0.209772,60,847.318565,hard,0.17166475972540007,0.17166475972540007,0,591,4,2,2,2,2,0,0,0,0,0.008049199084667846,48,0.09720737986270019,0.0012073798627001769,0.096,0.0,0.0
