#{"t_start": 1779077250.6201818, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,frozen_threat_ticks,spell_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.204039,57,18.185139,hard,0.1863443935926774,0.1863443935926774,0,569,4,2,2,2,2,0,0,0,0,0.003964530892448543,37,0.07459467963386728,0.0005946796338672814,0.074,0.0,0.0
0.253171,56,34.122692,hard,0.23863844393592676,0.23863844393592676,0,559,4,2,2,2,2,0,0,0,0,0.016218535469107547,34,0.07043278032036614,0.0024327803203661323,0.068,0.0,0.0
0.172393,56,49.791411,hard,0.12794050343249425,0.12794050343249425,0,558,4,2,2,2,2,0,0,0,0,0.001681922196796349,58,0.10025228832951946,0.00025228832951945234,0.1,0.0,0.0
0.408893,60,66.436015,hard,0.36590389016018304,0.36590389016018304,0,593,4,2,2,2,2,0,0,0,0,0.01525743707093783,58,0.10228861556064069,0.0022886155606406744,0.1,0.0,0.0
0.221305,67,85.470625,hard,0.18576659038901563,0.18576659038901563,0,663,4,2,2,2,2,0,0,0,0,0.012254004576658692,72,0.1018381006864988,0.0018381006864988038,0.1,0.0,0.0
0.280086,58,101.88325,hard,0.24040045766590393,0.24040045766590393,0,579,4,2,2,2,2,0,0,0,0,0.010572082379862771,48,0.09758581235697941,0.0015858123569794157,0.096,0.0,0.0
0.312893,57,117.204562,hard,0.2718192219679634,0.2718192219679634,0,568,4,2,2,2,2,0,0,0,0,0.012494279176201334,48,0.0978741418764302,0.0018741418764302,0.096,0.0,0.0
0.339304,65,135.513373,hard,0.31590389016018305,0.31590389016018305,0,646,4,2,2,2,2,0,0,0,0,0.0,44,0.088,0.0,0.088,0.0,0.0
0.326455,59,157.045666,hard,0.28535469107551487,0.28535469107551487,0,589,4,2,2,2,2,0,0,0,0,0.0,92,0.1,0.0,0.1,0.0,0.0
0.150832,66,175.219121,hard,0.2156178489702517,0.2156178489702517,0,652,4,2,2,2,2,0,0,0,0,0.0027631578947367227,0,0.0004144736842105084,0.0004144736842105084,0.0,0.0,0.0
0.264592,72,195.286358,hard,0.2348569794050344,0.2348569794050344,0,714,4,2,2,2,2,0,0,0,0,0.0075686498855835884,55,0.10113529748283755,0.0011352974828375384,0.1,0.0,0.0
0.299979,57,211.255789,hard,0.256824942791762,0.256824942791762,0,569,4,2,2,2,2,0,0,0,0,0.0003604118993135052,67,0.10005406178489704,5.406178489702578e-05,0.1,0.0,0.0
0.271073,61,228.573302,hard,0.23443935926773454,0.23443935926773454,0,607,4,2,2,2,2,0,0,0,0,0.008890160183066187,48,0.09733352402745993,0.001333524027459928,0.096,0.0,0.0
0.392665,58,245.083593,hard,0.3496567505720824,0.3496567505720824,0,571,4,2,2,2,2,0,0,0,0,0.0007208237986270078,68,0.10010812356979405,0.00010812356979405117,0.1,0.0,0.0
0.447762,90,270.409454,hard,0.44176201372997714,0.44176201372997714,0,900,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
0.267373,60,287.131559,hard,0.23095537757437073,0.23095537757437073,0,596,4,2,2,2,2,0,0,0,0,0.0001201372997711684,48,0.09601802059496568,1.8020594965675258e-05,0.096,0.0,0.0
0.325423,81,314.773979,hard,0.3030892448512586,0.3030892448512586,0,810,4,2,2,2,2,0,0,0,0,0.02222540045766568,96,0.10333381006864986,0.003333810068649852,0.1,0.0,0.0
0.268455,57,331.060231,hard,0.22322654462242564,0.22322654462242564,0,567,4,2,2,2,2,0,0,0,0,0.012854691075514974,68,0.10192820366132725,0.001928203661327246,0.1,0.0,0.0
0.3691,66,349.322003,hard,0.3359267734553776,0.3359267734553776,0,658,4,2,2,2,2,0,0,0,0,0.019822654462242444,48,0.09897339816933637,0.002973398169336366,0.096,0.0,0.0
0.205224,64,367.555561,hard,0.20892448512585812,0.20892448512585812,0,637,4,2,2,2,2,0,0,0,0,0.0,30,0.060000000000000005,0.0,0.060000000000000005,0.0,0.0
