#{"t_start": 1779077250.6098406, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,frozen_threat_ticks,spell_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.293778,62,19.302308,hard,0.3022883295194508,0.3022883295194508,0,617,4,2,2,2,2,0,0,0,0,0.007929061784897063,26,0.053189359267734555,0.0011893592677345594,0.052,0.0,0.0
0.292258,77,41.364495,hard,0.30014874141876413,0.30014874141876413,0,769,4,2,2,2,2,0,0,0,0,0.0067276887871852075,34,0.06900915331807779,0.0010091533180777812,0.068,0.0,0.0
0.258575,59,57.832466,hard,0.21485697940503437,0.21485697940503437,0,583,4,2,2,2,2,0,0,0,0,0.013455377574370814,72,0.10201830663615563,0.002018306636155622,0.1,0.0,0.0
0.140625,56,73.657257,hard,0.09662471395881007,0.09662471395881007,0,560,4,2,2,2,2,0,0,0,0,0.0,68,0.1,0.0,0.1,0.0,0.0
0.276447,60,90.408996,hard,0.24172196796338669,0.24172196796338669,0,596,4,2,2,2,2,0,0,0,0,0.0154977116704806,46,0.09432465675057208,0.0023246567505720898,0.092,0.0,0.0
0.176497,67,109.292535,hard,0.14719679633867278,0.14719679633867278,0,667,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
0.270628,68,127.883241,hard,0.23655606407322655,0.23655606407322655,0,680,4,2,2,2,2,0,0,0,0,0.013815789473684304,71,0.10207236842105265,0.0020723684210526457,0.1,0.0,0.0
0.25253,60,145.126386,hard,0.2148741418764302,0.2148741418764302,0,591,4,2,2,2,2,0,0,0,0,0.0050400457665904196,48,0.09675600686498856,0.0007560068649885628,0.096,0.0,0.0
0.255669,57,165.471747,hard,0.24776887871853548,0.24776887871853548,0,561,4,2,2,2,2,0,0,0,0,0.0,32,0.064,0.0,0.064,0.0,0.0
0.228127,64,183.325547,hard,0.22362700228832952,0.22362700228832952,0,635,4,2,2,2,2,0,0,0,0,0.0,34,0.068,0.0,0.068,0.0,0.0
0.338301,57,199.307849,hard,0.2925858123569793,0.2925858123569793,0,567,4,2,2,2,2,0,0,0,0,0.016098398169336243,57,0.10241475972540044,0.0024147597254004366,0.1,0.0,0.0
0.295921,85,223.400571,hard,0.2793478260869565,0.2793478260869565,0,844,4,2,2,2,2,0,0,0,0,0.00648741418764274,67,0.10097311212814641,0.000973112128146411,0.1,0.0,0.0
0.229776,90,248.814951,hard,0.2537757437070938,0.2537757437070938,0,900,4,2,2,2,2,0,0,0,0,0.0,33,0.066,0.0,0.066,0.0,0.0
0.242015,80,271.220684,hard,0.25177345537757406,0.25177345537757406,0,792,4,2,2,2,2,0,0,0,0,0.009610983981693053,34,0.06944164759725396,0.001441647597253958,0.068,0.0,0.0
0.304694,71,291.057512,hard,0.30709382151029746,0.30709382151029746,0,704,4,2,2,2,2,0,0,0,0,0.0,34,0.068,0.0,0.068,0.0,0.0
0.235523,59,312.416212,hard,0.20772311212814645,0.20772311212814645,0,582,4,2,2,2,2,0,0,0,0,0.0,43,0.086,0.0,0.086,0.0,0.0
0.25828,59,329.421713,hard,0.24456521739130435,0.24456521739130435,0,587,4,2,2,2,2,0,0,0,0,0.002763157894736838,36,0.07241447368421053,0.0004144736842105257,0.07200000000000001,0.0,0.0
0.233303,57,345.120116,hard,0.2288329519450801,0.2288329519450801,0,569,4,2,2,2,2,0,0,0,0,0.00913043478260875,30,0.06136956521739131,0.0013695652173913125,0.06,0.0,0.0
0.247546,69,364.727908,hard,0.21441647597254004,0.21441647597254004,0,686,4,2,2,2,2,0,0,0,0,0.011533180778032118,72,0.10172997711670483,0.0017299771167048178,0.1,0.0,0.0
0.309629,71,384.671692,hard,0.32946224256292905,0.32946224256292905,0,705,4,2,2,2,2,0,0,0,0,0.0044450800915332295,25,0.050666762013729987,0.0006667620137299845,0.05,0.0,0.0
0.327118,76,406.625218,hard,0.334324942791762,0.334324942791762,0,760,4,2,2,2,2,0,0,0,0,0.018621281464531098,33,0.06879319221967967,0.002793192219679664,0.066,0.0,0.0
0.280113,67,425.56193,hard,0.25922196796338676,0.25922196796338676,0,661,4,2,2,2,2,0,0,0,0,0.019942791762013416,42,0.08699141876430203,0.0029914187643020123,0.08400000000000002,0.0,0.0
0.290802,62,442.75859,hard,0.28060640732265446,0.28060640732265446,0,613,4,2,2,2,2,0,0,0,0,0.023306636155606117,34,0.07149599542334092,0.0034959954233409174,0.068,0.0,0.0
0.41024,58,463.900581,hard,0.37088100686498854,0.37088100686498854,0,572,4,2,2,2,2,0,0,0,0,0.0037242562929061768,48,0.09655863844393593,0.0005586384439359264,0.096,0.0,0.0
0.242769,64,482.623052,hard,0.2594221967963386,0.2594221967963386,0,635,4,2,2,2,2,0,0,0,0,0.0056464530892448225,23,0.04684696796338673,0.0008469679633867234,0.046000000000000006,0.0,0.0
