#{"t_start": 1779077250.4754655, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,frozen_threat_ticks,spell_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.315599,62,19.442599,hard,0.27494279176201375,0.27494279176201375,0,612,4,2,2,2,2,0,0,0,0,0.012374141876430296,67,0.10185612128146455,0.0018561212814645442,0.1,0.0,0.0
0.296773,70,39.575415,hard,0.2654462242562929,0.2654462242562929,0,697,4,2,2,2,2,0,0,0,0,0.006847826086956555,58,0.10102717391304349,0.0010271739130434832,0.1,0.0,0.0
0.322398,79,61.547925,hard,0.31069794050343247,0.31069794050343247,0,783,4,2,2,2,2,0,0,0,0,0.0,45,0.09,0.0,0.09,0.0,0.0
0.172508,64,79.583103,hard,0.13546910755148742,0.13546910755148742,0,637,4,2,2,2,2,0,0,0,0,0.004925629290617861,68,0.10073884439359268,0.0007388443935926793,0.1,0.0,0.0
0.348183,61,96.72296,hard,0.34862128146453086,0.34862128146453086,0,606,4,2,2,2,2,0,0,0,0,0.0010812356979405153,30,0.060162185354691075,0.0001621853546910773,0.06,0.0,0.0
0.239119,59,113.090749,hard,0.20371853546910756,0.20371853546910756,0,586,4,2,2,2,2,0,0,0,0,0.0,47,0.094,0.0,0.094,0.0,0.0
0.137301,57,128.867462,hard,0.16350114416475972,0.16350114416475972,0,562,4,2,2,2,2,0,0,0,0,0.0,15,0.03,0.0,0.03,0.0,0.0
0.334062,58,145.521939,hard,0.2913615560640732,0.2913615560640732,0,573,4,2,2,2,2,0,0,0,0,0.0,72,0.1,0.0,0.1,0.0,0.0
0.196738,57,165.88748,hard,0.15665331807780317,0.15665331807780317,0,566,4,2,2,2,2,0,0,0,0,0.004565217391304337,48,0.09668478260869565,0.0006847826086956505,0.096,0.0,0.0
0.373051,64,183.71363,hard,0.3559496567505721,0.3559496567505721,0,638,4,2,2,2,2,0,0,0,0,0.006006864988558376,40,0.08090102974828377,0.0009010297482837564,0.08000000000000002,0.0,0.0
0.14763,90,208.854454,hard,0.13694508009153314,0.13694508009153314,0,900,4,2,2,2,2,0,0,0,0,0.0045652173913043395,58,0.10068478260869565,0.0006847826086956508,0.1,0.0,0.0
0.298495,68,228.117783,hard,0.27019450800915334,0.27019450800915334,0,677,4,2,2,2,2,0,0,0,0,0.0,48,0.096,0.0,0.096,0.0,0.0
0.262107,64,246.39846,hard,0.22854691075514874,0.22854691075514874,0,639,4,2,2,2,2,0,0,0,0,0.009731121281464592,48,0.09745966819221968,0.0014596681922196886,0.096,0.0,0.0
0.353786,70,266.036034,hard,0.3267162471395881,0.3267162471395881,0,696,4,2,2,2,2,0,0,0,0,0.004462242562929064,48,0.09666933638443936,0.0006693363844393596,0.096,0.0,0.0
0.265553,68,285.108024,hard,0.254816933638444,0.254816933638444,0,673,4,2,2,2,2,0,0,0,0,0.00024027459954232378,39,0.07803604118993135,3.6041189931348565e-05,0.078,0.0,0.0
0.235495,59,306.193415,hard,0.1923913043478261,0.1923913043478261,0,585,4,2,2,2,2,0,0,0,0,0.010692219679633757,59,0.10160383295194507,0.0016038329519450635,0.1,0.0,0.0
0.315613,77,328.427342,hard,0.3370137299771167,0.3370137299771167,0,765,4,2,2,2,2,0,0,0,0,0.007328375286040933,27,0.055099256292906136,0.00109925629290614,0.054,0.0,0.0
0.325978,60,345.006058,hard,0.28536041189931355,0.28536041189931355,0,594,4,2,2,2,2,0,0,0,0,0.00012013729977116189,57,0.10001802059496567,1.8020594965674282e-05,0.1,0.0,0.0
0.223697,60,362.009358,hard,0.2141304347826087,0.2141304347826087,0,591,4,2,2,2,2,0,0,0,0,0.0044450800915332295,34,0.06866676201373,0.0006667620137299844,0.068,0.0,0.0
0.18619,60,378.929955,hard,0.15348970251716249,0.15348970251716249,0,593,4,2,2,2,2,0,0,0,0,0.0,46,0.092,0.0,0.092,0.0,0.0
