#{"t_start": 1779077250.5670476, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,frozen_threat_ticks,spell_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
1.542747,80,24.138207,medium,0.5254672897196262,1.5254672897196262,1,798,4,2,2,2,2,0,0,0,0,0.007196261682243014,48,0.09707943925233646,0.001079439252336452,0.096,0.0,0.0
0.316177,73,45.261002,medium,0.29205607476635514,0.29205607476635514,0,721,4,2,2,2,2,0,0,0,0,0.00147196261682243,48,0.09622079439252337,0.0002207943925233645,0.096,0.0,0.0
2.722755,74,65.932884,medium,0.7325545171339564,2.7325545171339565,2,738,4,2,2,2,2,0,0,0,0,0.0,32,0.064,0.0,0.064,0.0,0.0
2.584186,58,82.339251,medium,0.573076323987539,2.573076323987539,2,577,4,2,2,2,2,0,0,0,0,0.0053971962616823025,34,0.06880957943925235,0.0008095794392523453,0.068,0.0,0.0
1.624808,84,106.124204,medium,0.6089563862928349,1.6089563862928349,1,833,4,2,2,2,2,0,0,0,0,0.021012461059190173,48,0.09915186915887853,0.003151869158878526,0.096,0.0,0.0
2.711609,63,123.135998,medium,0.7040498442367601,2.70404984423676,2,626,4,2,2,2,2,0,0,0,0,0.014392523364485998,34,0.07015887850467291,0.0021588785046728998,0.068,0.0,0.0
0.338872,77,145.168591,medium,0.3176791277258567,0.3176791277258567,0,765,4,2,2,2,2,0,0,0,0,0.011285046728972025,48,0.09769275700934581,0.0016927570093458039,0.096,0.0,0.0
1.618839,62,166.918808,medium,0.6039252336448585,1.6039252336448584,1,616,4,2,2,2,2,0,0,0,0,0.030093457943923936,36,0.0765140186915886,0.004514018691588589,0.07200000000000001,0.0,0.0
1.440194,68,185.743793,medium,0.43699376947040497,1.436993769470405,1,674,4,2,2,2,2,0,0,0,0,0.01733644859813009,34,0.07060046728971953,0.0026004672897195144,0.068,0.0,0.0
2.827056,75,206.791167,medium,0.9016355140186916,2.9016355140186914,2,748,4,2,2,2,2,0,0,0,0,0.001471962616822446,0,0.0002207943925233669,0.0002207943925233669,0.0,0.0,0.0
2.898396,90,232.317067,medium,0.8929127725856698,2.89291277258567,2,900,4,2,2,2,2,0,0,0,0,0.02322429906541956,46,0.09548364485981294,0.003483644859812934,0.092,0.0,0.0
1.541169,63,250.228168,medium,0.5118380062305296,1.5118380062305294,1,630,4,2,2,2,2,0,0,0,0,0.015537383177570202,45,0.09233060747663553,0.0023306074766355303,0.09,0.0,0.0
