#{"t_start": 1778876311.1333866, "env_id": "None"}
r,l,t,damage_pct,score,stars,ticks_elapsed
0.194287,57,24.705783,0.2510869565217391,0.2510869565217391,0,568
0.177233,65,45.626713,0.24153318077803204,0.24153318077803204,0,643
0.033819,58,64.662661,0.0914187643020595,0.0914187643020595,0,576
0.142417,61,83.512181,0.20251716247139587,0.20251716247139587,0,601
0.184506,59,100.727075,0.24290617848970253,0.24290617848970253,0,584
0.226011,59,117.947492,0.28501144164759723,0.28501144164759723,0,590
0.303,72,138.57024,0.375,0.375,0,720
0.086575,55,153.992655,0.14067505720823797,0.14067505720823797,0,541
0.246757,54,172.098161,0.30005720823798626,0.30005720823798626,0,533
0.230689,72,193.805554,0.3026887871853547,0.3026887871853547,0,720
0.080185,57,209.696728,0.1371853546910755,0.1371853546910755,0,570
0.192531,72,231.461408,0.2645308924485126,0.2645308924485126,0,720
0.062707,56,247.471519,0.11830663615560641,0.11830663615560641,0,556
0.161017,54,261.943702,0.21481693363844392,0.21481693363844392,0,538
0.162841,61,278.855931,0.22374141876430206,0.22374141876430206,0,609
0.22611,58,294.827917,0.2834096109839817,0.2834096109839817,0,573
