#{"t_start": 1778876311.0790102, "env_id": "None"}
r,l,t,damage_pct,score,stars,ticks_elapsed
0.187972,63,26.243354,0.2501716247139588,0.2501716247139588,0,622
0.138408,57,45.14291,0.1945080091533181,0.1945080091533181,0,561
0.227916,62,65.337889,0.28901601830663615,0.28901601830663615,0,611
0.213534,54,82.102654,0.2669336384439359,0.2669336384439359,0,534
0.126585,61,99.936948,0.18718535469107553,0.18718535469107553,0,606
0.052239,57,116.299694,0.10903890160183066,0.10903890160183066,0,568
0.050347,54,132.068007,0.10354691075514874,0.10354691075514874,0,532
0.246435,59,149.007717,0.30543478260869567,0.30543478260869567,0,590
0.26059,56,167.490837,0.3161899313501144,0.3161899313501144,0,556
0.137792,56,183.654034,0.19319221967963388,0.19319221967963388,0,554
0.280325,54,199.903459,0.334324942791762,0.334324942791762,0,540
0.221825,63,218.195531,0.2847254004576659,0.2847254004576659,0,629
0.040122,55,234.245421,0.09462242562929062,0.09462242562929062,0,545
0.054438,54,249.712017,0.10823798627002289,0.10823798627002289,0,538
0.178579,66,267.583417,0.244279176201373,0.244279176201373,0,657
2.506032,72,287.232399,0.5780320366132723,2.5780320366132723,2,720
0.151323,70,306.986266,0.2204233409610984,0.2204233409610984,0,691
