#{"t_start": 1778876311.0593386, "env_id": "None"}
r,l,t,damage_pct,score,stars,ticks_elapsed
0.275209,58,24.953345,0.3330091533180778,0.3330091533180778,0,578
0.057258,57,43.653949,0.11355835240274599,0.11355835240274599,0,563
0.251442,60,63.095528,0.311441647597254,0.311441647597254,0,600
0.069467,65,83.298384,0.13386727688787187,0.13386727688787187,0,644
0.151023,57,99.958208,0.20772311212814645,0.20772311212814645,0,567
0.15199,52,115.014772,0.20389016018306635,0.20389016018306635,0,519
0.170945,56,131.210711,0.22654462242562928,0.22654462242562928,0,556
0.163737,56,147.235153,0.21973684210526315,0.21973684210526315,0,560
0.207227,55,165.172509,0.2613272311212815,0.2613272311212815,0,541
0.266805,63,183.674461,0.3290045766590389,0.3290045766590389,0,622
0.050654,72,204.850832,0.12265446224256293,0.12265446224256293,0,720
0.117989,72,226.2234,0.18998855835240275,0.18998855835240275,0,720
0.160242,64,244.653532,0.22414187643020594,0.22414187643020594,0,639
0.236238,72,264.339692,0.30823798627002286,0.30823798627002286,0,720
0.353388,61,281.066955,0.41418764302059496,0.41418764302059496,0,608
0.180613,69,300.346328,0.24891304347826088,0.24891304347826088,0,683
