#{"t_start": 1778956384.6581798, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed
0.057854,64,20.610572,hard,0.12185354691075514,0.12185354691075514,0,640
0.166248,64,41.897394,hard,0.2297482837528604,0.2297482837528604,0,635
0.224421,57,61.634151,hard,0.2811212814645309,0.2811212814645309,0,567
0.236584,62,83.07105,hard,0.2982837528604119,0.2982837528604119,0,617
0.209104,70,106.264629,hard,0.2782036613272311,0.2782036613272311,0,691
0.220993,61,126.568878,hard,0.2812929061784897,0.2812929061784897,0,603
0.189728,72,150.944592,hard,0.26172768878718533,0.26172768878718533,0,720
0.168848,61,171.52511,hard,0.22934782608695653,0.22934782608695653,0,605
0.037713,61,193.879635,hard,0.09851258581235697,0.09851258581235697,0,608
0.103522,54,211.146957,hard,0.15692219679633868,0.15692219679633868,0,534
0.101368,71,234.618491,hard,0.17196796338672768,0.17196796338672768,0,706
0.1419,59,254.30318,hard,0.2,0.2,0,581
0.145602,56,272.568047,hard,0.20160183066361556,0.20160183066361556,0,560
0.240983,57,291.559265,hard,0.2974828375286041,0.2974828375286041,0,565
0.227684,71,315.522814,hard,0.2986842105263158,0.2986842105263158,0,710
0.220048,60,335.976662,hard,0.2797482837528604,0.2797482837528604,0,597
0.308319,59,358.431542,hard,0.3664187643020595,0.3664187643020595,0,581
0.097789,56,377.605801,hard,0.15308924485125858,0.15308924485125858,0,553
0.136389,54,396.332388,hard,0.18998855835240275,0.18998855835240275,0,536
2.597908,72,419.538031,hard,0.669908466819222,2.669908466819222,2,720
0.164241,59,439.991553,hard,0.22294050343249427,0.22294050343249427,0,587
0.232516,57,459.234669,hard,0.28901601830663615,0.28901601830663615,0,565
0.273423,72,483.378821,hard,0.3454233409610984,0.3454233409610984,0,720
0.167145,60,503.470117,hard,0.22654462242562928,0.22654462242562928,0,594
0.094704,59,525.083448,hard,0.15320366132723112,0.15320366132723112,0,585
0.138011,72,549.453009,hard,0.21001144164759725,0.21001144164759725,0,720
0.236384,62,570.851347,hard,0.2982837528604119,0.2982837528604119,0,619
0.083172,55,589.93439,hard,0.13787185354691076,0.13787185354691076,0,547
0.208149,72,614.150726,hard,0.2801487414187643,0.2801487414187643,0,720
0.126035,55,632.966497,hard,0.18043478260869567,0.18043478260869567,0,544
0.150969,60,652.968644,hard,0.21006864988558352,0.21006864988558352,0,591
0.066639,55,672.201668,hard,0.12133867276887872,0.12133867276887872,0,547
0.22567,61,693.279202,hard,0.28627002288329517,0.28627002288329517,0,606
0.075963,55,715.015232,hard,0.13026315789473683,0.13026315789473683,0,543
0.16444,58,733.812474,hard,0.22213958810068649,0.22213958810068649,0,577
0.248685,64,755.275167,hard,0.3121853546910755,0.3121853546910755,0,635
0.141953,55,773.506284,hard,0.19605263157894737,0.19605263157894737,0,541
0.096411,63,794.042377,hard,0.15921052631578947,0.15921052631578947,0,628
0.209676,57,812.871261,hard,0.2660755148741419,0.2660755148741419,0,564
0.096085,54,831.357453,hard,0.14948512585812357,0.14948512585812357,0,534
0.131511,54,848.928242,hard,0.18501144164759725,0.18501144164759725,0,535
0.068167,53,866.68384,hard,0.12116704805491992,0.12116704805491992,0,530
0.098092,58,888.454147,hard,0.15589244851258582,0.15589244851258582,0,578
0.186049,58,909.04879,hard,0.24324942791762014,0.24324942791762014,0,572
0.245981,63,931.011143,hard,0.3085812356979405,0.3085812356979405,0,626
0.091277,52,948.100136,hard,0.14267734553775743,0.14267734553775743,0,514
0.06556,62,967.371718,hard,0.1274599542334096,0.1274599542334096,0,619
0.24307,56,985.095875,hard,0.29897025171624714,0.29897025171624714,0,559
0.26387,72,1008.948599,hard,0.3358695652173913,0.3358695652173913,0,720
0.170147,71,1032.617526,hard,0.2408466819221968,0.2408466819221968,0,707
0.180918,72,1058.816987,hard,0.2529176201372998,0.2529176201372998,0,720
0.123195,72,1082.861265,hard,0.1951945080091533,0.1951945080091533,0,720
0.086495,60,1103.06709,hard,0.1455949656750572,0.1455949656750572,0,591
0.008573,56,1123.165429,hard,0.06367276887871853,0.06367276887871853,0,551
0.111216,66,1145.031159,hard,0.1767162471395881,0.1767162471395881,0,655
0.176752,57,1163.999743,hard,0.23335240274599542,0.23335240274599542,0,566
0.043627,55,1182.906645,hard,0.09822654462242562,0.09822654462242562,0,546
0.106758,57,1202.666967,hard,0.163558352402746,0.163558352402746,0,568
0.08407,52,1221.90584,hard,0.1358695652173913,0.1358695652173913,0,518
0.073258,53,1240.100524,hard,0.12585812356979406,0.12585812356979406,0,526
0.129487,60,1260.354209,hard,0.18878718535469108,0.18878718535469108,0,593
0.119258,57,1280.10382,hard,0.17545766590389017,0.17545766590389017,0,562
0.272126,64,1301.27142,hard,0.3355263157894737,0.3355263157894737,0,634
0.092903,60,1322.018376,hard,0.15240274599542333,0.15240274599542333,0,595
0.122478,59,1341.492926,hard,0.18077803203661327,0.18077803203661327,0,583
2.512451,70,1365.572541,hard,0.5821510297482837,2.5821510297482835,2,697
0.070353,52,1383.427249,hard,0.12145308924485126,0.12145308924485126,0,511
0.256355,68,1408.513787,hard,0.3234553775743707,0.3234553775743707,0,671
0.184143,54,1427.253618,hard,0.2372425629290618,0.2372425629290618,0,531
0.21691,67,1450.572328,hard,0.2834096109839817,0.2834096109839817,0,665
0.070873,56,1470.324675,hard,0.12677345537757437,0.12677345537757437,0,559
0.174832,54,1489.077871,hard,0.22803203661327232,0.22803203661327232,0,532
0.052336,54,1506.873704,hard,0.10623569794050343,0.10623569794050343,0,539
0.173734,56,1525.549687,hard,0.22963386727688787,0.22963386727688787,0,559
0.199368,60,1546.323977,hard,0.2592677345537757,0.2592677345537757,0,599
0.118314,57,1564.509918,hard,0.17471395881006865,0.17471395881006865,0,564
0.216043,60,1586.481855,hard,0.2753432494279176,0.2753432494279176,0,593
0.136697,61,1607.163844,hard,0.19719679633867276,0.19719679633867276,0,605
0.039536,55,1625.843564,hard,0.09393592677345537,0.09393592677345537,0,544
0.16926,71,1649.844956,hard,0.23975972540045767,0.23975972540045767,0,705
0.178755,57,1669.944661,hard,0.23535469107551488,0.23535469107551488,0,566
0.153437,67,1692.613901,hard,0.21973684210526315,0.21973684210526315,0,663
0.2194,56,1712.186892,hard,0.275,0.275,0,556
0.125998,72,1737.296628,hard,0.19799771167048055,0.19799771167048055,0,720
0.221109,62,1761.10833,hard,0.2830091533180778,0.2830091533180778,0,619
0.189855,59,1781.427732,hard,0.24805491990846681,0.24805491990846681,0,582
0.188465,57,1800.841429,hard,0.24456521739130435,0.24456521739130435,0,561
0.158725,64,1823.389002,hard,0.22202517162471397,0.22202517162471397,0,633
0.066554,56,1841.99099,hard,0.12225400457665904,0.12225400457665904,0,557
0.186051,59,1861.387093,hard,0.2444508009153318,0.2444508009153318,0,584
0.184845,55,1880.1859,hard,0.23964530892448513,0.23964530892448513,0,548
0.309979,72,1905.834854,hard,0.3819794050343249,0.3819794050343249,0,720
0.110637,60,1927.937474,hard,0.17013729977116704,0.17013729977116704,0,595
