#{"t_start": 1778956384.8067877, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed
0.273797,58,19.05507,medium,0.3309968847352025,0.3309968847352025,0,572
0.376237,68,41.196601,medium,0.4442367601246106,0.4442367601246106,0,680
1.551287,72,65.327674,medium,0.6232866043613707,1.6232866043613707,1,720
1.466785,72,89.993516,medium,0.538785046728972,1.538785046728972,1,720
1.524262,72,114.281263,medium,0.5962616822429907,1.5962616822429907,1,720
2.501085,55,132.950101,medium,0.5556853582554517,2.5556853582554515,2,546
0.134675,56,151.68646,medium,0.1898753894080997,0.1898753894080997,0,552
0.205882,72,178.171993,medium,0.2778816199376947,0.2778816199376947,0,720
2.485075,71,201.532208,medium,0.5560747663551402,2.55607476635514,2,710
0.255236,56,219.383001,medium,0.3104361370716511,0.3104361370716511,0,552
2.648561,72,243.147585,medium,0.7205607476635514,2.7205607476635514,2,720
2.672393,72,267.115365,medium,0.744392523364486,2.744392523364486,2,720
0.372646,71,290.753832,medium,0.4431464174454829,0.4431464174454829,0,705
0.307206,72,315.028795,medium,0.3792056074766355,0.3792056074766355,0,720
2.907206,72,339.88226,medium,0.9792056074766355,2.9792056074766355,2,720
1.492184,71,366.199091,medium,0.5630841121495327,1.5630841121495327,1,709
0.360009,72,391.137139,medium,0.43200934579439254,0.43200934579439254,0,720
0.319467,65,412.199929,medium,0.3835669781931464,0.3835669781931464,0,641
0.337628,59,432.031439,medium,0.39602803738317754,0.39602803738317754,0,584
0.369574,70,455.974208,medium,0.4391744548286604,0.4391744548286604,0,696
0.147605,56,474.642395,medium,0.20350467289719626,0.20350467289719626,0,559
2.862078,63,496.267129,medium,0.9250778816199376,2.925077881619938,2,630
2.798327,72,521.649472,medium,0.8703271028037384,2.8703271028037385,2,720
1.497159,72,546.148513,medium,0.569158878504673,1.5691588785046728,1,720
0.402611,72,571.030333,medium,0.4746105919003115,0.4746105919003115,0,720
0.239911,69,594.957356,medium,0.308411214953271,0.308411214953271,0,685
2.663125,72,619.544055,medium,0.7351246105919003,2.7351246105919005,2,720
3.9319,69,642.012789,medium,1.0,4.0,3,681
0.258079,60,662.997291,medium,0.3176791277258567,0.3176791277258567,0,596
