#{"t_start": 1778876763.4732337, "env_id": "None"}
r,l,t,damage_pct,score,stars,ticks_elapsed
0.082084,67,18.162154,0.1482837528604119,0.1482837528604119,0,662
0.171349,72,40.005007,0.24244851258581235,0.24244851258581235,0,711
0.138993,55,57.239737,0.19399313501144164,0.19399313501144164,0,550
0.110911,61,76.281288,0.1719107551487414,0.1719107551487414,0,610
0.302085,72,98.077157,0.3740846681922197,0.3740846681922197,0,720
0.205387,59,116.649733,0.2637871853546911,0.2637871853546911,0,584
0.16784,55,133.363809,0.22213958810068649,0.22213958810068649,0,543
0.218503,60,150.057868,0.2778032036613272,0.2778032036613272,0,593
0.131971,68,290.66138,0.19977116704805492,0.19977116704805492,0,678
0.148551,59,308.339497,0.20715102974828375,0.20715102974828375,0,586
0.200063,55,324.312031,0.25486270022883295,0.25486270022883295,0,548
0.159735,59,341.141126,0.2181350114416476,0.2181350114416476,0,584
0.289656,60,359.143707,0.3488558352402746,0.3488558352402746,0,592
0.139099,61,377.413867,0.19919908466819222,0.19919908466819222,0,601
0.129266,54,394.422863,0.1826659038901602,0.1826659038901602,0,534
0.150063,56,412.642831,0.20526315789473684,0.20526315789473684,0,552
