label,profile,seed,score,damage_pct,stars,steps,ticks,terminated,truncated,deployments,deployment_unique_cells,deployment_top_cell_fraction,deployment_top3_cell_fraction,deployment_quadrant_entropy,active_nearest_distance_mean,active_close_pair_fraction_mean,active_quadrant_entropy_mean,troop_damage_taken_pct,cannon_damage_pct,wizard_tower_damage_pct,mortar_damage_pct,bomb_damage_pct,splash_damage_pct,cannon_deaths,wizard_tower_deaths,mortar_deaths,bomb_deaths,splash_deaths,multi_hit_splash_events,wizard_tower_multi_hit_events,mortar_multi_hit_events,bomb_multi_hit_events,wall_breakers_deployed,wall_breaker_explosions,wall_breakers_dead_without_explosion,wall_segments_damaged_by_wb,wall_segments_destroyed_by_wb,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,spells_remaining,townhall_destroyed,defenses_destroyed
final_stochastic,hard,600000,0.49536613272311214,0.49536613272311214,0,82,818,1,0,65,51,0.046153846153846156,0.13846153846153847,0.2220630225397998,4.2030065323884385,0.1782967032967033,0.34890586196242496,0.9292394366197181,0.12935211267605645,0.3101690140845067,0.48971830985915493,0.0,0.7998873239436616,11,22,19,0,41,47,25,22,0,15,13,2,57,28,4,4,0,0,0,3
final_stochastic,hard,600001,1.5135926773455377,0.5135926773455377,1,77,764,1,0,65,49,0.06153846153846154,0.15384615384615385,0.2220630225397998,4.635305888365918,0.12102428088343581,0.45222786281309574,0.9542535211267598,0.24997183098591513,0.315521126760563,0.38876056338028164,0.0,0.7042816901408446,17,17,22,0,39,37,17,20,0,15,9,6,41,15,4,4,0,0,0,2
final_stochastic,hard,600002,0.3848970251716247,0.3848970251716247,0,84,832,1,0,65,49,0.06153846153846154,0.15384615384615385,0.24645788980805483,7.1789269149559285,0.12321428571428572,0.38717730507475523,0.9292394366197174,0.280197183098591,0.26639436619718276,0.38264788732394367,0.0,0.6490422535211264,13,22,17,0,39,27,11,16,0,15,13,2,59,28,4,4,0,0,0,4
final_stochastic,hard,600003,0.2656121281464532,0.2656121281464532,0,75,745,1,0,65,49,0.046153846153846156,0.13846153846153847,-0.0,6.289126983397881,0.13970588235294118,0.04004646646135804,0.9600281690140835,0.283971830985915,0.42721126760563327,0.24261971830985915,0.006225352112676058,0.6760563380281684,12,24,17,1,42,19,9,10,0,15,11,4,45,20,4,4,0,0,0,2
final_stochastic,hard,600004,0.321870709382151,0.321870709382151,0,73,724,1,0,65,51,0.046153846153846156,0.1076923076923077,0.05733775266807337,5.276151226261591,0.18260869565217389,0.3185782619305005,0.9154929577464783,0.22307042253521103,0.4117746478873236,0.2663661971830986,0.014281690140845071,0.6924225352112673,10,27,12,1,40,31,21,10,0,15,15,0,63,29,4,4,0,0,0,2
final_stochastic,hard,600005,1.4691075514874141,0.4691075514874142,1,100,999,1,0,65,52,0.06153846153846154,0.12307692307692308,0.16676100196548832,3.3255437387613047,0.2690021882879026,0.06665675785294041,0.9179718309859152,0.07354929577464792,0.28495774647887284,0.5411549295774648,0.018309859154929577,0.8444225352112673,4,21,24,1,46,40,22,18,0,15,15,0,73,31,4,4,0,0,1,2
final_stochastic,hard,600006,0.46510297482837526,0.46510297482837526,0,76,754,1,0,65,46,0.06153846153846154,0.15384615384615385,0.09911748204888313,4.4889836084535,0.17219222001830697,0.2360418133182097,0.9522253521126745,0.3531830985915484,0.36521126760563316,0.23383098591549292,0.0,0.5990422535211261,17,26,10,0,36,25,15,10,0,15,12,3,56,28,4,4,0,0,0,4
final_stochastic,hard,600007,0.4748569794050337,0.4748569794050337,0,100,1000,0,1,65,52,0.06153846153846154,0.12307692307692308,0.2220630225397998,3.9139132355522457,0.2342279763231439,0.2716070387604508,0.9230140845070417,0.23428169014084474,0.22233802816901393,0.39315492957746473,0.07323943661971831,0.6887323943661969,11,9,27,4,40,25,11,13,1,15,13,2,52,22,4,4,0,0,0,4
final_stochastic,hard,600008,2.718741418764302,0.7187414187643021,2,79,782,1,0,65,45,0.09230769230769231,0.18461538461538463,0.15610566617587138,3.8808814880993987,0.20511818428485096,0.3448580990203232,0.9501126760563376,0.1544788732394367,0.3366760563380278,0.45895774647887316,0.0,0.7956338028169009,6,20,28,0,48,36,17,19,0,15,11,4,54,20,4,4,0,0,1,4
final_stochastic,hard,600009,2.554364988558352,0.5543649885583524,2,81,801,1,0,65,55,0.03076923076923077,0.09230769230769231,0.24645788980805483,4.392153814212941,0.11938816738816738,0.4329698994050231,0.9391549295774648,0.14743661971830996,0.20991549295774634,0.5634929577464789,0.018309859154929577,0.7917183098591548,7,18,26,1,45,39,16,23,0,15,13,2,59,27,4,4,0,0,1,2
final_stochastic,hard,600010,2.815503432494279,0.8155034324942791,2,100,1000,0,1,65,56,0.06153846153846154,0.12307692307692308,0.16676100196548832,2.7738914180867686,0.37225871823395046,0.44807183921876925,0.9201690140845061,0.2023098591549294,0.36281690140845,0.23864788732394368,0.1163943661971831,0.7178591549295767,10,23,8,9,40,28,19,8,1,15,14,1,68,33,4,4,0,0,1,6
final_stochastic,hard,600011,0.28717391304347833,0.28717391304347833,0,74,733,1,0,65,49,0.06153846153846154,0.15384615384615385,0.13491422385153698,5.417116011543374,0.17265406162464986,0.12106577012639758,0.92112676056338,0.15436619718309866,0.32861971830985887,0.43814084507042256,0.0,0.7667605633802814,9,24,18,0,42,32,17,15,0,15,14,1,55,19,4,4,0,0,0,2
final_stochastic,hard,600012,0.37683066361556067,0.37683066361556067,0,74,736,1,0,65,39,0.07692307692307693,0.2153846153846154,0.13491422385153698,3.8612515146621957,0.190625,0.05870526461560392,0.9372394366197176,0.09802816901408459,0.4565352112676048,0.3474647887323944,0.035211267605633804,0.839211267605633,6,17,23,5,45,42,27,14,1,15,14,1,66,22,3,4,0,1,0,3
final_stochastic,hard,600013,0.3920537757437071,0.3920537757437071,0,75,741,1,0,65,55,0.046153846153846156,0.12307692307692308,0.1956217818146278,4.754227925192005,0.10476190476190476,0.37495169866356043,0.9267605633802802,0.2681690140845066,0.5080845070422525,0.1251549295774648,0.02535211267605634,0.6585915492957736,14,32,3,3,38,40,34,5,1,15,13,2,56,21,3,4,0,1,0,2
final_stochastic,hard,600014,0.34556064073226544,0.34556064073226544,0,78,780,1,0,65,47,0.046153846153846156,0.13846153846153847,0.2690705926112252,5.874127471720562,0.1530516431924883,0.11032475977206238,0.9485070422535204,0.22399999999999975,0.35219718309859116,0.3539999999999999,0.018309859154929577,0.7245070422535206,15,20,17,1,38,25,15,10,0,15,12,3,57,24,4,4,0,0,0,2
final_stochastic,hard,600015,1.4974027459954233,0.49740274599542333,1,79,786,1,0,65,50,0.046153846153846156,0.13846153846153847,0.1145020974334985,3.9835622921676226,0.2486022452124147,0.026162109206772824,0.9476901408450701,0.11273239436619728,0.36430985915492914,0.4706478873239437,0.0,0.8349577464788728,7,16,32,0,48,23,9,14,0,15,10,5,33,16,4,4,0,0,1,2
final_stochastic,hard,600016,0.46136155606407325,0.46136155606407325,0,80,795,1,0,65,49,0.07692307692307693,0.15384615384615385,0.13491422385153698,4.273846260439897,0.17314959114959114,0.35442822812553304,0.9341971830985903,0.4198873239436608,0.16752112676056335,0.32847887323943653,0.018309859154929577,0.5143098591549295,16,16,19,1,36,19,6,13,0,15,13,2,58,26,4,4,0,0,0,3
final_stochastic,hard,600017,2.6664187643020596,0.6664187643020595,2,82,818,1,0,65,50,0.09230769230769231,0.16923076923076924,0.13491422385153698,4.646191769534054,0.1570602642971064,0.17087314127335876,0.9479436619718299,0.3156619718309852,0.28273239436619685,0.2440845070422535,0.10546478873239437,0.6322816901408448,16,14,15,9,38,24,13,9,2,15,11,4,48,20,4,4,0,0,1,5
final_stochastic,hard,600018,2.537545766590389,0.537545766590389,2,77,765,1,0,65,51,0.06153846153846154,0.15384615384615385,0.24645788980805483,3.6863190088965476,0.17587535014005606,0.35211851389256954,0.9621971830985909,0.2544225352112672,0.23090140845070406,0.47687323943661974,0.0,0.7077746478873238,12,17,25,0,42,39,15,24,0,15,11,4,43,20,4,4,0,0,1,3
