label,profile,seed,score,damage_pct,stars,steps,ticks,terminated,truncated,deployments,deployment_unique_cells,deployment_top_cell_fraction,deployment_top3_cell_fraction,deployment_quadrant_entropy,active_nearest_distance_mean,active_close_pair_fraction_mean,active_quadrant_entropy_mean,troop_damage_taken_pct,cannon_damage_pct,wizard_tower_damage_pct,mortar_damage_pct,bomb_damage_pct,splash_damage_pct,cannon_deaths,wizard_tower_deaths,mortar_deaths,bomb_deaths,splash_deaths,multi_hit_splash_events,wizard_tower_multi_hit_events,mortar_multi_hit_events,bomb_multi_hit_events,wall_breakers_deployed,wall_breaker_explosions,wall_breakers_dead_without_explosion,wall_segments_damaged_by_wb,wall_segments_destroyed_by_wb,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,spells_remaining,townhall_destroyed,defenses_destroyed
final,hard,600060,1.4233409610983982,0.4233409610983982,1,70,696,1,0,65,2,0.7692307692307693,1.0,-0.0,2.7054753344247042,0.2078455361064057,0.0,0.9310422535211268,0.13335211267605646,0.18481690140845064,0.6128732394366198,0.0,0.7976901408450705,6,13,32,0,45,35,10,25,0,15,14,1,56,28,0,4,0,4,1,2
final,hard,600061,0.4562929061784897,0.4562929061784897,0,81,810,1,0,65,2,0.7692307692307693,1.0,-0.0,2.301099119834998,0.2116411592429692,0.32127917825953844,0.9999999999999993,0.2206760563380279,0.3126760563380277,0.39028169014084513,0.0763661971830986,0.7793239436619714,20,20,10,15,45,41,25,14,2,15,0,15,0,0,4,4,0,0,0,4
final,hard,600062,2.6076773455377573,0.6076773455377573,2,79,785,1,0,65,2,0.7692307692307693,1.0,-0.0,3.0692283581771345,0.19925722425722425,0.3722225751313727,0.9154929577464783,0.012394366197183095,0.29490140845070384,0.6081971830985914,0.0,0.9030985915492953,0,20,30,0,50,45,20,25,0,15,15,0,67,31,4,4,0,0,1,4
final,hard,600063,1.4505892448512585,0.45058924485125856,1,78,778,1,0,65,2,0.7692307692307693,1.0,-0.0,3.7599819041068927,0.1289424860853432,0.26894561404774614,0.9154929577464782,0.0539718309859155,0.3168169014084502,0.4996338028169013,0.04507042253521127,0.8615211267605628,2,19,25,4,48,51,27,23,1,15,15,0,71,33,4,4,0,0,1,2
final,hard,600064,1.5136155606407322,0.5136155606407322,1,80,792,1,0,65,3,0.6461538461538462,1.0,-0.0,2.3526955101551565,0.22221747550694923,0.11103293566284286,0.9742816901408445,0.11639436619718316,0.3711549295774641,0.48673239436619725,0.0,0.8578873239436614,6,21,27,0,48,44,24,20,0,15,11,4,55,25,4,4,0,0,0,5
final,hard,600065,2.663615560640732,0.6636155606407322,2,100,1000,0,1,65,2,0.7692307692307693,1.0,-0.0,2.495475538154639,0.1770165861074952,0.3190494724023181,0.9697464788732394,0.19552112676056327,0.15585915492957747,0.5572957746478874,0.06107042253521128,0.7742253521126761,18,9,26,8,43,29,9,18,2,15,3,12,13,5,4,4,0,0,1,4
final,hard,600066,0.31819221967963385,0.31819221967963385,0,69,685,1,0,65,2,0.7692307692307693,1.0,-0.0,2.0544036362470144,0.21789965986394558,0.0,0.9380281690140836,0.16326760563380285,0.46335211267605547,0.26318309859154926,0.048225352112676055,0.7747605633802808,14,18,15,7,40,50,39,10,1,15,11,4,39,17,0,4,0,4,0,1
final,hard,600067,0.3684210526315789,0.3684210526315789,0,82,819,1,0,65,2,0.7692307692307693,1.0,-0.0,2.531059130158977,0.11039584558103076,0.19525374957131023,0.9641126760563363,0.32799999999999924,0.5955774647887314,0.040535211267605634,0.0,0.636112676056337,14,37,4,0,41,48,46,2,0,15,10,5,44,22,4,4,0,0,0,3
final,hard,600068,0.2967276887871854,0.2967276887871854,0,75,741,1,0,65,3,0.6461538461538462,1.0,-0.0,3.399750041847615,0.1538160469667319,0.2259097194814899,0.9179718309859145,0.3236619718309852,0.30763380281690106,0.2866760563380282,0.0,0.5943098591549293,12,21,17,0,38,16,9,7,0,15,15,0,68,32,4,4,0,0,0,1
final,hard,600069,0.3890160183066362,0.3890160183066362,0,79,789,1,0,65,2,0.7692307692307693,1.0,-0.0,3.058917545076087,0.17668521954236238,0.19448321327184834,0.9341971830985913,0.11025352112676062,0.40574647887323906,0.3729295774647888,0.04526760563380281,0.8239436619718306,7,31,9,5,45,51,31,18,2,15,13,2,63,29,4,4,0,0,0,4
final,hard,600070,2.6315789473684212,0.631578947368421,2,77,766,1,0,65,3,0.6307692307692307,1.0,-0.0,1.89981185943408,0.26085018482278755,0.06006949285310672,0.9420563380281687,0.11909859154929586,0.3809859154929573,0.44197183098591547,0.0,0.8229577464788728,8,29,17,0,46,38,20,18,0,15,11,4,47,21,4,4,0,0,1,5
final,hard,600071,0.4667906178489692,0.4667906178489692,0,78,773,1,0,65,2,0.7692307692307693,1.0,-0.0,2.1779281199270724,0.18112398112398112,0.09107247068727564,0.9535774647887322,0.15504225352112685,0.30199999999999966,0.47005633802816904,0.026478873239436623,0.7985352112676053,12,10,29,4,43,44,20,23,1,15,10,5,46,23,4,4,0,0,0,4
final,hard,600072,0.4462242562929062,0.4462242562929062,0,80,797,1,0,65,2,0.7692307692307693,1.0,-0.0,1.9822508547406419,0.16466220137106213,0.37986007145169737,0.9774647887323941,0.12433802816901422,0.3163380281690137,0.5110422535211268,0.02574647887323944,0.8531267605633799,14,27,17,3,47,32,19,12,1,15,4,11,20,10,4,4,0,0,0,3
