profile,seed,steps,ticks,score,damage_pct,stars,terminated,truncated,wall_breakers_deployed,wall_breakers_alive_final,wall_breaker_explosions,wall_breakers_dead_without_explosion,wb_wall_damage,wb_unique_walls_damaged,wb_unique_walls_destroyed,wb_fresh_walls_destroyed,wb_predamaged_walls_destroyed,final_walls_damaged,final_walls_destroyed,total_wall_damage
hard,220040,60,596,0.4183638443935927,0.4183638443935927,0,True,False,10,0,10,0,7500.0,33,17,0,17,41,21,9281.7
hard,220041,68,673,0.1414302059496568,0.1414302059496568,0,True,False,10,0,7,3,5250.0,28,7,0,7,34,15,7477.0
hard,220042,78,777,0.21361556064073225,0.21361556064073225,0,True,False,10,0,9,1,6611.5,33,11,0,11,47,27,11307.0
hard,220043,74,735,0.34033180778032035,0.34033180778032035,0,True,False,10,0,6,4,4486.0,25,5,0,5,48,30,11484.5
hard,220044,68,671,0.4004004576659039,0.4004004576659039,0,True,False,10,0,7,3,5250.0,21,14,0,14,36,32,9995.5
hard,220045,59,585,0.09782608695652174,0.09782608695652174,0,True,False,10,0,5,5,3150.0,15,6,0,6,20,6,3948.0
hard,220046,59,586,0.2840961098398169,0.2840961098398169,0,True,False,10,0,6,4,4500.0,21,9,0,9,30,22,7229.9
hard,220047,90,900,0.2735240274599543,0.2735240274599543,0,False,True,10,0,6,4,3902.5,21,7,0,7,26,13,5844.0
hard,220048,86,853,0.30509153318077803,0.30509153318077803,0,True,False,10,0,8,2,6000.0,30,10,0,10,44,27,10442.0
hard,220049,59,587,0.19461098398169344,0.19461098398169344,0,True,False,10,0,7,3,4950.0,23,10,0,10,28,13,5959.5
hard,220050,63,629,0.23655606407322655,0.23655606407322655,0,True,False,10,0,7,3,5250.0,25,10,0,10,29,12,6099.2
hard,220051,58,571,0.3046910755148741,0.3046910755148741,0,True,False,10,0,7,3,5250.0,27,8,0,8,34,13,6813.5
hard,220052,70,692,0.26458810068649885,0.26458810068649885,0,True,False,10,0,9,1,6571.5,33,12,0,12,45,31,11201.1
hard,220053,60,597,0.2533752860411899,0.2533752860411899,0,True,False,10,0,5,5,3750.0,25,0,0,0,27,2,4350.0
hard,220054,59,586,0.2826086956521739,0.2826086956521739,0,True,False,10,0,9,1,6450.0,27,16,0,16,31,20,7449.0
hard,220055,56,553,0.1934782608695652,0.1934782608695652,0,True,False,10,0,6,4,4500.0,25,5,0,5,28,6,5230.5
hard,220056,55,550,0.1146910755148739,0.1146910755148739,0,True,False,10,0,6,4,4500.0,23,7,0,7,27,8,4975.5
hard,220057,61,605,0.33752860411899316,0.33752860411899316,0,True,False,10,0,7,3,5250.0,28,7,0,7,39,14,8205.7
hard,220058,65,645,0.32756292906178497,0.32756292906178497,0,True,False,10,0,7,3,5250.0,25,10,0,10,29,13,6188.5
hard,220059,61,602,0.275,0.275,0,True,False,10,0,9,1,6750.0,34,11,0,11,37,17,8093.5
hard,220060,64,639,0.3499427917620137,0.3499427917620137,0,True,False,10,0,8,2,5978.5,30,11,0,11,45,25,10385.5
hard,220061,90,900,0.3790617848970252,0.3790617848970252,0,False,True,10,0,8,2,5925.0,28,10,0,10,38,21,8876.65
hard,220062,57,569,0.21186498855835237,0.21186498855835237,0,True,False,10,0,8,2,5700.0,28,10,0,10,30,11,6141.2
hard,220063,61,604,0.3488558352402746,0.3488558352402746,0,True,False,10,0,6,4,3900.0,19,7,0,7,22,10,4647.0
hard,220064,57,570,0.15028604118993136,0.15028604118993136,0,True,False,10,0,6,4,4500.0,20,10,0,10,23,12,5124.5
hard,220065,58,577,0.1744279176201373,0.1744279176201373,0,True,False,10,0,7,3,5100.0,19,15,0,15,19,17,5400.0
hard,220066,56,555,0.25425629290617846,0.25425629290617846,0,True,False,10,0,4,6,3000.0,17,3,0,3,19,5,3600.0
hard,220067,61,610,0.40045766590389015,0.40045766590389015,0,True,False,10,0,9,1,6750.0,32,13,0,13,37,17,7846.0
hard,220068,66,653,0.25808924485125845,0.25808924485125845,0,True,False,10,0,9,1,6750.0,36,9,0,9,40,16,8215.5
hard,220069,64,632,0.2974828375286041,0.2974828375286041,0,True,False,10,0,8,2,6000.0,30,10,0,10,36,21,8544.0
hard,220070,60,593,0.3311212814645309,0.3311212814645309,0,True,False,10,0,6,4,4500.0,21,9,0,9,28,14,6246.0
hard,220071,65,648,0.19164759725400457,0.19164759725400457,0,True,False,10,0,6,4,4500.0,25,5,0,5,41,16,8246.9
hard,220072,58,573,0.21893592677345539,0.21893592677345539,0,True,False,10,0,5,5,3750.0,16,9,0,9,17,10,4186.5
hard,220073,58,576,0.21367276887871853,0.21367276887871853,0,True,False,10,0,8,2,5850.0,27,12,0,12,30,13,6213.85
hard,220074,56,555,0.16956521739130434,0.16956521739130434,0,True,False,10,0,6,4,4500.0,20,10,0,10,24,15,5761.55
hard,220075,72,713,0.44176201372997714,0.44176201372997714,0,True,False,10,0,9,1,5550.0,22,15,0,15,25,17,6147.0
hard,220076,60,594,0.2320366132723112,0.2320366132723112,0,True,False,10,0,7,3,4230.5,19,11,0,11,20,11,4531.5
hard,220077,60,595,0.1772540045766587,0.1772540045766587,0,True,False,10,0,9,1,6638.0,30,15,0,15,36,20,8468.4
hard,220078,58,578,0.22136155606407332,0.22136155606407332,0,True,False,10,0,5,5,3750.0,23,2,0,2,30,7,5337.5
hard,220079,68,680,0.14879862700228833,0.14879862700228833,0,True,False,10,0,7,3,5250.0,29,6,0,6,35,13,7064.65
hard,220080,58,576,0.2382036613272311,0.2382036613272311,0,True,False,10,0,7,3,5194.0,25,10,0,10,27,11,5644.5
hard,220081,60,598,0.2832494279176202,0.2832494279176202,0,True,False,10,0,7,3,5250.0,29,6,0,6,33,11,6600.0
hard,220082,64,639,0.2558924485125857,0.2558924485125857,0,True,False,10,0,8,2,5413.0,24,14,0,14,30,20,7434.5
hard,220083,56,559,0.18478260869565216,0.18478260869565216,0,True,False,10,0,6,4,4409.0,20,10,0,10,24,11,5122.35
hard,220084,58,571,0.1332265446224254,0.1332265446224254,0,True,False,10,0,4,6,3000.0,15,5,0,5,19,5,3249.9
hard,220085,62,615,0.2669336384439359,0.2669336384439359,0,True,False,10,0,4,6,3000.0,15,5,0,5,24,16,6043.700000000001
hard,220086,65,649,0.20411899313501145,0.20411899313501145,0,True,False,10,0,8,2,5550.0,23,14,0,14,25,18,6734.5
