#{"t_start": 1779135060.1916246, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.266613,75,27.759568,hard,0.2,0.2,0,745,8,4,4,4,4,0,0,0,0,0.023306636155606297,0.017884615384615443,0.0,0.23296703296703233,0.0,1,False,136,0.11327464788732394,0.1081573226544622,0.03295604395604388,0.008157322654462203,0.1,0.02795604395604388,0.0,0.005,0.0,0.0,0.0
0.380845,76,50.656905,hard,0.30503432494279176,0.30503432494279176,0,754,8,4,4,4,4,0,0,0,0,0.0061270022883295455,0.014711538461538522,0.0,0.32554945054944984,0.0,2,False,110,0.09109154929577465,0.10214445080091535,0.049065934065933986,0.002144450800915341,0.1,0.039065934065933984,0.0,0.01,0.0,0.0,0.0
0.295447,90,76.206724,hard,0.27179633867276887,0.27179633867276887,0,900,8,4,4,4,4,0,0,0,0,0.008770022883295245,0.02105769230769243,0.0,0.24862637362637266,0.38033333333333336,2,False,34,0.020950704225352113,0.03578253617816742,0.07786849816849804,0.0030695080091533355,0.032713028169014086,0.029835164835164716,0.038033333333333336,0.01,0.0,0.0,0.0
0.26183,72,97.317115,hard,0.2877574370709382,0.2877574370709382,0,718,7,4,3,4,3,0,0,0,1,0.020080091533180824,0.0,0.0,0.19642857142857142,0.0,1,False,30,0.03369718309859155,0.017300919360556943,0.028571428571428574,0.007028032036613288,0.04027288732394366,0.023571428571428573,0.0,0.005,0.0,0.0,0.03
0.368664,80,120.62222,hard,0.30167048054919915,0.30167048054919915,0,791,8,4,4,4,4,0,0,0,0,0.008649885583524064,0.0,0.0,0.27554945054945057,0.0,2,False,104,0.09683098591549295,0.10302745995423343,0.04306593406593407,0.003027459954233422,0.1,0.03306593406593407,0.0,0.01,0.0,0.0,0.0
0.14657,75,143.031225,hard,0.08933638443935929,0.08933638443935929,0,746,8,4,4,4,4,0,0,0,0,0.0031235697940503594,0.00750000000000004,0.0,0.2145054945054942,0.0,1,False,129,0.10172535211267605,0.10109324942791763,0.030740659340659306,0.0010932494279176257,0.1,0.025740659340659305,0.0,0.005,0.0,0.0,0.0
0.303628,83,172.810452,hard,0.23497711670480506,0.23497711670480506,0,822,8,4,4,4,4,0,0,0,0,0.01033180778031993,0.0005769230769230771,0.0,0.3418956043956044,0.0,2,False,89,0.06894366197183098,0.09982387920198522,0.05102747252747253,0.003616132723111975,0.09620774647887324,0.041027472527472526,0.0,0.01,0.0,0.0,0.0
0.265388,75,194.880574,hard,0.18588100686498849,0.18588100686498849,0,745,8,4,4,4,4,0,0,0,0,0.005045766590388983,0.00894230769230775,0.0,0.3662225274725272,0.0,2,False,89,0.07172535211267606,0.1000600323911432,0.053946703296703265,0.0017660183066361438,0.09829401408450705,0.04394670329670326,0.0,0.01,0.0,0.0,0.0
0.386095,76,216.951233,hard,0.29974828375286044,0.29974828375286044,0,756,8,4,4,4,4,0,0,0,0,0.005766590389016078,0.013269230769230915,0.0,0.443626373626373,0.0,2,False,83,0.07359154929577465,0.09871196860798662,0.06323516483516475,0.0020183066361556274,0.09669366197183099,0.05323516483516476,0.0,0.01,0.0,0.0,0.0
0.315691,90,243.51158,hard,0.25028604118993136,0.25028604118993136,0,900,8,4,4,4,4,0,0,0,0,0.005406178489702533,0.01298076923076927,0.0,0.5721153846153845,0.0,4,False,60,0.04647887323943662,0.06675131740097336,0.08865384615384615,0.0018921624713958867,0.06485915492957747,0.06865384615384615,0.0,0.02,0.0,0.0,0.0
