#{"t_start": 1779135060.2363682, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
1.736939,83,29.612673,medium,0.6503894080996885,1.6503894080996884,1,823,8,4,4,4,4,0,0,0,0,0.007196261682243014,0.0028378378378378696,0.0,0.6646396396396397,0.0,2,False,66,0.058098591549295774,0.07909263525075688,0.08975675675675676,0.0025186915887850546,0.07657394366197183,0.07975675675675677,0.0,0.01,0.0,0.0,0.0
1.635609,89,56.071726,medium,0.5233644859813084,1.5233644859813085,1,887,8,4,4,4,4,0,0,0,0,0.02404205607476643,0.008986486486486474,0.0,0.6443693693693695,0.08633333333333333,3,False,82,0.06742957746478873,0.0999869027247598,0.10095765765765764,0.00841471962616825,0.09157218309859155,0.07732432432432432,0.008633333333333333,0.015,0.0,0.0,0.0
3.141832,85,80.526415,medium,0.8486760124610592,2.848676012461059,2,842,8,4,4,4,4,0,0,0,0,0.033528037383177126,0.0,0.14349999999999807,0.8385135135135136,0.9999999999999959,3,True,146,0.11725352112676056,0.111734813084112,0.2656216216216212,0.011734813084111992,0.1,0.1006216216216216,0.09999999999999959,0.015,0.05,0.0,0.0
0.58945,80,103.662852,medium,0.4771105919003116,0.4771105919003116,0,795,8,4,4,4,4,0,0,0,0,0.03876168224299073,0.014662162162162325,0.0,0.5689414414414408,0.0,2,False,115,0.09156690140845071,0.11356658878504676,0.07827297297297289,0.013566588785046756,0.1,0.0682729729729729,0.0,0.01,0.0,0.0,0.0
1.738962,81,127.727933,medium,0.5747897196261673,1.5747897196261673,1,810,8,4,4,4,4,0,0,0,0,0.026658878504672003,0.013716216216216366,0.09379999999999596,0.5139414414414408,0.828799999999996,1,False,68,0.06971830985915493,0.0956193398710014,0.14955297297297254,0.0093306074766352,0.0862887323943662,0.0616729729729729,0.08287999999999965,0.005,0.0,0.0,0.0
3.075868,90,154.251285,medium,0.7875389408099689,2.787538940809969,2,900,8,4,4,4,4,0,0,0,0,0.05260124610591842,0.041441441441441434,0.1637999999999972,0.7909909909909889,0.9999999999999959,3,True,96,0.08535211267605634,0.11841043613707145,0.2599189189189183,0.018410436137071443,0.1,0.09491891891891868,0.09999999999999959,0.015,0.05,0.0,0.0
1.622223,76,182.124349,medium,0.5248052959501557,1.5248052959501557,1,760,8,4,4,4,4,0,0,0,0,0.048084112149532836,0.03074324324324307,0.0,0.6832207207207194,0.0,3,False,46,0.048802816901408454,0.07643155192839282,0.09698648648648633,0.016829439252336494,0.059602112676056335,0.08198648648648633,0.0,0.015,0.0,0.0,0.0
1.649736,90,208.331969,medium,0.5445482866043614,1.5445482866043614,1,900,8,4,4,4,4,0,0,0,0,0.034509345794392236,0.022229729729729385,0.0,0.8004504504504505,0.014,3,False,68,0.04887323943661972,0.08273320060550207,0.11245405405405402,0.01207827102803728,0.07065492957746479,0.09605405405405402,0.0014000000000000002,0.015,0.0,0.0,0.0
1.717071,90,234.98818,medium,0.615708722741433,1.615708722741433,1,900,8,4,4,4,4,0,0,0,0,0.02468847352024943,0.017950450450450496,0.0,0.5643468468468461,0.0,3,False,97,0.08947183098591549,0.10864096573208731,0.08272162162162154,0.008640965732087301,0.1,0.06772162162162154,0.0,0.015,0.0,0.0,0.0
0.586808,82,259.804032,medium,0.47967289719626166,0.47967289719626166,0,813,8,4,4,4,4,0,0,0,0,0.026495327102803595,0.0,0.0,0.5763513513513514,0.0,2,False,150,0.135,0.10927336448598127,0.07916216216216215,0.009273364485981258,0.1,0.06916216216216216,0.0,0.01,0.0,0.0,0.0
