#{"t_start": 1779135060.2049508, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.366429,90,31.510266,hard,0.30593821510297486,0.30593821510297486,0,900,8,4,4,4,4,0,0,0,0,0.0045652173913043985,0.0,0.0,0.3967032967032967,0.0,2,False,78,0.06971830985915493,0.09288655848132273,0.057604395604395606,0.0015978260869565393,0.09128873239436619,0.047604395604395604,0.0,0.01,0.0,0.0,0.0
0.43195,80,55.565368,hard,0.32302631578947366,0.32302631578947366,0,794,8,4,4,4,4,0,0,0,0,0.014056064073226621,0.03375000000000018,0.0,0.528365384615383,0.0,4,False,122,0.1101056338028169,0.10491962242562933,0.08340384615384594,0.004919622425629317,0.1,0.06340384615384594,0.0,0.02,0.0,0.0,0.0
0.331299,75,77.238685,hard,0.2673913043478261,0.2673913043478261,0,745,8,4,4,4,4,0,0,0,0,0.00348398169336384,0.008365384615384604,0.0,0.39093406593406554,0.0,2,False,78,0.05503521126760563,0.08149580204338158,0.05691208791208787,0.0012193935926773439,0.08027640845070423,0.04691208791208787,0.0,0.01,0.0,0.0,0.0
0.312862,83,101.35072,hard,0.2857551487414188,0.2857551487414188,0,826,8,4,4,4,4,0,0,0,0,0.023443935926773577,0.0,0.0,0.19162087912087913,0.0,1,False,68,0.05267605633802817,0.08171241982789187,0.0279945054945055,0.00820537757437075,0.07350704225352113,0.022994505494505497,0.0,0.005,0.0,0.0,0.0
2.877972,90,127.759518,hard,0.6598970251716247,2.6598970251716247,2,896,8,4,4,4,4,0,0,0,0,0.026430205949656494,0.0,0.08260000000000044,0.43063186813186816,0.9999999999999959,3,True,82,0.05433098591549296,0.0909988115189995,0.21667582417582376,0.009250572082379773,0.08174823943661973,0.05167582417582418,0.0999999999999996,0.015,0.05,0.0,0.0
1.611494,76,150.399034,hard,0.5084782608695652,1.5084782608695653,1,759,8,4,4,4,4,0,0,0,0,0.009851258581235648,0.012692307692307487,0.0,0.5039010989010984,0.0,3,False,142,0.12028169014084507,0.10344794050343248,0.07546813186813181,0.0034479405034324767,0.1,0.06046813186813181,0.0,0.015,0.0,0.0,0.0
0.332618,78,178.932092,hard,0.25629862700228834,0.25629862700228834,0,779,8,4,4,4,4,0,0,0,0,0.0001201372997711684,0.0002884615384615417,0.0,0.3681456043956044,0.0,2,False,130,0.11549295774647887,0.10004204805491991,0.05417747252747253,4.2048054919908934e-05,0.1,0.044177472527472526,0.0,0.01,0.0,0.0,0.0
0.39099,80,202.095203,hard,0.3165675057208235,0.3165675057208235,0,792,8,4,4,4,4,0,0,0,0,0.019942791762013395,0.0,0.0,0.3053571428571429,0.0,2,False,140,0.12338028169014084,0.10697997711670469,0.04664285714285715,0.006979977116704688,0.1,0.03664285714285715,0.0,0.01,0.0,0.0,0.0
0.346292,82,226.08959,hard,0.2691533180778032,0.2691533180778032,0,815,8,4,4,4,4,0,0,0,0,0.0021624713958809656,0.005192307692307593,0.0,0.3990109890109888,0.0,2,False,136,0.11542253521126761,0.10075686498855835,0.057881318681318655,0.0007568649885583379,0.1,0.04788131868131865,0.0,0.01,0.0,0.0,0.0
0.436037,75,248.334079,hard,0.3607837528604119,0.3607837528604119,0,748,8,4,4,4,4,0,0,0,0,0.021024027459954287,0.02250000000000025,0.0,0.3141208791208787,0.0,1,False,112,0.1022887323943662,0.107358409610984,0.042694505494505444,0.007358409610983999,0.1,0.03769450549450545,0.0,0.005,0.0,0.0,0.0
0.590083,88,275.192572,hard,0.4966247139588101,0.4966247139588101,0,871,8,4,4,4,4,0,0,0,0,0.020543478260869618,0.010096153846153854,0.0,0.486401098901099,0.0,3,False,96,0.07056338028169014,0.10719021739130437,0.07336813186813188,0.007190217391304365,0.1,0.05836813186813188,0.0,0.015,0.0,0.0,0.0
0.271521,83,300.402943,hard,0.2212643020594964,0.2212643020594964,0,826,8,4,4,4,4,0,0,0,0,0.021144164759724957,0.02134615384615399,0.0,0.17046703296703303,0.0,1,False,108,0.08126760563380282,0.10740045766590374,0.02545604395604396,0.007400457665903733,0.1,0.02045604395604396,0.0,0.005,0.0,0.0,0.0
0.352498,84,330.856107,hard,0.30102974828375284,0.30102974828375284,0,833,8,4,4,4,4,0,0,0,0,0.005045766590389036,0.012115384615384665,0.0,0.2861263736263738,0.0,2,False,82,0.06355633802816901,0.09043327182776292,0.04433516483516485,0.0017660183066361627,0.08866725352112675,0.03433516483516485,0.0,0.01,0.0,0.0,0.0
0.255441,76,353.400803,hard,0.17270594965675046,0.17270594965675046,0,752,8,4,4,4,4,0,0,0,0,0.0034839816933637654,0.003173076923076958,0.0,0.3892994505494504,0.0,2,False,102,0.07045774647887323,0.10121939359267733,0.05671593406593404,0.0012193935926773179,0.1,0.04671593406593404,0.0,0.01,0.0,0.0,0.0
0.380613,77,376.835248,hard,0.3176315789473685,0.3176315789473685,0,763,8,4,4,4,4,0,0,0,0,0.006006864988558376,0.006346153846153916,0.0,0.2681593406593404,0.0,1,False,133,0.11309859154929577,0.10210240274599544,0.037179120879120856,0.002102402745995432,0.1,0.03217912087912086,0.0,0.005,0.0,0.0,0.0
0.304699,77,399.833014,hard,0.22616704805491988,0.22616704805491988,0,768,8,4,4,4,4,0,0,0,0,0.0016819221967963116,0.0040384615384614735,0.0,0.37285714285714266,0.0,2,False,126,0.10711267605633802,0.10058867276887871,0.054742857142857114,0.0005886727688787091,0.1,0.04474285714285711,0.0,0.01,0.0,0.0,0.0
0.347269,76,423.242136,hard,0.26498855835240276,0.26498855835240276,0,752,8,4,4,4,4,0,0,0,0,0.0022826086956521784,0.005480769230769241,0.0,0.38901098901098885,0.0,2,False,98,0.0852112676056338,0.10079891304347827,0.056681318681318656,0.0007989130434782623,0.1,0.046681318681318654,0.0,0.01,0.0,0.0,0.0
0.384413,80,447.987003,hard,0.31590389016018305,0.31590389016018305,0,799,8,4,4,4,4,0,0,0,0,0.019221967963386634,0.0,0.0,0.264010989010989,0.0,2,False,104,0.08700704225352113,0.10672768878718533,0.041681318681318684,0.006727688787185321,0.1,0.03168131868131868,0.0,0.01,0.0,0.0,0.0
0.300413,88,480.028187,hard,0.2453260869565217,0.2453260869565217,0,880,8,4,4,4,4,0,0,0,0,0.009010297482837264,0.0008653846153846252,0.0,0.3417994505494505,0.0,2,False,75,0.06855633802816902,0.09207085764011981,0.05101593406593406,0.0031536041189930424,0.08891725352112677,0.04101593406593406,0.0,0.01,0.0,0.0,0.0
0.441245,76,502.334094,hard,0.3598970251716247,0.3598970251716247,0,753,8,4,4,4,4,0,0,0,0,0.006544622425629307,0.003021978021978023,0.0,0.369642857142857,0.0,2,False,148,0.13415492957746478,0.10229061784897027,0.05435714285714285,0.0022906178489702574,0.1,0.044357142857142845,0.0,0.01,0.0,0.0,0.0
0.51495,90,530.160588,hard,0.41538901601830663,0.41538901601830663,0,900,8,4,4,4,4,0,0,0,0,0.02632723112128153,0.029423076923076972,0.0,0.5028846153846147,0.0,4,False,120,0.09464788732394366,0.10921453089244854,0.08034615384615376,0.009214530892448532,0.1,0.06034615384615376,0.0,0.02,0.0,0.0,0.0
0.40495,77,553.19521,hard,0.34499427917620135,0.34499427917620135,0,770,8,4,4,4,4,0,0,0,0,0.019582379862700217,0.010961538461538493,0.0,0.35563186813186826,0.0,3,False,67,0.05190140845070423,0.07927988928997323,0.05767582417582418,0.0068538329519450755,0.07242605633802816,0.04267582417582418,0.0,0.015,0.0,0.0,0.0
0.420068,77,576.327761,hard,0.3331407322654461,0.3331407322654461,0,763,8,4,4,4,4,0,0,0,0,0.004685354691075393,0.011249999999999708,0.0,0.3882280219780215,0.0,3,False,114,0.09760563380281691,0.10163987414187639,0.0615873626373626,0.0016398741418763875,0.1,0.0465873626373626,0.0,0.015,0.0,0.0,0.0
0.368859,78,599.943641,hard,0.28643592677345536,0.28643592677345536,0,771,8,4,4,4,4,0,0,0,0,0.010045766590389056,0.024120879120879218,0.0,0.44050824175824077,0.0,2,False,73,0.0755281690140845,0.09666214506719956,0.0628609890109889,0.0035160183066361697,0.09314612676056339,0.0528609890109889,0.0,0.01,0.0,0.0,0.0
0.33937,85,625.404014,hard,0.2758867276887872,0.2758867276887872,0,841,8,4,4,4,4,0,0,0,0,0.019101830663615347,0.0014423076923077084,0.0,0.3017170329670329,0.0,1,False,90,0.07292253521126761,0.1063775421407161,0.04120604395604394,0.006685640732265373,0.09969190140845072,0.036206043956043946,0.0,0.005,0.0,0.0,0.0
0.162146,78,654.162046,hard,0.1132437070938215,0.1132437070938215,0,771,8,4,4,4,4,0,0,0,0,0.003003432494279196,0.00721153846153851,0.0,0.2719093406593406,0.0,1,False,81,0.062429577464788735,0.08837338447158928,0.037629120879120875,0.0010512013729977185,0.08732218309859156,0.03262912087912088,0.0,0.005,0.0,0.0,0.0
