#{"t_start": 1779135060.2410154, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed,spell_casts,rage_casts,freeze_casts,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,wasted_rage_casts,wasted_freeze_casts,spells_remaining,rage_bonus_damage_pct,rage_bonus_defense_damage_pct,rage_bonus_townhall_damage_pct,defense_damage_pct,townhall_damage_pct,defenses_destroyed,townhall_destroyed,frozen_threat_ticks,frozen_threat_damage_pct,spell_shaping_reward_total,objective_shaping_reward_total,rage_effect_reward_total,freeze_effect_reward_total,defense_damage_reward_total,townhall_damage_reward_total,defense_destroy_reward_total,townhall_destroy_reward_total,wasted_spell_penalty_total,unused_spell_penalty_total
0.410132,77,28.104959,hard,0.3730091533180777,0.3730091533180777,0,764,8,4,4,4,4,0,0,0,0,0.0026430205949656473,0.006346153846153779,0.0,0.33381868131868103,0.0,2,False,65,0.04005281690140845,0.0634646698842943,0.05005824175824172,0.0009250572082379765,0.06253961267605633,0.04005824175824172,0.0,0.01,0.0,0.0,0.0
0.424434,85,53.424965,hard,0.3555491990846682,0.3555491990846682,0,846,8,4,4,4,4,0,0,0,0,0.02161899313501111,0.0034478021978021967,0.0,0.3592032967032966,0.0,2,False,82,0.06908450704225352,0.10038002787894401,0.05310439560439559,0.007566647597253888,0.09281338028169013,0.043104395604395586,0.0,0.01,0.0,0.0,0.0
0.366777,84,77.472381,hard,0.34759725400457664,0.34759725400457664,0,838,8,4,4,4,4,0,0,0,0,0.01585812356979377,0.019903846153846265,0.0,0.3806318681318671,0.0,3,False,34,0.026338028169014083,0.04230386437618838,0.06067582417582406,0.00555034324942782,0.036753521126760565,0.04567582417582406,0.0,0.015,0.0,0.0,0.0
0.101063,71,98.355507,hard,0.20116132723112135,0.20116132723112135,0,703,5,3,2,3,2,0,0,0,3,0.0027631578947368723,0.0066346153846154575,0.0,0.2357554945054942,0.0,1,False,24,0.018591549295774647,-0.0630892327650111,0.0332906593406593,0.0009671052631579054,0.025943661971830987,0.028290659340659302,0.0,0.005,0.0,0.0,0.09
0.358051,83,122.665692,hard,0.29554347826086935,0.29554347826086935,0,829,8,4,4,4,4,0,0,0,0,0.003724256292906031,0.0,0.0,0.2842032967032967,0.0,2,False,131,0.10142605633802818,0.10130348970251711,0.0441043956043956,0.0013034897025171108,0.1,0.0341043956043956,0.0,0.01,0.0,0.0,0.0
0.582321,76,145.336945,hard,0.44553203661327206,0.44553203661327206,0,760,8,4,4,4,4,0,0,0,0,0.014296338672768619,0.0,0.08329999999999849,0.23612637362637362,0.8229666666666631,2,False,87,0.05820422535211268,0.09215688754955352,0.12063183150183115,0.005003718535469016,0.0871531690140845,0.02833516483516484,0.08229666666666632,0.01,0.0,0.0,0.0
0.33356,75,172.759258,hard,0.2565045766590389,0.2565045766590389,0,742,8,4,4,4,4,0,0,0,0,0.005766590389016029,0.01384615384615387,0.0,0.36864010989010926,0.0,1,False,99,0.08218309859154929,0.10201830663615562,0.049236813186813104,0.00201830663615561,0.1,0.044236813186813106,0.0,0.005,0.0,0.0,0.0
0.315537,84,197.377095,hard,0.301487414187643,0.301487414187643,0,837,8,4,4,4,4,0,0,0,0,0.0008581235697940507,0.0020604395604395614,0.0,0.4708791208791208,0.0,3,False,24,0.018591549295774647,0.026244005221258904,0.0715054945054945,0.0003003432494279177,0.025943661971830987,0.0565054945054945,0.0,0.015,0.0,0.0,0.0
0.307435,77,219.945018,hard,0.24096109839816934,0.24096109839816934,0,763,8,4,4,4,4,0,0,0,0,0.0018020594965675039,0.0,0.0,0.26785714285714285,0.0,2,False,82,0.08211267605633803,0.10063072082379863,0.04214285714285715,0.0006307208237986263,0.1,0.03214285714285715,0.0,0.01,0.0,0.0,0.0
0.363263,82,244.010218,hard,0.2831922196796339,0.2831922196796339,0,815,8,4,4,4,4,0,0,0,0,0.011510297482837543,0.02763736263736267,0.0,0.39618131868131734,0.0,2,False,105,0.0848943661971831,0.10402860411899315,0.057541758241758084,0.004028604118993139,0.1,0.04754175824175808,0.0,0.01,0.0,0.0,0.0
0.456285,78,267.927055,hard,0.3684210526315789,0.3684210526315789,0,772,8,4,4,4,4,0,0,0,0,0.010091533180778097,0.02423076923076939,0.0,0.39010989010988895,0.0,3,False,90,0.07295774647887324,0.10325034647242727,0.06181318681318667,0.0035320366132723336,0.09971830985915493,0.04681318681318667,0.0,0.015,0.0,0.0,0.0
0.421691,77,291.218128,hard,0.34133867276887864,0.34133867276887864,0,769,8,4,4,4,4,0,0,0,0,0.015137299771166955,0.0,0.0,0.40824175824175823,0.0,2,False,86,0.06661971830985916,0.09826284365230281,0.058989010989010965,0.005298054919908433,0.09296478873239437,0.04898901098901096,0.0,0.01,0.0,0.0,0.0
0.329448,77,319.525901,hard,0.25834096109839794,0.25834096109839794,0,768,8,4,4,4,4,0,0,0,0,0.007568649885583273,0.004326923076923073,0.0,0.2938186813186811,0.0,2,False,161,0.11556338028169014,0.10264902745995415,0.04525824175824174,0.002649027459954145,0.1,0.035258241758241736,0.0,0.01,0.0,0.0,0.0
0.493504,77,342.545067,hard,0.3948512585812357,0.3948512585812357,0,762,8,4,4,4,4,0,0,0,0,0.01549771167048058,0.03721153846153854,0.0,0.4535714285714269,0.0,3,False,112,0.10394366197183098,0.10542419908466821,0.06942857142857123,0.005424199084668204,0.1,0.05442857142857123,0.0,0.015,0.0,0.0,0.0
0.480061,90,369.644428,hard,0.4232837528604119,0.4232837528604119,0,900,8,4,4,4,4,0,0,0,0,0.010932494279176233,0.014423076923076981,0.0,0.27458791208791195,0.0,2,False,119,0.1079049295774648,0.10382637299771169,0.04295054945054944,0.003826372997711681,0.1,0.03295054945054944,0.0,0.01,0.0,0.0,0.0
