#{"t_start": 1779049698.0013242, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed
0.144408,63,31.514288,hard,0.20720823798627003,0.20720823798627003,0,628
0.138004,66,52.149652,hard,0.2032036613272311,0.2032036613272311,0,652
0.114469,59,69.217098,hard,0.17276887871853547,0.17276887871853547,0,583
0.0293,58,86.032917,hard,0.08729977116704805,0.08729977116704805,0,580
0.077692,66,106.330215,hard,0.14319221967963386,0.14319221967963386,0,655
0.141493,65,127.06299,hard,0.2062929061784897,0.2062929061784897,0,648
0.184942,90,154.74362,hard,0.27454233409610984,0.27454233409610984,0,896
0.073902,90,195.356335,hard,0.16390160183066363,0.16390160183066363,0,900
0.085779,59,212.717948,hard,0.1438787185354691,0.1438787185354691,0,581
0.269054,79,236.937968,hard,0.3476544622425629,0.3476544622425629,0,786
0.0174,58,254.561371,hard,0.07540045766590389,0.07540045766590389,0,580
0.168949,62,272.84546,hard,0.2305491990846682,0.2305491990846682,0,616
0.313474,65,293.342206,hard,0.37757437070938216,0.37757437070938216,0,641
0.109762,58,311.193924,hard,0.167162471395881,0.167162471395881,0,574
0.139597,58,328.073095,hard,0.19759725400457667,0.19759725400457667,0,580
0.326486,62,360.987783,hard,0.3879862700228833,0.3879862700228833,0,615
0.031703,59,378.737836,hard,0.09010297482837529,0.09010297482837529,0,584
0.056533,60,396.717605,hard,0.11653318077803204,0.11653318077803204,0,600
0.16374,59,414.476788,hard,0.22213958810068649,0.22213958810068649,0,584
0.183649,60,433.019264,hard,0.24284897025171626,0.24284897025171626,0,592
0.247594,73,455.807273,hard,0.3197940503432494,0.3197940503432494,0,722
0.137313,62,475.727671,hard,0.19891304347826086,0.19891304347826086,0,616
0.139081,58,493.7442,hard,0.19628146453089246,0.19628146453089246,0,572
0.177957,59,547.136778,hard,0.23695652173913043,0.23695652173913043,0,590
0.174724,59,564.841989,hard,0.23352402745995424,0.23352402745995424,0,588
0.087199,62,583.565494,hard,0.14919908466819223,0.14919908466819223,0,620
0.100409,58,601.925958,hard,0.1580091533180778,0.1580091533180778,0,576
0.164846,63,621.705761,hard,0.22774599542334095,0.22774599542334095,0,629
0.105389,60,640.422637,hard,0.16538901601830663,0.16538901601830663,0,600
0.142016,72,662.933443,hard,0.21361556064073225,0.21361556064073225,0,716
0.056044,58,680.580599,hard,0.11384439359267734,0.11384439359267734,0,578
0.130692,63,700.061799,hard,0.19319221967963388,0.19319221967963388,0,625
