#{"t_start": 1779049697.8630836, "env_id": "None"}
r,l,t,profile,damage_pct,score,stars,ticks_elapsed
0.3199,64,31.954894,medium,0.3830996884735203,0.3830996884735203,0,632
2.596501,80,56.163965,medium,0.6757009345794392,2.675700934579439,2,792
2.7029,73,77.722918,medium,0.775,2.775,2,721
1.489361,90,104.795443,medium,0.579361370716511,1.5793613707165108,1,900
0.126075,64,125.087571,medium,0.1898753894080997,0.1898753894080997,0,638
0.22971,62,144.448208,medium,0.29080996884735205,0.29080996884735205,0,611
0.420119,61,163.587267,medium,0.4809190031152648,0.4809190031152648,0,608
0.293176,81,200.759225,medium,0.3736760124610592,0.3736760124610592,0,805
0.392723,58,217.912663,medium,0.45062305295950156,0.45062305295950156,0,579
0.299105,72,240.242029,medium,0.37040498442367603,0.37040498442367603,0,713
2.567632,90,266.747058,medium,0.6576323987538941,2.6576323987538943,2,900
0.322405,57,284.758439,medium,0.37850467289719625,0.37850467289719625,0,561
0.417879,67,305.550971,medium,0.48457943925233643,0.48457943925233643,0,667
0.304003,90,331.980459,medium,0.39400311526479753,0.39400311526479753,0,900
2.680319,84,371.719797,medium,0.764018691588785,2.764018691588785,2,837
0.353312,73,393.654772,medium,0.42601246105919005,0.42601246105919005,0,727
2.670761,67,413.774313,medium,0.7374610591900311,2.7374610591900312,2,667
1.566479,77,437.751683,medium,0.6426791277258567,1.6426791277258568,1,762
0.289595,90,465.79824,medium,0.37959501557632397,0.37959501557632397,0,900
0.345237,66,487.050484,medium,0.41113707165109037,0.41113707165109037,0,659
0.364526,64,506.583022,medium,0.4277258566978193,0.4277258566978193,0,632
0.138826,56,558.482612,medium,0.19462616822429907,0.19462616822429907,0,558
0.131733,68,579.172534,medium,0.19953271028037384,0.19953271028037384,0,678
0.270469,65,599.439335,medium,0.3349688473520249,0.3349688473520249,0,645
2.604945,90,627.736576,medium,0.6949454828660436,2.6949454828660437,2,900
1.584844,90,655.874192,medium,0.6748442367601246,1.6748442367601246,1,900
0.358496,80,680.463085,medium,0.4383956386292835,0.4383956386292835,0,799
0.306066,69,701.786849,medium,0.3747663551401869,0.3747663551401869,0,687
0.236619,62,766.469141,medium,0.29781931464174455,0.29781931464174455,0,612
2.568655,89,794.007742,medium,0.6575545171339564,2.6575545171339563,2,889
0.425028,71,815.607975,medium,0.4960280373831776,0.4960280373831776,0,710
2.54969,85,842.068816,medium,0.6341900311526479,2.634190031152648,2,845
2.821604,90,868.567312,medium,0.9116043613707165,2.9116043613707165,2,900
1.539898,84,894.520812,medium,0.6235981308411215,1.6235981308411214,1,837
0.073887,57,941.216583,medium,0.13018691588785036,0.13018691588785036,0,563
2.692165,90,969.157589,medium,0.782165109034268,2.782165109034268,2,900
0.394321,80,994.485699,medium,0.47422118380062306,0.47422118380062306,0,799
1.448047,71,1015.782614,medium,0.5188473520249222,1.5188473520249222,1,708
2.721677,70,1037.273494,medium,0.7912772585669782,2.791277258566978,2,696
0.396782,90,1065.543294,medium,0.4866822429906542,0.4866822429906542,0,899
0.394579,90,1132.585777,medium,0.48457943925233643,0.48457943925233643,0,900
2.55301,80,1157.41477,medium,0.6327102803738318,2.632710280373832,2,797
0.270972,58,1174.919245,medium,0.32897196261682243,0.32897196261682243,0,580
1.494407,86,1200.937875,medium,0.5799065420560747,1.5799065420560747,1,855
0.292298,65,1221.39039,medium,0.35669781931464173,0.35669781931464173,0,644
1.542931,73,1243.969007,medium,0.615031152647975,1.615031152647975,1,721
0.338287,69,1266.055067,medium,0.40708722741433023,0.40708722741433023,0,688
2.787609,70,1287.637564,medium,0.8570093457943925,2.8570093457943924,2,694
0.291412,59,1321.703551,medium,0.3503115264797508,0.3503115264797508,0,589
0.345161,68,1342.772897,medium,0.4124610591900312,0.4124610591900312,0,673
2.828527,75,1364.988895,medium,0.9034267912772586,2.9034267912772584,2,749
1.453769,90,1393.043913,medium,0.5437694704049845,1.5437694704049845,1,900
1.494284,86,1419.72257,medium,0.5799844236760124,1.5799844236760126,1,857
0.409879,75,1443.442039,medium,0.48457943925233643,0.48457943925233643,0,747
2.671994,70,1484.808492,medium,0.7413940809968848,2.741394080996885,2,694
0.380888,69,1506.075473,medium,0.44898753894080995,0.44898753894080995,0,681
2.568222,82,1531.177167,medium,0.6499221183800623,2.6499221183800623,2,817
0.368677,73,1553.502443,medium,0.4412772585669782,0.4412772585669782,0,726
0.359619,64,1573.19718,medium,0.42281931464174455,0.42281931464174455,0,632
0.370712,64,1592.765542,medium,0.43411214953271027,0.43411214953271027,0,634
1.440196,74,1615.036595,medium,0.5133956386292835,1.5133956386292835,1,732
0.335701,90,1684.655668,medium,0.42570093457943925,0.42570093457943925,0,900
2.65189,83,1710.030765,medium,0.734190031152648,2.734190031152648,2,823
3.9278,73,1732.749981,medium,1.0,4.0,3,722
0.407061,78,1756.034844,medium,0.48436137071651086,0.48436137071651086,0,773
2.789829,90,1783.966202,medium,0.8798286604361371,2.879828660436137,2,900
2.505327,90,1811.553195,medium,0.5953271028037384,2.595327102803738,2,900
2.751013,67,1832.807297,medium,0.8179127725856697,2.81791277258567,2,669
0.345342,62,1898.199514,medium,0.40654205607476634,0.40654205607476634,0,612
2.90207,84,1924.067684,medium,0.9856697819314642,2.985669781931464,2,836
0.226749,60,1943.307308,medium,0.2864485981308411,0.2864485981308411,0,597
1.451935,74,1967.153417,medium,0.5259345794392524,1.5259345794392525,1,740
1.502842,62,1986.306029,medium,0.5646417445482866,1.5646417445482865,1,618
2.628235,73,2008.963867,medium,0.7009345794392523,2.7009345794392523,2,727
0.275169,60,2026.621501,medium,0.3349688473520249,0.3349688473520249,0,598
1.464751,90,2094.31341,medium,0.5547507788161994,1.5547507788161994,1,900
2.750109,90,2122.254924,medium,0.8401090342679127,2.840109034267913,2,900
1.520277,88,2148.99861,medium,0.6074766355140186,1.6074766355140186,1,872
2.453928,71,2171.575942,medium,0.5241277258566979,2.524127725856698,2,702
0.317221,74,2193.320281,medium,0.39112149532710283,0.39112149532710283,0,739
1.561933,72,2215.944149,medium,0.6333333333333333,1.6333333333333333,1,714
1.45703,74,2239.065655,medium,0.5305295950155763,1.5305295950155764,1,735
0.35396,58,2301.805227,medium,0.4117601246105919,0.4117601246105919,0,578
2.879292,82,2327.51105,medium,0.9605919003115265,2.9605919003115266,2,813
0.277956,65,2347.969861,medium,0.34205607476635513,0.34205607476635513,0,641
1.521293,90,2374.986761,medium,0.6112928348909658,1.6112928348909659,1,900
1.464736,62,2395.071157,medium,0.5266355140186916,1.5266355140186916,1,619
1.539373,74,2418.453669,medium,0.6127725856697819,1.6127725856697819,1,734
1.562226,74,2441.965142,medium,0.6358255451713396,1.6358255451713397,1,736
1.471906,67,2500.145705,medium,0.5380062305295951,1.5380062305295952,1,661
2.713261,75,2522.847775,medium,0.7874610591900312,2.787461059190031,2,742
0.227549,59,2540.173276,medium,0.2864485981308411,0.2864485981308411,0,589
1.516879,84,2565.932913,medium,0.6007788161993769,1.600778816199377,1,839
1.436758,65,2585.868237,medium,0.5015576323987538,1.5015576323987538,1,648
0.239714,63,2606.016905,medium,0.3024143302180685,0.3024143302180685,0,627
2.565255,68,2626.35602,medium,0.6332554517133956,2.6332554517133957,2,680
2.711311,89,2704.106668,medium,0.7996105919003115,2.7996105919003114,2,883
0.397539,90,2732.399381,medium,0.48753894080996885,0.48753894080996885,0,900
2.659451,63,2751.892636,medium,0.7216510903426792,2.721651090342679,2,622
2.597831,84,2777.812506,medium,0.6812305295950156,2.6812305295950156,2,834
1.627715,76,2801.204764,medium,0.7031152647975077,1.7031152647975079,1,754
0.376559,68,2822.012868,medium,0.4441588785046729,0.4441588785046729,0,676
1.586791,90,2849.775949,medium,0.676791277258567,1.676791277258567,1,900
1.602155,73,2921.864494,medium,0.6744548286604362,1.6744548286604362,1,723
1.479375,69,2943.096971,medium,0.5479750778816199,1.54797507788162,1,686
2.762573,84,2968.529622,medium,0.8465732087227414,2.8465732087227416,2,840
